Iteration	SSE	Accepted
1	30896.81249999998	yes
2	31448.432500000017	no
3	33538.1725	no
4	29566.772499999985	yes
5	30837.872499999987	no
6	30163.61249999998	no
7	29327.932500000003	yes
8	28879.33249999999	yes
9	29577.432499999988	no
10	31981.9925	no
11	32370.432500000014	no
12	30365.65250000001	no
13	29819.03249999999	no
14	30175.032499999998	no
15	32732.792500000025	no
16	31176.952499999992	no
17	33652.132500000014	no
18	29458.372499999983	yes
19	32738.612500000007	no
20	30503.412499999984	no
21	30680.432500000014	no
22	29777.832499999997	no
23	31596.71250000001	no
24	30605.752499999984	no
25	29609.012499999997	yes
26	30750.072499999995	no
27	29423.7125	yes
28	28897.052499999998	yes
29	29677.332499999993	no
30	29439.77250000001	no
31	30719.272499999977	no
32	29704.952500000007	no
33	29340.092500000013	yes
34	28756.11249999999	yes
35	29741.092499999995	no
36	28811.29249999999	yes
37	29477.8925	no
38	30106.532500000016	no
39	29575.852499999986	no
40	30317.692499999994	yes
41	30582.932500000017	yes
42	28831.612500000003	yes
43	34889.53250000002	no
44	29886.752500000002	no
45	30321.35250000001	no
46	30401.532499999983	no
47	33234.59250000001	no
48	31372.432499999988	no
49	29128.132499999992	yes
50	30831.692499999997	no
51	29723.69250000001	no
52	29989.192500000005	no
53	30898.812499999978	no
54	29218.592500000002	yes
55	30594.872499999994	no
56	29329.1725	yes
57	32350.252500000024	no
58	29739.73250000001	no
59	29298.312499999993	yes
60	29712.75250000001	no
61	29567.47250000001	no
62	29854.972499999985	no
63	29008.572500000002	yes
64	29371.552500000005	yes
65	29841.51249999999	no
66	29328.912500000006	yes
67	29551.652500000004	no
68	31586.632500000014	no
69	31240.472500000003	no
70	29941.272499999992	no
71	29874.812499999978	no
72	28811.772500000006	yes
73	29650.4725	no
74	29581.792499999985	no
75	29505.05250000001	yes
76	30155.912499999995	yes
77	30496.4125	yes
78	29045.432499999984	yes
79	30635.75250000001	no
80	30778.872500000005	no
81	28664.57249999999	yes
82	30358.792500000003	no
83	29759.252499999984	no
84	28588.79250000002	yes
85	29891.192499999986	no
86	29861.032500000005	no
87	29085.752500000002	no
88	30340.21249999998	no
89	31109.012500000023	no
90	29258.892499999984	no
91	29958.55249999999	no
92	31549.132499999974	no
93	26652.392500000005	yes
94	29178.8725	no
95	27291.272500000006	no
96	26023.09249999999	yes
97	29203.372500000005	no
98	26439.112500000003	no
99	27925.3725	no
100	32322.33250000001	no
101	27297.3125	no
102	26265.772499999995	no
103	25285.87250000001	yes
104	29608.172500000008	no
105	27060.6325	no
106	25788.83250000001	yes
107	28067.33249999999	no
108	26627.232500000002	no
109	26389.15249999999	no
110	26231.852500000005	no
111	30057.41250000001	no
112	26871.0925	no
113	26761.132500000007	no
114	26587.9125	no
115	26816.792499999996	no
116	28267.092500000013	no
117	26868.292500000003	no
118	26182.852500000005	yes
119	28097.672499999997	no
120	27235.012499999993	no
121	31719.132500000018	no
122	30208.032500000023	no
123	26885.7125	no
124	30157.7725	no
125	26816.732500000006	yes
126	30445.812499999985	no
127	26491.1725	yes
128	26504.252499999995	yes
129	27072.052500000013	yes
130	26775.612500000007	yes
131	28354.092500000006	no
132	26242.932500000017	yes
133	30540.772500000006	no
134	26057.3125	yes
135	28071.57250000001	no
136	28172.412500000017	no
137	27530.71250000001	no
138	27623.7325	no
139	28378.7725	no
140	29348.2125	no
141	27543.032499999994	yes
142	26852.092500000002	yes
143	28783.2125	no
144	27072.112499999996	no
145	27404.052500000005	yes
146	27421.83249999999	no
147	28191.39250000001	no
148	27987.772499999992	no
149	26785.7525	yes
150	26254.11249999999	yes
151	27402.192499999997	no
152	27032.4125	yes
153	26489.972500000003	yes
154	26977.07250000001	no
155	25849.992499999993	yes
156	27961.872499999998	no
157	27965.752499999995	no
158	28057.952500000007	no
159	31133.812500000007	no
160	27045.652500000007	no
161	29905.25250000001	no
162	28209.672499999997	no
163	26678.472499999996	no
164	26665.072499999995	no
165	30369.032499999994	no
166	29617.492500000015	no
167	28642.492499999993	no
168	26351.092500000002	no
169	27442.492499999993	no
170	27937.61249999999	no
171	28079.552500000005	no
172	27270.85250000001	no
173	26783.992499999993	no
174	30608.372500000016	no
175	31022.75250000001	no
176	28187.53250000001	no
177	26248.292499999996	yes
178	29693.772500000006	no
179	26508.1725	yes
180	27273.1925	no
181	26044.912500000002	yes
182	26757.372499999983	no
183	27566.652500000007	no
184	27385.55249999999	no
185	27987.052499999998	no
186	27606.692499999983	no
187	27612.53249999999	yes
188	26865.812499999985	yes
189	29090.832499999997	no
190	28519.352499999994	no
191	29254.9525	no
192	28041.672499999997	no
193	27811.192499999997	no
194	27937.652500000007	yes
195	27539.252500000006	yes
196	27501.392500000024	yes
197	27481.0725	yes
198	26571.712500000023	yes
199	26772.352499999986	yes
200	25080.71250000001	yes
201	26543.592500000013	no
202	26947.37249999999	no
203	28235.932500000017	no
204	29462.21249999999	no
205	17612.932500000017	yes
206	21147.09249999999	no
207	21362.472499999985	no
208	18180.172500000004	yes
209	22001.7725	no
210	22307.39249999999	no
211	18741.492500000015	no
212	18113.372499999998	yes
213	23301.09249999999	no
214	18279.352500000008	yes
215	22161.8525	no
216	21040.3725	no
217	21353.43250000001	no
218	19297.452500000007	yes
219	22001.612499999992	no
220	17792.05250000001	yes
221	18036.112500000007	no
222	18120.07250000001	yes
223	20015.39249999998	no
224	20288.462499999998	no
225	19898.772500000006	no
226	19642.512500000008	no
227	21831.95250000001	no
228	23968.772500000003	no
229	19589.192499999986	no
230	19331.73249999999	no
231	23797.412500000013	no
232	23503.87250000001	no
233	18180.272500000014	yes
234	29086.492500000008	no
235	20177.29249999998	no
236	22584.912499999995	no
237	24193.492499999993	no
238	20111.232499999995	no
239	23410.612499999996	no
240	22626.49249999999	no
241	20187.65250000001	no
242	20568.352500000005	no
243	20804.37250000002	no
244	22070.882499999996	no
245	16770.712499999994	yes
246	23233.3925	no
247	19798.092500000013	no
248	17834.09249999999	no
249	18941.872500000012	no
250	19666.872499999998	no
251	18102.892499999998	no
252	21020.252500000002	no
253	21398.232499999987	no
254	22543.03250000001	no
255	19873.2125	no
256	20334.5525	no
257	18717.8925	no
258	22938.352499999986	no
259	17150.05249999999	yes
260	24252.632499999992	no
261	20850.752499999995	no
262	24346.012499999975	no
263	18786.152500000004	no
264	18829.6125	no
265	21796.872500000012	no
266	19928.692500000005	no
267	22212.552499999994	no
268	25319.352499999997	no
269	20283.73249999999	no
270	20003.432500000017	no
271	18853.352499999994	no
272	21842.93249999998	no
273	20322.372499999994	no
274	20612.5325	no
275	18968.4925	no
276	20486.172499999997	no
277	22252.792499999996	no
278	20295.252499999995	no
279	21105.912499999988	no
280	23808.572499999984	no
281	23393.4925	no
282	18889.792499999996	no
283	19223.592500000006	no
284	21489.932499999995	no
285	18965.012500000004	no
286	21398.452499999992	no
287	25069.11249999998	no
288	19285.512499999993	no
289	25087.31249999998	no
290	20569.832500000004	no
291	19805.79250000001	no
