Iteration	Sum_of_Squares	Accepted
1	187530.39999999997	yes
2	187530.39999999997	yes
3	246233.20000000007	no
4	146127.19999999998	yes
5	190420.6	no
6	190420.6	no
7	278489.4000000001	no
8	275906.5999999999	no
9	331175.8	no
10	296661.80000000005	no
11	418568.39999999997	no
12	418568.39999999997	no
13	402732.19999999995	no
14	416830.19999999995	no
15	416830.19999999995	no
16	416830.19999999995	no
17	434942.8000000001	no
18	517157.0	no
19	489905.4	no
20	489905.4	no
21	489905.4	no
22	437852.39999999997	no
23	524909.6000000001	no
24	457655.79999999993	no
25	457655.79999999993	no
26	457655.79999999993	no
27	338091.80000000016	no
28	317623.3999999999	no
29	302419.79999999993	no
30	312082.00000000006	no
31	327004.8000000001	no
32	327004.8000000001	no
33	296186.0000000001	no
34	461797.2000000001	no
35	238011.7999999999	no
36	131333.19999999998	yes
37	74426.99999999999	yes
38	61258.399999999994	yes
39	154193.59999999998	no
40	61258.399999999994	yes
41	64595.79999999999	no
42	350952.4	no
43	273737.0	no
44	42919.600000000006	yes
45	37862.6	yes
46	52737.399999999994	no
47	37375.799999999996	yes
48	78871.99999999999	no
49	108427.4	no
50	92248.2	no
51	240136.80000000008	no
52	283047.39999999997	no
53	283047.39999999997	no
54	283047.39999999997	no
55	338354.80000000005	no
56	338354.80000000005	no
57	314215.2	no
58	313778.79999999993	no
59	313778.79999999993	no
60	287668.60000000003	no
61	308357.79999999993	no
62	330292.3999999999	no
63	263476.8	no
64	245001.8	no
65	143427.79999999996	no
66	143427.79999999996	no
67	123858.40000000001	no
68	46090.19999999999	no
69	70546.0	no
70	70546.0	no
71	34597.8	yes
72	52696.6	no
73	115476.8	no
74	164250.79999999993	no
75	164250.79999999993	no
76	34597.8	yes
77	34621.399999999994	yes
78	61514.59999999997	no
79	30571.399999999994	yes
80	30571.399999999994	yes
81	30571.399999999994	yes
82	30571.399999999994	yes
83	37452.19999999999	no
84	295332.60000000003	no
85	295332.60000000003	no
86	37452.19999999999	no
87	205662.6	no
88	205662.6	no
89	235132.6	no
90	127503.6	no
91	204853.8	no
92	268806.60000000003	no
93	233184.0	no
94	233184.0	no
95	183006.39999999997	no
96	190908.80000000002	no
97	212305.59999999998	no
98	212305.59999999998	no
99	268380.8	no
100	232310.1999999999	no
101	232310.1999999999	no
102	234195.99999999997	no
103	280794.8	no
104	272187.6	no
105	280794.8	no
106	279021.4	no
107	274063.6	no
108	333329.00000000006	no
109	291405.4	no
110	353192.00000000006	no
111	70391.0	no
112	111263.4	no
113	111263.4	no
114	86904.2	no
115	242561.39999999997	no
116	295797.00000000006	no
117	326092.3999999999	no
118	326092.3999999999	no
119	295797.00000000006	no
120	275666.0	no
121	268823.39999999997	no
122	299152.2	no
123	274175.0	no
124	256912.19999999998	no
125	257498.99999999997	no
126	293544.19999999995	no
127	293544.19999999995	no
128	213184.80000000002	no
129	213184.80000000002	no
130	191005.19999999998	no
131	249543.19999999995	no
132	226799.2	no
133	308158.19999999995	no
134	321312.9999999999	no
135	321572.3999999999	no
136	321572.3999999999	no
137	321572.3999999999	no
138	321572.3999999999	no
139	381867.1999999999	no
140	316108.60000000003	no
141	347064.99999999994	no
142	170753.19999999998	no
143	170753.19999999998	no
144	325740.39999999997	no
145	331275.79999999993	no
146	376137.0	no
147	331275.79999999993	no
148	325740.39999999997	no
149	170753.19999999998	no
150	191408.59999999998	no
151	191408.59999999998	no
152	136885.2	no
153	147295.80000000002	no
154	183959.99999999997	no
155	114657.59999999999	no
156	275485.20000000007	no
157	331730.3999999999	no
158	305260.2	no
159	362815.0	no
160	308259.39999999997	no
161	308259.39999999997	no
162	379707.0	no
163	379707.0	no
164	379707.0	no
165	341449.4	no
166	341449.4	no
167	246763.2	no
168	403741.6	no
169	273588.99999999994	no
170	345103.4	no
171	345103.4	no
172	524731.0	no
173	319948.2	no
174	153485.79999999996	no
175	153485.79999999996	no
176	345175.60000000003	no
177	370352.0	no
178	298954.99999999994	no
179	298954.99999999994	no
180	278099.2	no
181	278099.2	no
182	278099.2	no
183	149245.8	no
184	228195.20000000004	no
185	130127.8	no
186	134283.59999999998	no
187	130127.8	no
188	249280.59999999995	no
189	130127.8	no
190	183800.80000000002	no
191	199802.8	no
192	199802.8	no
193	199802.8	no
194	198598.8	no
195	240772.6	no
196	278107.20000000007	no
197	278107.20000000007	no
198	278107.20000000007	no
199	93483.0	no
200	244850.39999999997	no
201	322967.99999999994	no
202	286365.39999999997	no
203	232683.40000000002	no
204	291751.6	no
205	297271.60000000003	no
206	282973.2	no
207	282007.39999999997	no
208	282007.39999999997	no
209	270095.39999999997	no
210	270095.39999999997	no
211	270095.39999999997	no
212	242665.0	no
213	238637.0	no
214	196838.0	no
215	207846.0	no
216	205443.6	no
217	274843.0	no
218	274843.0	no
219	271320.6	no
220	255477.4	no
221	256174.99999999997	no
222	256174.99999999997	no
223	194722.60000000003	no
224	293795.4	no
