Iteration	Sum_of_Squares	Accepted
1	80923.3137777778	yes
2	98607.14044444445	no
3	58681.2071111111	yes
4	71380.47377777776	no
5	61820.20266666665	no
6	45890.349333333324	yes
7	53691.807111111106	no
8	37477.9048888889	yes
9	41938.660444444446	no
10	42688.61600000002	no
11	38838.77155555558	no
12	35058.14933333332	yes
13	47153.06044444443	no
14	36659.024888888875	no
15	33083.98044444443	yes
16	28904.082666666658	yes
17	47127.576000000015	no
18	32254.291555555552	no
19	36446.84711111111	no
20	32399.740444444447	no
21	63790.75377777776	no
22	38322.32266666669	no
23	48357.2248888889	no
24	32133.65155555555	no
25	31431.491555555556	no
26	71994.66933333332	no
27	42827.76266666668	no
28	41925.06933333335	no
29	49537.744888888876	no
30	46473.35377777777	no
31	47638.27822222223	no
32	37898.856	no
33	43324.44711111113	no
34	58818.655999999995	no
35	50704.318222222224	no
36	63506.553777777764	no
37	40511.51822222221	no
38	54702.1537777778	no
39	41917.83822222223	no
40	31369.44711111111	no
41	40020.18488888889	no
42	49333.993777777774	no
43	52280.95377777777	no
44	25181.5137777778	yes
45	36590.63377777779	no
46	25068.26044444446	yes
47	45273.864888888886	no
48	38719.136000000006	no
49	35442.678222222225	no
50	42525.256000000016	no
51	33718.3271111111	no
52	42335.22933333333	no
53	39979.11822222223	no
54	54521.038222222254	no
55	28823.495999999996	no
56	41010.79822222222	no
57	38609.59377777779	no
58	46377.58044444442	no
59	33823.416000000005	no
60	40305.40711111111	no
61	25069.656000000006	yes
62	55141.60266666662	no
63	34505.1537777778	no
64	36899.17155555555	no
65	46062.03822222224	no
66	48320.20266666666	no
67	50480.456	no
68	55808.24711111113	no
69	55587.40266666667	no
70	49353.749333333355	no
71	45249.99377777778	no
72	40787.44266666669	no
73	43416.393777777776	no
74	42300.86488888889	no
75	65847.63377777772	no
76	52122.291555555545	no
77	31062.398222222226	no
78	32232.02488888888	no
79	33160.98044444447	no
80	35574.5448888889	no
81	30266.042666666675	no
82	37882.393777777776	no
83	37557.32266666667	no
84	34851.59822222222	no
85	23578.024888888885	yes
86	36927.72711111111	no
87	42994.478222222235	no
88	42387.3271111111	no
89	50281.509333333335	no
90	54801.660444444446	no
91	60867.442666666655	no
92	62833.29155555554	no
93	41624.98488888891	no
94	33560.50488888889	no
95	33409.824888888885	no
96	46289.0648888889	no
97	48792.122666666684	no
98	30385.21600000001	no
99	46532.57155555556	no
100	36759.54933333336	no
101	28864.02933333334	no
102	31173.39822222223	no
103	48779.122666666684	no
104	33895.927111111116	no
105	31534.593777777787	no
106	42799.518222222214	no
107	44307.75377777776	no
108	45964.580444444466	no
109	43603.46933333333	no
110	29862.424888888905	no
111	35642.442666666655	no
112	50830.85155555557	no
113	48537.34044444444	no
114	41977.43377777776	no
115	51148.95377777777	no
116	57027.9982222222	no
117	45759.72711111112	no
118	43301.16266666667	no
119	39329.99377777778	no
120	42361.904888888894	no
121	52258.83377777776	no
122	49082.22488888888	no
123	50089.68711111111	no
124	48910.86933333332	no
125	37524.19822222223	no
126	44814.18044444445	no
127	32191.402666666665	no
128	43565.83377777779	no
129	63644.74488888888	no
130	40752.05155555556	no
131	46279.975999999995	no
132	24897.85155555556	no
133	58982.17155555555	no
134	41460.17600000001	no
135	32369.53599999999	no
136	48617.01600000003	no
137	43966.460444444434	no
138	46489.08266666668	no
139	35817.12266666667	no
140	51963.8026666667	no
141	48459.420444444455	no
142	51235.56266666665	no
143	44227.780444444455	no
144	43111.33600000001	no
145	37771.216	no
146	44994.27822222224	no
147	37461.17155555557	no
148	39247.55377777777	no
149	41947.984888888896	no
150	54256.69155555556	no
151	40731.300444444445	no
152	53795.069333333326	no
153	29752.104888888898	no
154	61207.651555555574	no
155	47238.89155555558	no
156	48593.140444444456	no
157	39532.464888888884	no
158	35513.08266666667	no
159	42903.74044444445	no
160	38765.94933333337	no
161	31094.9848888889	no
162	30552.83377777779	no
163	28718.882666666657	no
164	37531.998222222224	no
165	39436.08266666667	no
166	42190.300444444445	no
167	42723.936	no
168	34356.66044444445	no
169	35262.76711111111	no
170	29284.153777777796	no
171	29638.464888888906	no
172	43490.27377777777	no
173	39038.727111111126	no
174	42307.99822222223	no
175	42922.51822222221	no
176	27660.278222222238	no
177	42836.295999999995	no
178	33206.158222222206	no
179	42360.064888888905	no
180	40720.576	no
181	41832.90044444444	no
182	40486.12711111112	no
183	51752.91822222224	no
184	46844.46933333336	no
185	35403.66933333334	no
186	51605.127111111084	no
187	94605.0293333333	no
188	37163.85600000002	no
189	53574.749333333326	no
190	42021.4737777778	no
191	42688.63377777778	no
192	41524.482666666634	no
193	57140.94488888889	no
194	51864.44711111111	no
195	44193.50044444445	no
196	39873.95377777779	no
197	40063.664888888896	no
198	37385.00266666668	no
199	24285.544888888886	no
200	30524.3848888889	no
201	35663.13599999999	no
202	39283.68711111113	no
203	86196.63822222219	no
204	39242.34933333336	no
205	45753.84266666668	no
206	46252.260444444444	no
207	56082.91377777779	no
208	34331.22044444444	no
209	54022.15822222225	no
210	67761.50044444443	no
211	34770.07377777779	no
212	55056.23377777775	no
213	49161.31377777779	no
214	66722.4826666666	no
215	25708.078222222222	no
216	33211.762666666684	no
217	39783.807111111106	no
218	41991.40266666667	no
219	71294.79377777774	no
220	30831.056000000015	no
221	44517.64266666668	no
222	38858.24711111111	no
223	22292.81155555555	yes
224	39723.11377777778	no
225	45801.51822222222	no
226	41637.06933333335	no
227	35572.567111111115	no
228	25991.540444444432	no
229	47121.576000000015	no
230	50655.780444444455	no
231	55169.931555555544	no
232	28803.80711111111	no
233	58719.39822222225	no
234	37232.713777777775	no
235	35889.349333333346	no
236	35372.95822222222	no
237	35906.26044444443	no
238	47780.638222222246	no
239	44793.487111111106	no
240	38737.42044444445	no
241	35908.02044444446	no
242	45304.02933333333	no
243	28177.296	no
244	47269.5937777778	no
245	45918.269333333345	no
246	38280.504888888885	no
247	55523.33599999999	no
248	43957.131555555556	no
