Iteration	SSE	Accepted
1	29867.912500000017	yes
2	35511.95250000001	no
3	29779.972499999996	yes
4	30863.692499999997	no
5	31323.792500000003	no
6	31204.132500000014	no
7	31534.972499999985	no
8	29487.172499999993	yes
9	31774.4925	no
10	30849.272499999995	no
11	29812.85249999999	yes
12	31147.972499999996	no
13	29855.79249999999	yes
14	30373.352499999994	no
15	31134.412500000002	no
16	29626.792499999996	yes
17	32290.07249999997	no
18	29492.69250000001	yes
19	29482.612499999977	yes
20	30305.452500000007	no
21	31779.252500000002	no
22	30624.83249999999	no
23	31815.892499999994	no
24	30018.6125	yes
25	28971.072499999987	yes
26	27224.7325	yes
27	25248.712500000016	yes
28	26507.172500000004	no
29	26026.9325	no
30	26419.452499999992	no
31	26401.352499999997	no
32	26065.89250000001	no
33	25521.4525	yes
34	25713.79250000001	yes
35	26790.93250000001	no
36	26292.632500000003	no
37	26540.152499999986	no
38	27178.23250000001	no
39	26223.432500000003	yes
40	25653.692500000005	yes
41	25134.952500000007	yes
42	26932.292499999996	no
43	25757.432500000014	no
44	26656.072500000017	no
45	26033.9925	no
46	25530.752499999995	no
47	27101.95250000001	no
48	26550.41249999999	no
49	25900.312500000007	no
50	25998.7325	no
51	26027.712500000016	no
52	27465.112499999977	no
53	25608.372499999998	yes
54	25818.29250000001	yes
55	25669.272500000017	yes
56	24410.69250000002	yes
57	25582.05249999999	no
58	27680.1725	no
59	25753.332499999993	no
60	26907.95250000001	no
61	26402.8325	no
62	26421.652499999997	no
63	26015.112500000014	no
64	25118.072500000002	no
65	26003.6725	no
66	26765.372500000027	no
67	18963.832500000022	yes
68	16496.05249999999	yes
69	17873.632500000007	no
70	17952.532500000016	no
71	19205.192499999994	no
72	17948.1925	no
73	19117.0525	no
74	17183.0325	no
75	18881.512500000008	no
76	17240.1925	no
77	17234.672500000008	no
78	19347.15249999999	no
79	16582.31250000001	yes
80	16641.372499999998	yes
81	20520.532500000005	no
82	16921.412500000002	no
83	18063.9525	no
84	15718.592499999999	yes
85	19053.63250000002	no
86	20031.912499999995	no
87	17064.412500000006	no
88	16502.33250000002	no
89	16925.4725	no
90	17887.4325	no
91	18976.33250000002	no
92	19589.572500000002	no
93	17678.3525	no
94	14758.132500000005	yes
95	17990.312500000015	no
96	19415.632499999992	no
97	17460.412500000006	no
98	15353.712500000001	yes
99	16247.992500000011	no
100	17818.4125	no
101	18783.5925	no
102	20556.6125	no
103	19785.11249999999	no
104	18695.772499999995	no
