Iteration	SSE	Accepted
509	21671.412499999988	no
510	18552.752499999988	no
511	21511.17249999999	no
512	20201.41250000001	no
513	15214.9725	no
514	18953.852499999994	no
515	19399.092499999984	no
516	17881.1325	no
517	19606.032500000005	no
518	21460.592499999988	no
519	18049.212499999994	no
520	21324.492499999997	no
521	18165.052499999998	no
522	20175.852499999986	no
523	20770.99249999998	no
524	19476.73249999999	no
525	20549.512500000008	no
526	18515.53249999998	no
527	20793.012499999997	no
528	18355.592499999995	no
529	18138.4125	no
530	19343.232499999976	no
531	21690.872499999998	no
532	17516.0125	no
533	17789.952499999992	no
534	15563.552499999993	no
535	20124.412500000002	no
536	18012.312499999996	no
537	17866.45250000003	no
538	18820.0125	no
539	21242.092499999988	no
540	23924.19250000001	no
541	19035.5925	no
542	20732.91249999998	no
543	17779.752500000002	no
544	19559.752500000002	no
545	20349.5125	no
546	21422.1725	no
547	22061.65249999999	no
548	19988.932500000003	no
549	16353.532499999987	no
550	18577.23249999999	no
551	15793.012500000003	no
552	19458.432500000003	no
553	21900.572499999987	no
554	16709.692499999994	no
555	18853.532499999987	no
556	18127.772500000014	no
557	19923.7325	no
558	19727.832499999997	no
559	20161.512500000004	no
560	19421.1525	no
561	23338.072499999987	no
562	17558.812499999985	no
563	19490.532499999994	no
564	19208.53250000001	no
565	19135.752500000017	no
566	18227.35249999999	no
567	20895.872499999983	no
568	19658.29249999999	no
569	15823.692499999997	no
570	22007.312499999993	no
571	20818.7325	no
572	17628.572500000024	no
573	20341.25249999999	no
574	18015.67250000001	no
575	16273.552499999994	no
576	19364.43249999998	no
577	17512.232499999995	no
578	17706.69250000001	no
579	17638.212499999998	no
580	19880.772499999992	no
581	20854.052499999987	no
582	19858.23249999999	no
583	19659.812499999993	no
584	22627.45249999999	no
585	19919.732499999987	no
586	17425.272500000006	no
587	19895.37250000001	no
588	19728.232500000002	no
589	17813.712499999987	no
590	20436.552499999998	no
591	18811.052499999998	no
592	18626.9125	no
593	21365.212499999998	no
594	16913.7525	no
595	18439.4925	no
596	19525.972499999993	no
597	16495.192500000005	no
598	21408.552499999987	no
599	17377.432499999995	no
600	20333.5725	no
601	18626.352499999994	no
602	16766.852499999994	no
603	21990.392499999994	no
604	18507.992500000004	no
605	18452.052500000016	no
606	18340.77250000001	no
607	20338.992499999997	no
608	19296.712499999983	no
609	15702.972500000003	no
610	19688.612500000003	no
611	20101.4925	no
612	17691.05249999998	no
613	17679.012499999986	no
614	17273.392499999994	no
615	21340.272499999992	no
616	16943.392499999998	no
617	21896.972499999978	no
618	18570.312499999993	no
619	18396.352499999994	no
620	19880.152499999997	no
621	19966.892499999994	no
622	21089.092499999988	no
623	18954.692499999986	no
624	19549.052499999998	no
625	17490.3125	no
626	18396.292499999974	no
627	19272.8525	no
628	21502.472499999996	no
629	17386.752500000017	no
630	15492.472499999994	no
631	18579.132499999996	no
632	19241.39249999999	no
633	21306.09249999999	no
634	18837.372499999994	no
635	19100.0125	no
636	22357.03249999999	no
637	16889.772500000006	no
638	19040.392500000027	no
639	17945.012500000004	no
640	18859.432499999988	no
641	17952.632499999992	no
642	17558.432500000003	no
643	20815.532499999983	no
644	18449.892500000005	no
645	18513.552500000016	no
646	19944.292499999996	no
647	18944.912499999995	no
648	21155.972499999978	no
649	19689.79250000001	no
650	22149.792499999996	no
651	18680.612499999996	no
652	18838.93249999999	no
653	17415.532499999987	no
654	17457.112499999985	no
655	19390.132499999992	no
656	17776.312499999993	no
657	16516.7125	no
658	17790.352499999997	no
659	23185.29249999999	no
660	18985.132499999985	no
661	21249.372499999994	no
662	17273.872499999998	no
663	20428.332499999993	no
664	16521.072499999995	no
665	17818.412499999995	no
666	21066.112500000007	no
667	19946.432499999995	no
668	20130.892499999998	no
669	18774.0325	no
670	17804.732500000006	no
671	19338.112499999985	no
672	17263.4125	no
673	20625.19250000001	no
674	18120.47249999998	no
675	19810.9925	no
676	19629.95249999998	no
677	20234.932499999995	no
678	19056.312500000007	no
679	18607.492499999993	no
680	21340.4525	no
681	18891.452499999996	no
682	18443.6125	no
683	18523.33250000001	no
684	20750.11249999999	no
685	19287.552499999983	no
686	18242.91249999999	no
687	18208.6925	no
688	17111.892500000013	no
689	17822.5325	no
690	21252.31249999998	no
691	17027.432500000024	no
692	17038.512500000004	no
693	20723.012499999983	no
694	17128.872499999998	no
695	19999.112500000007	no
696	19802.432499999995	no
697	19644.972499999996	no
698	18741.53249999999	no
699	18245.37249999999	no
700	17678.95249999999	no
701	20953.572499999984	no
702	17028.2925	no
703	16431.99250000001	no
704	18515.612500000003	no
705	20058.552499999998	no
706	21371.652500000004	no
707	23003.572499999973	no
708	17924.532499999998	no
709	24531.67249999999	no
710	19233.392499999998	no
711	19395.252499999995	no
712	18622.23249999998	no
713	16491.592500000002	no
714	24810.572499999987	no
715	16717.6925	no
716	17364.45249999999	no
717	22924.492499999997	no
718	17867.212499999994	no
719	18233.05249999999	no
720	20886.35249999999	no
721	22544.632499999985	no
722	21164.932499999995	no
723	22723.812499999993	no
724	21356.572499999984	no
725	21012.33249999999	no
726	21463.49249999999	no
727	17165.35249999999	no
728	20200.472499999993	no
729	22389.172499999993	no
730	18817.832500000008	no
731	21408.212499999983	no
732	17119.632499999992	no
733	21124.252500000002	no
734	19855.71249999999	no
735	17722.49249999999	no
736	19363.692499999997	no
737	17813.832499999993	no
738	17812.6725	no
739	20279.15249999999	no
740	18771.552499999994	no
741	17231.952500000007	no
742	17760.2125	no
743	19122.4525	no
744	18922.55250000001	no
745	18409.172499999993	no
746	23277.29249999999	no
747	21302.912499999984	no
748	19075.01249999999	no
749	18586.61249999999	no
750	17558.792499999992	no
751	19746.632500000007	no
752	21398.692499999997	no
753	20701.832499999982	no
754	21376.47249999999	no
755	20794.472499999993	no
756	20446.61249999999	no
757	21192.832500000008	no
758	18090.052499999994	no
759	18102.37250000001	no
760	17856.6725	no
761	20378.95249999998	no
762	23924.112499999992	no
763	17831.172499999997	no
764	17931.8525	no
765	21753.512499999986	no
766	20414.372499999983	no
767	21267.272499999992	no
768	20889.33249999999	no
769	21113.552499999998	no
770	21148.872499999976	no
771	16116.892500000004	no
772	18492.812499999985	no
773	20268.932499999988	no
774	19422.592500000002	no
775	19296.2325	no
776	19345.392500000013	no
777	19758.592500000002	no
778	17445.0125	no
779	20663.432499999995	no
780	18195.632500000003	no
781	22565.692499999986	no
782	20938.8325	no
783	17048.452499999992	no
784	19074.152499999993	no
785	18182.892499999987	no
786	16842.852500000015	no
787	21816.2525	no
788	18727.752499999995	no
789	19319.61249999999	no
790	19899.892500000005	no
791	20507.4925	no
792	18827.852499999997	no
793	18869.532500000016	no
794	18660.63249999998	no
795	20648.7925	no
796	21087.992499999997	no
797	19221.2325	no
798	18779.432499999988	no
799	20370.552499999972	no
800	19674.812499999996	no
801	18428.99249999999	no
802	17721.092499999973	no
803	17801.652499999997	no
804	17366.632499999992	no
805	16247.272500000001	no
806	16751.612500000007	no
807	20011.992499999993	no
808	17633.592500000006	no
809	20083.77249999999	no
810	16581.892499999998	no
811	19760.9725	no
812	19252.57249999999	no
813	19919.272499999992	no
814	15799.432500000014	no
815	21164.832500000004	no
816	22696.3725	no
817	18971.23249999999	no
818	18826.592499999988	no
819	18878.3125	no
820	17924.972499999985	no
821	21458.912499999984	no
822	19380.97249999998	no
823	20850.292499999985	no
824	17327.352500000008	no
825	16976.63249999998	no
826	20747.05249999999	no
827	19710.57249999999	no
828	20214.072499999984	no
829	19747.772499999995	no
830	19642.032499999998	no
831	19404.65249999999	no
832	19778.272499999995	no
833	19271.35249999999	no
834	19145.0325	no
835	18113.412500000013	no
836	21095.292500000003	no
837	18056.912500000002	no
838	22043.7925	no
839	20046.312500000007	no
840	21663.472499999993	no
841	21730.792499999992	no
842	18814.452499999996	no
843	21246.57249999999	no
844	23456.3525	no
845	20233.692499999997	no
846	16152.392500000009	no
847	17961.492500000015	no
848	20888.572500000002	no
849	19995.172499999997	no
850	20587.512499999993	no
851	17142.612499999996	no
852	20358.1325	no
853	19354.352499999986	no
854	18347.132499999992	no
855	18788.772500000006	no
856	17616.47249999999	no
857	17467.85249999999	no
858	19318.412499999977	no
859	18729.652500000004	no
860	17793.97250000001	no
861	17410.812499999993	no
862	17079.212499999994	no
863	21561.0125	no
864	19894.592499999988	no
865	16974.612500000003	no
866	19470.652499999993	no
867	18390.492500000004	no
868	21868.032499999983	no
869	16686.772500000014	no
870	20406.372499999994	no
871	17127.2325	no
872	21748.292499999992	no
873	18349.05249999999	no
874	17058.55250000001	no
875	19176.872499999987	no
876	19357.332500000004	no
877	22881.752499999977	no
878	22494.712499999994	no
879	20122.41250000001	no
880	18949.672500000004	no
881	17581.372500000012	no
882	17635.172499999993	no
883	21895.672499999993	no
884	21686.99249999999	no
885	20704.472500000007	no
886	21680.372499999994	no
887	19754.952499999985	no
888	21030.752499999977	no
889	18898.2925	no
890	21522.252499999984	no
891	20525.8325	no
892	21155.952500000007	no
893	18771.652499999982	no
894	19059.672499999986	no
895	21318.85249999998	no
896	20982.93249999999	no
897	18413.292499999996	no
898	16978.952499999992	no
899	17710.732500000002	no
900	17324.952500000014	no
901	17601.892500000005	no
902	17382.712500000005	no
903	16314.312499999996	no
904	18169.672499999986	no
905	22068.652500000004	no
906	20711.41249999998	no
907	17658.47249999999	no
908	16807.432499999988	no
909	17990.672500000015	no
910	20232.712499999994	no
911	15966.152499999991	no
912	18381.232500000024	no
913	21138.272500000003	no
914	20331.11249999998	no
915	20114.47249999999	no
916	20962.792499999996	no
917	19147.972499999993	no
918	24082.272499999992	no
919	19266.67249999999	no
920	21578.61249999997	no
921	16559.87249999999	no
922	19653.67249999998	no
923	20320.052499999987	no
924	19150.512499999983	no
925	18306.232500000013	no
926	22519.4925	no
927	19895.232499999995	no
928	18911.21250000001	no
929	16453.292499999996	yes
930	18862.792499999992	no
931	20403.112499999992	no
932	19763.79249999998	no
933	18459.512500000008	no
934	21877.152500000007	no
935	17715.652499999982	no
936	19341.652499999997	no
937	20479.7725	no
938	16486.832500000004	yes
939	20520.132499999992	no
940	19525.712499999998	no
941	21785.49250000001	no
942	19912.312499999985	no
943	19252.272499999992	no
944	17765.4125	no
945	19877.032499999987	no
946	19618.87249999999	no
947	18288.91249999999	no
948	18722.612499999985	no
949	21929.57249999999	no
950	19937.872499999994	no
951	15428.81250000002	yes
952	20290.37249999999	no
953	20912.532499999987	no
954	19981.43249999999	no
955	20895.37249999999	no
956	19426.012499999983	no
957	16763.772500000003	no
958	16540.952500000003	no
959	18161.452499999992	no
960	20545.912499999988	no
961	23134.73249999999	no
962	20595.392499999994	no
963	21384.612500000003	no
964	15905.61250000001	yes
965	17432.652499999997	no
966	19734.972499999996	no
967	19522.312499999996	no
968	18904.152499999993	no
969	21127.15250000001	no
970	17259.792500000003	no
971	18229.452499999992	no
972	15908.532499999998	yes
973	19389.7525	no
974	18477.512499999993	no
975	19076.9325	no
976	19108.63249999999	no
977	18445.5725	no
978	15470.2925	yes
979	17363.372499999998	no
980	22188.692499999994	no
981	17970.23249999999	no
982	17581.172499999986	no
983	19199.792499999992	no
984	16964.972499999996	no
985	19892.632499999985	no
986	18461.17249999997	no
987	20651.192499999986	no
988	18614.072499999984	no
989	18025.43249999998	no
990	21633.572499999995	no
991	20388.732499999987	no
992	20170.87249999999	no
993	18246.392499999994	no
994	19605.252499999995	no
995	18595.97249999999	no
996	20002.672500000008	no
997	19221.2325	no
998	21962.83249999999	no
999	23333.0325	no
1000	17529.5525	no
1001	18569.212499999994	no
1002	19299.032499999983	no
1003	18382.392499999994	no
1004	19134.99249999999	no
1005	20800.392499999994	no
1006	18807.512499999997	no
1007	17920.112500000014	no
1008	18397.4725	no
1009	19659.1125	no
1010	17692.652499999997	no
1011	18907.172499999993	no
1012	18350.732500000002	no
1013	18213.1925	no
1014	22996.352499999986	no
1015	18574.732499999995	no
1016	18258.99250000001	no
1017	16796.512499999983	no
1018	18906.8525	no
1019	19885.772499999995	no
1020	18290.992499999982	no
1021	18740.032499999998	no
1022	19954.792499999992	no
1023	23078.39249999999	no
1024	18710.0525	no
1025	18080.612500000003	no
1026	19110.692500000005	no
1027	22695.51250000001	no
1028	19215.99249999999	no
1029	18083.872499999994	no
1030	20627.972499999985	no
1031	17639.17249999999	no
1032	22320.2925	no
1033	20686.852499999994	no
1034	17726.932500000003	no
1035	22253.6325	no
1036	20443.7325	no
1037	17810.072500000002	no
1038	20868.892499999994	no
1039	17533.372499999987	no
1040	26379.0725	no
1041	22244.292499999992	no
1042	17468.6925	no
1043	16969.892499999987	no
1044	18053.192499999997	no
1045	18836.7325	no
1046	18341.332499999982	no
1047	19073.832500000004	no
1048	19488.312499999993	no
1049	18556.7125	no
1050	17099.992499999993	no
1051	18046.4525	yes
1052	18587.37249999999	yes
1053	20015.13249999998	no
1054	15854.612500000012	yes
1055	21924.472499999978	no
1056	19041.072499999987	no
1057	22805.112500000003	no
1058	20872.2125	no
1059	16522.89250000001	no
1060	22261.492499999997	no
1061	20888.812499999993	no
1062	21140.41249999999	no
1063	18586.892499999984	no
1064	17165.3725	no
1065	20847.03250000001	no
1066	23475.692499999965	no
1067	18377.6525	no
1068	20988.612499999992	no
1069	20378.812499999993	no
1070	18092.492500000008	no
1071	19947.392499999998	no
1072	19458.412499999984	no
1073	19785.932499999988	no
1074	17330.852500000008	no
1075	18149.81249999999	no
1076	21212.872499999983	no
1077	17057.512499999983	yes
1078	19580.03249999998	no
1079	19402.132499999992	no
1080	18033.592500000006	no
1081	21431.332499999997	no
1082	18195.812500000004	yes
1083	19927.992500000004	no
1084	18509.872500000005	yes
1085	20550.712499999994	no
