Iteration	Sum_of_Squares	Accepted
1	201096.0	no
2	187530.39999999997	no
3	187530.39999999997	no
4	219778.2	no
5	219778.2	no
6	187530.39999999997	no
7	187530.39999999997	no
8	187530.39999999997	no
9	136448.19999999995	no
10	136448.19999999995	no
11	303834.79999999993	no
12	303834.79999999993	no
13	264928.4	no
14	249433.4	no
15	249433.4	no
16	233216.2	no
17	245833.8	no
18	247611.19999999998	no
19	289326.8	no
20	302388.4	no
21	302388.4	no
22	264187.0	no
23	322040.0	no
24	322040.0	no
25	269356.39999999997	no
26	293299.8	no
27	296210.19999999995	no
28	296210.19999999995	no
29	296210.19999999995	no
30	316211.99999999994	no
31	176077.19999999998	no
32	246362.60000000003	no
33	246362.60000000003	no
34	260656.7999999999	no
35	217090.6	no
36	248556.00000000003	no
37	277453.00000000006	no
38	240148.80000000005	no
39	173988.20000000007	no
40	176994.40000000008	no
41	134547.2	no
42	131714.20000000007	no
43	131714.20000000007	no
44	83655.19999999998	yes
45	83655.19999999998	yes
46	83655.19999999998	yes
47	83655.19999999998	yes
48	83655.19999999998	yes
49	83655.19999999998	yes
50	83655.19999999998	yes
51	97085.99999999997	no
52	66478.79999999999	yes
53	140344.0	no
54	322518.4	no
55	322518.4	no
56	322518.4	no
57	193486.19999999998	no
58	322518.4	no
59	322518.4	no
60	322518.4	no
61	322518.4	no
62	322518.4	no
63	265813.4	no
64	265813.4	no
65	265813.4	no
66	149396.39999999997	no
67	187360.40000000002	no
68	215439.2	no
69	202989.6	no
70	178671.8	no
71	236411.8	no
72	236411.8	no
73	324070.1999999999	no
74	65909.4	yes
75	72242.2	no
76	173651.6	no
77	188300.19999999995	no
78	230241.60000000006	no
79	94020.40000000001	no
80	94020.40000000001	no
81	94020.40000000001	no
82	94020.40000000001	no
83	94020.40000000001	no
84	94020.40000000001	no
85	100613.59999999999	no
86	208375.40000000002	no
87	286668.6000000001	no
88	516811.79999999993	no
89	388913.99999999994	no
90	451201.99999999994	no
91	434843.99999999994	no
