Iteration	SSE	Accepted
1	29636.464999999993	no
2	18128.842500000002	yes
3	20945.780000000002	no
4	18612.61	yes
5	21038.230000000007	no
6	18446.1425	yes
7	18111.657500000005	yes
8	15701.697499999998	yes
9	15587.417500000005	yes
10	16217.182499999995	no
11	19036.087499999998	no
12	16580.74499999999	no
13	19237.822500000002	no
14	18626.214999999997	no
15	18388.920000000002	no
16	17363.372499999998	no
17	16942.3225	no
18	15987.7775	no
19	16922.1725	no
20	18350.885	no
21	16275.51000000001	no
22	18068.917500000003	no
23	14666.6025	yes
24	15690.5175	no
25	15262.255000000003	no
26	16980.770000000004	no
27	16447.284999999996	no
28	15259.697500000011	no
29	16412.179999999993	no
30	13973.892500000002	yes
31	17348.602500000008	no
32	17114.697500000013	no
33	18102.000000000007	no
34	17065.25500000001	no
35	17095.625000000004	no
36	14437.7375	yes
37	15339.567500000003	no
38	20018.282499999998	no
39	18267.605	no
40	16945.120000000003	no
41	15410.045000000002	no
42	15463.244999999997	yes
43	16342.552499999994	no
44	14661.067500000003	yes
45	14774.7825	yes
46	15892.857500000004	no
47	15812.634999999997	yes
48	13005.929999999997	yes
49	17151.02	no
50	15206.017500000004	no
51	14362.614999999996	no
52	15124.947499999997	no
53	17194.737499999996	no
54	16781.877500000002	no
55	15063.814999999999	no
56	15159.3025	no
57	13980.6675	no
58	16166.88	no
59	15484.622500000003	no
60	16916.312500000004	no
61	12834.714999999997	yes
62	16159.710000000003	no
63	15298.379999999996	no
64	15293.425000000005	no
65	14499.182500000004	no
66	14663.895000000002	no
67	13365.5175	no
68	12223.917499999996	yes
69	16112.619999999995	no
70	15791.917500000005	no
71	14289.892500000004	no
72	14551.009999999997	no
73	16289.322499999991	no
74	15543.592499999999	no
75	14024.257500000003	no
76	14347.412499999999	no
77	14170.652499999997	no
78	16108.159999999998	no
79	17306.600000000002	no
80	15056.135	no
81	15060.395000000008	no
82	13232.5475	no
83	14622.389999999996	no
84	16723.96	no
85	16170.532499999994	no
86	18546.067500000005	no
87	15110.532499999998	no
88	13574.695000000002	no
89	14158.9375	no
90	13368.840000000002	no
91	14701.300000000001	no
92	17431.447500000002	no
93	15801.6575	no
94	16063.177499999998	no
95	15691.497500000005	no
96	15876.170000000004	no
97	14235.957499999999	no
98	17457.200000000004	no
99	15199.45	no
100	15178.559999999998	no
101	16614.437499999996	no
102	12446.849999999999	yes
103	17355.3625	no
104	13376.194999999998	no
105	15892.202500000009	no
106	16031.395000000004	no
107	14444.554999999993	no
108	15948.469999999998	no
109	14205.154999999999	no
110	15107.815000000006	no
111	17076.4925	no
112	16967.422500000004	no
113	17147.4475	no
114	15033.180000000004	no
115	15172.315000000006	no
116	13686.772499999997	no
117	13539.570000000003	no
118	15651.375	no
119	13643.035	no
120	21667.769999999997	no
121	16828.452499999992	no
122	16665.472499999993	no
123	17351.835	no
124	14010.192500000005	no
125	14664.832499999997	no
126	15617.592499999999	no
127	14750.687500000004	no
128	15160.962500000001	no
129	17037.800000000007	no
130	15477.3025	no
131	13801.130000000001	no
132	16041.635	no
133	15215.165000000003	no
134	16343.065000000002	no
135	15352.1775	no
136	15217.97	no
137	13888.607500000004	no
138	14428.539999999997	no
139	15927.530000000002	no
140	14781.380000000003	no
141	15405.095000000005	no
142	14186.387499999997	no
143	16282.2625	no
144	16516.4175	no
145	15353.322500000002	no
146	13707.582499999995	no
147	11452.820000000003	yes
148	17310.612500000003	no
149	15421.952500000007	no
150	14633.685	no
151	11789.460000000005	yes
152	13836.622499999998	no
153	13807.172500000004	no
154	12979.320000000003	no
155	10551.275000000001	yes
156	14966.797499999999	no
157	13303.83	no
158	12966.655000000002	no
159	13534.769999999995	no
160	13315.222499999998	no
161	10806.472500000002	yes
162	13214.660000000007	no
163	14843.917500000003	no
164	12056.8975	no
165	12019.1175	no
166	13050.635	no
167	15239.130000000003	no
168	11837.549999999996	no
169	13030.512500000003	no
170	11603.302499999998	no
171	12040.327500000007	no
172	13335.284999999996	no
173	12339.412499999995	no
174	11833.499999999998	no
175	13988.627500000004	no
176	13297.757499999992	no
177	13205.5875	no
178	13659.699999999999	no
179	15293.402499999997	no
