Iteration	Sum_of_Squares	Accepted
1	145185.5975	yes
2	80520.91750000003	yes
3	84621.4375	no
4	58674.63749999998	yes
5	391156.2375	no
6	101202.7575	no
7	30622.0775	yes
8	23479.5506	yes
9	29213.1775	no
10	89803.39749999999	no
11	134321.53749999998	no
12	178589.4175	no
13	180405.51750000002	no
14	91024.85749999998	no
15	62871.57749999999	no
16	171901.7375	no
17	85677.93750000003	no
18	153008.5375	no
19	88021.19750000001	no
20	56695.91750000001	no
21	22159.917500000003	yes
22	31891.277499999997	no
23	19820.177499999998	yes
24	28521.9775	no
25	52008.91750000001	no
26	71829.5375	no
27	66807.83750000001	no
28	104222.1575	no
29	79590.5175	no
30	108130.95750000002	no
31	82843.09750000003	no
32	88262.84749999999	no
33	27751.4775	no
34	31733.05750000001	no
35	21945.5175	no
36	25518.2575	no
37	44088.417499999996	no
38	27329.5375	no
39	28299.257500000007	no
40	105923.81749999998	no
41	99294.97750000001	no
42	187195.97749999998	no
43	101916.69750000001	no
44	170235.45749999996	no
45	100739.71749999998	no
46	89439.51750000002	no
47	134780.8175	no
48	94009.0975	no
49	151241.9975	no
50	59816.75749999999	no
51	125992.11750000002	no
52	166261.6375	no
53	678929.6775	no
54	858050.6974999999	no
55	787913.8174999999	no
56	112625.5375	no
57	106397.01750000002	no
58	109266.45749999999	no
59	34726.5175	no
60	35556.59749999999	no
61	52962.057499999995	no
62	63182.997500000005	no
63	60462.0375	no
64	72534.71750000001	no
65	67035.5575	no
66	83589.1375	no
67	112939.63750000001	no
68	96935.6875	no
69	106448.2175	no
70	64797.6575	no
71	761605.7375000002	no
72	663633.3574999998	no
73	116527.33750000002	no
74	54996.0975	no
75	68333.8375	no
76	102948.73749999999	no
77	29745.297499999993	no
78	37609.277500000004	no
79	32860.837499999994	no
80	216551.1975	no
81	191245.15749999997	no
82	194341.97750000004	no
83	199390.99750000003	no
84	304203.1575	no
85	269793.3575	no
86	187482.7775	no
87	175304.33750000002	no
88	172088.2575	no
89	211371.37749999997	no
90	245467.03749999998	no
91	176545.9175	no
92	209784.2775	no
93	219047.97749999998	no
94	189221.55750000002	no
95	718559.9975	no
96	716775.3375	no
97	733676.3975	no
98	780839.8775	no
99	207671.71750000003	no
100	328212.8975	no
101	253224.81750000003	no
102	338298.5175	no
103	159549.8775	no
104	510336.61749999993	no
105	632036.3975	no
106	802302.7374999999	no
107	851739.8575	no
108	64134.9375	no
109	61031.0575	no
110	52388.8375	no
111	49273.4575	no
112	503047.8375	no
113	185224.3375	no
114	133742.7575	no
115	112731.09750000003	no
116	152924.4975	no
117	131695.2775	no
118	103807.25749999998	no
119	162215.7975	no
120	117581.0575	no
121	302592.6175	no
122	319870.8975	no
123	109850.79749999999	no
124	34032.18750000001	no
125	51116.717500000006	no
126	89605.95749999999	no
127	883208.3175000001	no
128	632053.5375	no
129	727640.9375	no
130	190590.71749999997	no
131	112445.51749999999	no
132	99286.89749999999	no
133	120593.67750000003	no
134	86811.49749999998	no
135	89866.37750000002	no
136	68750.25749999999	no
137	25576.337499999994	no
138	19859.697499999995	no
139	10649.6975	yes
140	16400.817499999997	no
141	16017.157500000001	no
142	29560.51750000001	no
143	28368.73750000001	no
144	23465.137500000004	no
145	57824.3775	no
146	28204.157500000005	no
147	34860.8775	no
148	26743.057500000006	no
149	30068.777500000004	no
150	34211.197499999995	no
151	26426.737500000003	no
152	35891.2175	no
153	28762.0975	no
154	18882.5975	no
155	25420.8775	no
156	21356.937500000007	no
157	21445.997499999998	no
158	49738.8975	no
