Iteration	Sum_of_Squares	Accepted
1	58044.587500000016	yes
2	53643.4375	yes
3	78767.23749999997	no
4	57091.63750000001	no
5	58643.437499999985	no
6	37098.837499999994	yes
7	23270.837499999994	yes
8	20010.637499999993	yes
9	30017.7375	no
10	23226.637499999993	no
11	23674.637499999993	no
12	39753.2375	no
13	46986.8375	no
14	43395.6375	no
15	52864.93750000001	no
16	71917.13749999998	no
17	39871.537500000006	no
18	51557.0375	no
19	50012.13750000001	no
20	37888.83750000001	no
21	75049.4375	no
22	49739.237499999996	no
23	55371.9375	no
24	65474.13750000001	no
25	63399.9375	no
26	15662.337499999998	yes
27	54766.53750000001	no
28	52455.6375	no
29	29745.3375	no
30	37386.337499999994	no
31	31143.0375	no
32	27488.7375	no
33	33579.237499999996	no
34	62017.03749999999	no
35	116208.23749999997	no
36	102531.63749999997	no
37	65075.43750000001	no
38	82951.13749999998	no
39	18078.737500000003	no
40	63024.537500000006	no
41	94952.63750000001	no
42	97828.73749999999	no
43	44291.43750000001	no
44	52205.7375	no
45	38894.1375	no
46	76495.13749999998	no
47	43854.83749999999	no
48	37042.437500000015	no
49	20515.137500000004	no
50	21176.437500000007	no
51	29612.4375	no
52	81307.465	no
53	46252.13750000004	no
54	44628.13750000002	no
55	52840.937499999985	no
56	50137.73749999999	no
57	59865.737499999996	no
58	57000.337499999994	no
59	40600.7375	no
60	86761.23749999999	no
61	26629.3375	no
62	59571.937500000015	no
63	63159.43750000001	no
64	75812.93750000003	no
65	67052.93749999999	no
66	89274.53749999998	no
67	51211.6375	no
68	149708.7375	no
69	61667.2375	no
70	243908.03750000003	no
71	46160.13750000001	no
72	191024.73750000002	no
73	79003.63750000001	no
74	154653.43750000006	no
75	250385.93750000006	no
76	317514.8375000001	no
77	91260.9375	no
78	222284.9375	no
79	776750.0375000002	no
80	856514.5375000003	no
81	352733.3375	no
82	199290.93749999997	no
83	265508.2375	no
84	242378.33749999997	no
85	247796.33750000002	no
86	92276.8375	no
87	61498.73750000001	no
88	55563.13749999999	no
89	84126.03750000003	no
90	23133.437500000004	no
91	704768.2374999996	no
92	790052.4649999999	no
93	543053.8374999999	no
94	282751.23749999993	no
95	151124.93749999997	no
96	149184.33750000002	no
97	156539.23750000008	no
98	137777.23750000005	no
99	97333.23749999999	no
100	129906.33749999998	no
101	114973.73749999993	no
102	127150.43750000003	no
103	62458.037500000006	no
104	61183.13749999998	no
105	52695.23749999999	no
106	44577.7375	no
107	63122.73749999999	no
108	76287.13750000001	no
109	50154.63750000001	no
110	59782.937500000015	no
111	82035.9375	no
112	66031.73749999999	no
113	25148.63749999999	no
114	70495.53749999999	no
115	112765.2375	no
116	52396.5375	no
117	56927.637500000004	no
118	69943.03749999999	no
119	56041.837500000016	no
120	56161.9375	no
121	66158.3375	no
122	90540.83750000001	no
123	59730.9375	no
124	76016.8375	no
125	57324.13749999999	no
126	129396.53749999998	no
127	58041.93750000002	no
128	134259.8375	no
129	23647.237499999996	no
130	26849.0375	no
131	78341.03749999999	no
132	45887.937499999985	no
133	27300.637500000004	no
134	88180.73750000002	no
135	111430.43750000003	no
136	63395.53749999999	no
137	636499.1374999998	no
138	53845.637500000004	no
139	728344.7374999998	no
140	1403714.8375000006	no
141	613697.3375	no
142	762514.8375000005	no
143	750708.1374999996	no
144	413673.73749999993	no
145	638066.5375	no
146	478162.3375000001	no
147	41578.23749999999	no
148	81413.2375	no
149	131505.7375	no
150	52021.737499999996	no
151	223898.43749999988	no
152	185555.1375	no
153	61053.937500000015	no
154	35099.837500000016	no
155	141687.2375	no
156	27535.4375	no
157	34325.737499999996	no
158	47017.23749999999	no
159	74584.0375	no
160	624496.4374999997	no
161	55634.1375	no
