Iteration	Sum_of_Squares	Accepted
1	63782.804166666654	yes
2	63487.070833333346	yes
3	21862.73750000001	yes
4	22992.137500000004	yes
5	25179.60416666667	no
6	49574.65972222225	no
7	21053.548611111117	yes
8	41100.993055555555	no
9	91752.02638888886	no
10	21383.937500000004	yes
11	15203.470833333338	yes
12	22864.17083333333	no
13	19016.348611111116	no
14	29320.159722222226	no
15	18922.49305555556	no
16	20570.370833333334	no
17	34689.24861111111	no
18	13994.726388888888	yes
19	20191.904166666674	no
20	31998.31527777778	no
21	23209.281944444447	no
22	26959.293055555565	no
23	23220.73749999999	no
24	38035.17083333331	no
25	15415.004166666677	no
26	16088.437499999996	yes
27	90209.52638888887	no
28	22158.326388888898	no
29	19948.037500000002	no
30	25249.515277777777	no
31	21873.559722222228	no
32	16606.89305555556	no
33	24219.781944444454	no
34	28048.115277777786	no
35	19740.35972222222	no
36	21794.093055555568	no
37	30294.99305555556	no
38	31022.948611111122	no
39	27510.426388888896	no
40	22409.081944444442	no
41	21073.19305555556	no
42	26318.07083333334	no
43	14981.67083333333	yes
44	24498.393055555545	no
45	27254.081944444435	no
46	20144.915277777793	no
47	30897.97083333333	no
48	70252.47083333333	no
49	25239.24861111111	no
50	32697.881944444445	no
51	22815.20416666667	no
52	18095.415277777778	no
53	24444.315277777772	no
54	27479.126388888883	no
55	32183.77083333332	no
56	16863.97083333333	no
57	18958.181944444445	no
58	35677.74861111109	no
59	22690.526388888895	no
60	99934.87083333332	no
61	24281.193055555545	no
62	19001.093055555557	no
63	21401.993055555547	no
64	68884.88194444448	no
65	36172.22638888888	no
66	20845.581944444442	no
67	15861.59305555555	no
68	19488.1375	no
69	50308.37083333332	no
70	18753.57083333334	no
71	22554.993055555555	no
72	22795.637499999997	no
73	21329.1375	no
74	83236.80416666668	no
75	53903.115277777775	no
76	26363.993055555562	no
77	28172.537500000006	no
78	19499.648611111115	no
79	70481.5486111111	no
80	48890.50416666665	no
81	18197.5263888889	no
82	17080.40416666666	no
83	23225.29305555557	no
84	25374.548611111124	no
85	20463.88194444445	no
86	23324.104166666664	no
87	23678.326388888887	no
88	15396.981944444447	yes
89	25939.73749999999	no
90	21046.670833333326	no
91	36094.02638888887	no
92	37341.42638888889	no
93	18617.45972222222	no
94	30785.193055555537	no
95	21729.670833333334	no
96	15569.315277777778	yes
97	28574.126388888893	no
98	22322.81527777777	no
99	24673.459722222236	no
100	42593.65972222222	no
101	20189.070833333346	no
102	15529.004166666666	yes
103	13349.037499999995	yes
104	19014.015277777784	no
105	17857.68194444444	no
106	19957.81527777778	no
107	17011.41527777777	no
108	69454.95972222221	no
109	23260.38194444445	no
110	15051.87083333333	no
111	18218.24861111111	no
112	23859.070833333324	no
113	18823.71527777777	no
114	19407.69305555555	no
115	19516.34861111112	no
116	32857.8486111111	no
117	16251.581944444439	no
118	39441.08194444445	no
119	21850.493055555547	no
120	20647.604166666657	no
121	21928.79305555555	no
122	17980.726388888892	no
123	15396.259722222227	no
124	18917.159722222237	no
125	36237.95972222224	no
126	18882.09305555556	no
127	68101.14861111112	no
128	19506.27083333333	no
129	29677.63750000001	no
130	20924.059722222228	no
131	18056.604166666675	no
132	18892.781944444447	no
133	13865.581944444442	no
134	28375.1263888889	no
135	19127.515277777784	no
136	16962.35972222223	no
137	14377.837499999998	no
138	38847.75972222221	no
139	81580.3375	no
140	18245.893055555545	no
141	15904.726388888885	no
142	71409.4263888889	no
143	35013.39305555554	no
144	19501.74861111112	no
145	24231.00416666666	no
146	19710.270833333325	no
147	51756.14861111109	no
148	18923.75972222222	no
149	19934.71527777778	no
150	15020.248611111103	no
151	24845.526388888888	no
152	19821.970833333333	no
153	14795.959722222218	no
154	17569.94861111111	no
155	17401.093055555553	no
156	19674.615277777764	no
157	17751.07083333334	no
158	21635.281944444443	no
159	14172.381944444442	yes
160	18746.815277777776	no
161	15529.404166666656	no
162	28045.604166666668	no
163	16305.570833333344	no
164	20636.837499999994	no
165	41033.57083333333	no
166	37211.39305555555	no
167	12609.10416666666	yes
168	34196.58194444445	no
169	27506.59305555556	no
170	23328.34861111112	no
171	23271.804166666683	no
172	41171.69305555556	no
173	12921.726388888885	yes
174	13982.704166666666	no
175	17806.770833333343	no
176	18691.45972222223	no
177	13664.781944444438	no
178	18805.070833333324	no
179	33649.19305555557	no
180	17161.570833333335	no
181	14638.070833333337	no
182	19815.259722222225	no
183	24317.57083333333	no
184	15254.904166666674	no
185	15813.126388888893	no
186	15492.026388888884	no
187	22157.259722222218	no
188	27048.037500000006	no
189	45271.893055555556	no
190	47679.10416666667	no
191	12185.026388888888	yes
192	16620.193055555566	no
193	23283.91527777779	no
194	41030.5486111111	no
195	13091.715277777777	yes
196	18014.348611111105	no
197	19909.48194444445	no
198	27613.659722222226	no
199	23143.08194444445	no
200	20439.193055555555	no
201	23144.659722222223	no
202	16191.193055555563	no
203	18265.681944444455	no
204	14310.193055555557	no
205	14237.84861111111	no
206	23139.95972222223	no
207	49104.926388888925	no
208	19018.54861111111	no
209	20462.115277777782	no
210	24381.993055555555	no
211	13954.90416666667	no
212	12292.15972222222	yes
213	14822.848611111114	no
214	15254.426388888895	no
215	12924.90416666666	no
216	24468.604166666668	no
217	16593.804166666665	no
218	36312.9375	no
219	14919.737500000007	no
220	12089.315277777776	yes
221	14665.90416666666	no
222	20101.91527777779	no
223	14973.848611111107	no
224	11123.870833333334	yes
225	16767.91527777777	no
226	18224.88194444444	no
227	23228.44861111112	no
228	14412.148611111112	no
229	14475.770833333328	no
230	28368.015277777777	no
231	13338.31527777778	no
232	18033.270833333347	no
233	21042.79305555555	no
234	13894.648611111108	no
235	14507.393055555563	no
236	18389.44861111111	no
237	15097.815277777772	no
238	14324.481944444444	no
239	15992.67083333333	no
240	14345.393055555553	no
241	16010.804166666669	no
242	10504.170833333337	yes
243	40142.57083333332	no
244	16534.015277777777	no
245	26106.970833333333	no
246	16785.68194444444	no
247	16087.593055555551	no
248	17042.593055555546	no
249	55212.026388888946	no
250	15052.04861111111	no
251	12437.026388888891	no
252	31506.404166666674	no
253	16951.593055555546	no
254	15479.259722222223	no
255	14148.548611111106	no
256	19633.97083333334	no
257	11364.215277777777	no
258	17006.42055555555	no
259	14694.426388888885	no
260	17759.10416666668	no
261	14825.759722222214	no
262	14703.770833333341	no
263	18811.04861111111	no
264	16794.970833333336	no
265	32426.60416666666	no
266	11270.370833333338	yes
267	17923.759722222214	no
268	16519.870833333334	no
269	44542.681944444455	no
270	16386.04861111111	no
271	29700.5486111111	no
272	17328.54861111111	no
273	29095.670833333344	no
274	17666.970833333333	no
275	23549.848611111116	no
276	22508.07083333334	no
277	20431.015277777784	no
278	13614.226388888892	no
279	52628.23750000002	no
280	16643.570833333324	no
281	16209.34861111112	no
282	15807.804166666658	no
283	62800.05972222222	no
284	12706.937499999998	no
285	21323.704166666674	no
286	15089.648611111108	no
287	42851.093055555546	no
288	15241.748611111114	no
289	13705.759722222221	no
290	17751.548611111106	no
291	20009.415277777774	no
292	17663.559722222228	no
293	21467.126388888893	no
294	12384.659722222219	no
295	35915.870833333334	no
296	19441.604166666664	no
297	15806.437499999989	no
298	22168.359722222223	no
299	20294.204166666674	no
300	20042.55972222223	no
301	17429.481944444444	no
302	23166.681944444463	no
303	14031.526388888888	no
304	14620.270833333323	no
305	18741.715277777777	no
306	21707.90416666667	no
307	23818.826388888894	no
308	27676.359722222234	no
309	12509.19305555556	yes
310	18182.88194444444	no
311	13942.893055555556	no
312	14245.21527777777	no
313	17864.004166666662	no
314	18190.904166666667	no
315	11220.426388888887	yes
316	15239.359722222223	no
317	54426.09305555555	no
318	15842.404166666664	no
319	20356.38194444444	no
320	19447.648611111123	no
321	16758.004166666673	no
322	11757.048611111106	no
323	16294.937499999982	no
324	15123.859722222218	no
325	14854.948611111105	no
326	24227.581944444446	no
327	20074.92638888889	no
328	17020.937499999996	no
329	28440.4597222222	no
330	24039.44861111112	no
331	12286.04861111111	yes
332	52098.41527777784	no
333	17020.626388888875	no
334	25187.21527777778	no
335	23019.726388888885	no
336	13297.170833333328	no
337	22477.715277777785	no
338	30357.459722222215	no
339	14339.51527777777	no
340	16662.337499999994	no
341	14585.2375	no
342	10600.881944444445	yes
343	29301.015277777784	no
344	16483.44861111111	no
345	19414.45972222223	no
346	14911.926388888885	no
347	14986.181944444437	no
348	13171.459722222218	no
349	25622.659722222234	no
350	52678.62638888888	no
351	17747.470833333326	no
352	14835.570833333331	no
353	27197.50416666666	no
354	15874.815277777772	no
355	14770.059722222217	no
356	30399.937499999996	no
357	14989.370833333334	no
358	12801.27083333333	no
359	32152.181944444434	no
360	14355.237499999997	no
361	20149.95972222222	no
362	42883.715277777774	no
363	16168.84861111111	no
364	17725.78194444444	no
365	15841.615277777782	no
366	25305.20416666667	no
367	20848.459722222233	no
368	17833.57083333333	no
369	18667.593055555546	no
370	21370.493055555562	no
371	33099.17083333333	no
372	17585.39305555554	no
373	15603.548611111108	no
374	12460.6375	no
375	21165.89305555556	no
376	24328.08194444445	no
377	20750.893055555563	no
378	24677.57083333333	no
379	17065.181944444448	no
380	58744.63750000002	no
381	14624.570833333328	no
