Iteration	SSE	Accepted
1	32562.6325	yes
2	30059.112500000003	yes
3	30382.21249999999	yes
4	33659.1725	no
5	30069.972500000003	yes
6	29889.192499999997	yes
7	29347.692499999997	yes
8	32237.672500000015	no
9	30674.952500000003	no
10	30113.4125	no
11	31676.19250000002	no
12	31015.572499999995	no
13	29272.392499999998	yes
14	30900.53250000001	no
15	28715.192499999994	yes
16	30318.932499999995	no
17	29893.792499999996	no
18	29261.8725	yes
19	29266.352499999983	yes
20	32198.43249999999	no
21	31175.172500000004	no
22	28934.992499999993	yes
23	30123.692500000012	no
24	30485.292499999992	no
25	28636.112500000003	yes
26	28723.452500000007	yes
27	30088.832499999997	no
28	29253.31249999999	no
29	29109.612500000007	no
30	29988.132499999992	no
31	29337.272500000006	no
32	29536.5125	no
33	31649.472499999996	no
34	28889.132500000007	yes
35	29501.332500000008	yes
36	29636.892499999994	yes
37	30087.61249999998	no
38	31061.21250000001	no
39	29091.432500000003	yes
40	30393.9925	no
41	29849.0925	yes
42	30124.992500000008	no
43	29558.992499999986	yes
44	30177.892500000005	no
45	29923.41249999997	no
46	31607.292500000025	no
47	28751.292499999996	yes
48	29365.19249999999	no
49	30928.112499999996	no
50	30213.152499999982	no
51	29000.472500000018	no
52	29190.312499999985	no
53	29291.172499999993	yes
54	28987.172499999982	yes
55	28810.152499999997	yes
56	30564.892499999987	no
57	30841.972499999996	no
58	29641.732500000013	yes
59	33396.13250000001	no
60	30515.552499999994	no
61	29774.212499999976	yes
62	28810.25250000001	yes
63	30962.892499999987	no
64	30596.2325	no
65	28398.7325	yes
66	28957.312499999978	no
67	30683.43249999999	no
68	29683.89249999999	no
69	29117.412500000006	no
70	30284.87249999999	no
71	29103.732500000002	no
72	30460.992499999986	no
73	30020.37249999999	yes
74	30200.37249999996	yes
75	29994.852500000005	yes
76	29852.752499999988	yes
77	29518.3125	yes
78	29949.552499999994	no
79	30138.872500000005	yes
80	29431.23250000003	yes
81	30830.99249999999	no
82	29753.41250000001	yes
83	29148.592500000006	yes
84	30486.552499999998	no
85	30590.892499999994	no
86	30865.872500000012	no
87	31811.172499999997	no
88	29326.992500000004	yes
89	29062.3525	yes
90	29366.012499999986	no
91	31281.1325	no
92	30376.692499999997	no
93	32720.27250000002	no
94	31500.412499999977	no
95	30675.272500000006	no
96	29408.1325	yes
97	29897.332500000008	no
98	28999.7725	yes
99	30068.45250000001	no
100	29229.612499999996	yes
101	28254.032499999998	yes
102	30465.07250000001	no
103	30040.272499999985	no
104	31242.9925	no
105	28683.47250000001	yes
106	29815.7725	no
107	28861.152499999986	yes
108	29218.052500000013	no
109	29332.432499999995	no
110	28939.03250000001	yes
111	32971.932499999995	no
112	30232.312499999985	no
113	29030.1725	yes
114	29448.752499999984	yes
115	29014.532499999994	yes
116	31033.65250000001	no
117	30897.172499999986	no
118	31788.75250000001	no
119	31179.852500000008	no
120	29475.532499999994	no
121	29186.072500000002	yes
122	29132.812499999985	yes
123	30082.252500000002	no
124	29314.212499999994	yes
125	31272.05249999999	no
126	29624.292499999996	no
127	30283.752499999988	no
128	31303.932499999988	no
129	30364.93250000001	yes
130	29370.65249999999	yes
131	29672.332499999997	yes
132	29506.872499999983	yes
133	29327.612499999985	yes
134	33442.89250000001	no
135	29650.932499999995	no
136	28659.312499999996	yes
137	30689.93250000001	no
138	29581.6325	yes
139	29872.352499999994	no
140	29717.232500000006	yes
141	29624.932499999995	yes
142	29743.792499999996	yes
143	29273.432499999995	yes
144	30080.372499999994	no
145	28827.632500000003	yes
146	29940.752499999995	no
147	29972.952500000007	yes
148	30734.412500000002	no
149	25680.052500000005	yes
150	27582.772499999985	no
151	26573.312499999993	no
152	25071.412499999984	yes
153	24267.272500000014	yes
154	27581.592500000006	no
155	24795.132499999992	yes
156	25865.09250000001	no
157	26513.5325	no
158	25465.232500000027	yes
159	26133.432500000014	yes
160	26196.3725	no
161	26143.892500000024	yes
162	25549.332499999997	yes
163	26321.652499999997	no
164	25776.89250000001	no
165	26522.192500000005	no
166	25747.69250000001	yes
167	26062.172499999993	no
168	26187.1725	yes
169	26853.03250000002	yes
170	28845.632500000007	no
171	25009.572500000006	yes
172	26323.572500000017	no
173	25695.932500000024	no
174	26293.01250000002	no
175	25755.592500000002	no
176	26422.572500000017	no
177	25736.21250000001	yes
178	26505.51249999999	no
179	25320.192499999997	yes
180	26081.965000000007	no
181	26621.552499999998	no
182	25528.4925	yes
183	28599.172500000022	no
184	26174.2325	no
185	26454.392500000024	no
186	26144.832500000004	no
187	26856.112500000003	yes
188	25888.112500000017	yes
189	26221.772499999995	yes
190	26099.932500000017	yes
191	25585.172500000015	yes
192	25090.752500000002	yes
193	25225.392500000024	yes
194	25558.61249999999	no
195	25700.692500000005	yes
196	26595.532499999998	no
197	27152.872499999998	no
198	26125.472500000018	yes
199	25959.772500000017	yes
200	26812.812500000015	no
201	27350.5325	no
202	25902.692499999994	yes
203	24427.4525	yes
204	26889.412500000017	no
205	25568.852500000008	no
206	25558.332499999997	yes
207	26779.572500000017	yes
208	25688.432500000028	yes
209	25575.852499999994	yes
210	25925.212499999987	no
211	25380.792499999996	yes
212	25867.1725	no
213	24770.132499999996	yes
214	25367.1725	yes
215	27768.952500000007	no
216	27726.532499999987	no
217	26853.752499999995	no
218	27394.092499999988	no
219	28166.052499999998	no
220	25212.2325	yes
221	26882.83249999999	no
222	26330.972499999996	no
223	25878.772499999995	no
224	24606.11250000001	yes
225	26826.71249999999	no
226	26430.8925	no
227	25311.87249999999	no
228	26323.21250000003	no
229	25060.7725	no
230	24646.152499999997	yes
231	26455.39250000001	no
232	18231.39250000001	yes
233	18038.2325	yes
234	18368.57250000002	no
235	20280.852499999994	no
236	18152.75250000001	no
237	17475.652500000026	yes
238	21257.112499999985	no
239	20076.432499999988	no
240	17840.632499999992	no
241	19062.192500000005	no
242	22999.05249999999	no
243	20224.53249999998	no
244	20008.472500000003	no
245	18204.952500000014	no
246	23688.432500000006	no
247	21528.332499999968	no
248	18244.552500000013	no
249	18143.212500000016	yes
250	19017.572500000017	no
251	21821.65249999998	no
252	19541.1725	no
253	20296.97249999999	no
254	19440.2325	no
255	19039.43250000001	no
256	20898.6325	no
257	21062.072499999995	no
258	20253.432500000024	no
259	20435.17249999999	no
260	20120.792499999985	no
261	23417.2125	no
262	16858.352500000008	yes
263	19206.11249999998	no
264	20342.832499999997	no
265	18745.7125	no
266	21903.352499999983	no
267	19839.11249999998	no
268	21601.9525	no
269	21793.57249999999	no
270	19649.51249999999	no
271	16158.712499999998	yes
272	20437.3125	no
273	18617.652499999993	no
274	18341.392500000016	no
275	19206.83249999999	no
276	17650.032500000012	no
277	18488.8925	no
278	18122.012499999997	no
279	19020.33249999998	no
280	31346.922499999986	no
281	18713.57250000001	no
282	19370.392499999998	no
283	21016.472499999993	no
284	21389.7725	no
285	20121.9725	no
286	22971.692499999997	no
287	19333.192499999997	no
288	17629.352500000005	no
289	19502.152499999993	no
290	17114.57249999999	no
291	18694.71249999998	no
292	14664.7925	yes
293	19207.492499999982	no
294	17815.57250000001	no
295	20570.5525	no
296	19540.132499999996	no
297	19046.292500000025	no
298	18235.21249999999	no
299	19221.9325	no
300	19293.192500000005	no
301	23375.03249999999	no
302	17862.912500000002	no
303	16109.412500000004	no
304	21731.3925	no
305	19001.55249999999	no
306	20383.752500000002	no
307	17820.152500000004	no
308	20103.71249999998	no
309	19399.7125	no
310	18092.932499999995	no
311	22018.49249999999	no
312	18532.012499999983	no
313	20257.392499999987	no
314	20978.392499999987	no
315	19114.05249999999	no
316	18382.75249999999	no
317	19961.652499999997	no
318	17909.932500000014	no
319	19403.89249999999	no
320	17430.072500000024	no
321	19475.392500000013	no
322	20368.4925	no
323	19301.79249999999	no
324	18267.91250000001	no
325	20767.21249999999	no
326	19667.69249999999	no
327	21526.372499999998	no
328	18512.6525	no
329	18157.29249999998	no
330	18785.212499999994	no
331	20662.012500000023	no
332	27102.232500000006	no
333	17107.712499999994	no
334	17091.612499999992	no
335	19578.432500000003	no
336	17962.212499999983	no
337	17667.452500000003	no
338	20290.792499999996	no
339	20363.152500000004	no
340	17722.292499999996	no
341	17380.2125	no
342	20042.65249999999	no
343	20666.132499999992	no
344	20440.672499999982	no
345	18960.832499999993	no
346	17990.11249999999	no
347	19686.032499999998	no
348	18606.872499999998	no
349	17713.032500000005	no
350	20682.112500000007	no
351	16622.6725	no
352	21428.192499999994	no
353	18529.75249999998	no
354	20478.432499999977	no
355	21806.372499999987	no
356	19101.4125	no
357	18913.47249999999	no
358	24210.27250000002	no
359	19539.652499999997	no
360	20317.612499999996	no
361	18589.59249999999	no
362	19518.232500000002	no
363	20625.11249999998	no
364	19244.392499999987	no
365	17481.23249999999	no
366	17005.732499999995	no
367	17817.232499999984	no
368	18124.41249999998	no
369	16208.2725	no
370	17732.612499999996	no
371	19787.112499999985	no
372	19624.472499999993	no
373	21759.652499999993	no
374	18976.292499999996	no
375	16745.8325	no
376	20714.752499999995	no
377	22067.272499999992	no
378	18043.29249999999	no
379	20750.512499999997	no
380	16595.3125	no
381	21651.012499999993	no
382	19953.212499999994	no
383	19504.4125	no
384	20114.152499999993	no
385	23425.632499999978	no
386	22058.4325	no
387	18203.672499999997	no
388	17633.71250000001	no
389	20572.072499999987	no
390	18598.992499999997	no
391	18465.492499999993	no
392	18870.6925	no
393	21356.772499999992	no
394	19994.652500000004	no
395	22129.93249999998	no
396	20279.75249999999	no
397	24581.232499999995	no
398	19691.912499999995	no
399	19503.932500000003	no
400	18790.032499999994	no
401	20303.7125	no
402	19372.47250000001	no
403	19886.352499999994	no
404	18532.372499999998	no
405	18394.21249999999	no
406	19018.15249999999	no
407	18273.09249999999	no
408	16981.29250000001	no
409	18994.312499999985	no
410	18069.972500000014	no
411	16463.3925	no
412	21533.112499999996	no
413	17894.372500000005	no
414	20412.272500000003	no
415	18929.512499999986	no
416	17974.072500000006	no
417	18017.69249999999	no
418	15460.272500000012	no
419	18820.57250000001	no
420	16633.672500000004	no
421	17856.892500000013	no
422	21743.592499999984	no
423	18980.732499999987	no
424	16209.212500000007	no
425	20860.77249999999	no
426	20106.7325	no
427	20168.492499999993	no
428	20032.39249999999	no
429	19159.812500000004	no
430	18673.832499999993	no
431	20566.172500000008	no
432	17531.412499999984	no
433	17953.432500000017	no
434	21895.79249999999	no
435	17993.632500000003	no
436	19120.852499999994	no
437	19920.892499999998	no
438	18247.572500000013	no
439	18560.352499999994	no
440	19877.692500000005	no
441	18456.1125	no
442	17232.05250000001	no
443	20760.59249999999	no
444	22862.65249999999	no
445	17992.392499999998	no
446	19546.752499999995	no
447	19360.052499999998	no
448	21846.39249999999	no
449	21534.052500000005	no
450	18688.392499999994	no
451	19636.85249999999	no
452	26386.592499999984	no
453	19467.132499999996	no
454	19447.672499999975	no
455	17681.772499999992	no
456	16481.712500000016	no
457	20074.69249999999	no
458	19759.91250000001	no
459	20630.19250000001	no
460	19754.032500000016	no
461	17835.832500000026	no
462	16048.492500000018	no
463	21716.11249999999	no
464	19033.2325	no
465	19135.91250000001	no
466	22093.452499999978	no
467	16219.112500000008	no
468	16777.5325	no
469	18725.7325	no
470	21531.152500000004	no
471	18337.832500000015	no
472	19689.0125	no
473	20514.43249999999	no
474	18126.152500000004	no
475	20685.512499999997	no
476	16363.292499999992	no
477	20283.09249999997	no
478	21035.612500000007	no
479	19302.912499999984	no
480	21147.452500000007	no
481	19783.352500000015	no
482	17153.092500000002	no
483	19312.27249999997	no
484	20261.43249999999	no
485	20196.172500000004	no
486	20088.132499999992	no
487	18187.7925	no
488	17796.592500000002	no
489	18488.992499999993	no
490	20194.87249999999	no
491	18375.5725	no
492	19294.972500000018	no
493	21712.972499999996	no
494	23317.772500000006	no
495	19643.012499999997	no
496	19216.312499999993	no
497	18742.552499999987	no
498	19533.212500000005	no
499	15951.932499999995	yes
500	20079.252499999988	no
501	20180.092500000013	no
502	16726.992499999997	no
503	18376.252500000006	no
504	21455.27249999999	no
505	19289.412499999984	no
506	16926.612500000003	no
507	18354.732499999987	no
508	17638.692499999994	no
509	20579.39249999999	no
510	15651.072499999998	yes
511	19657.972499999985	no
512	17634.3125	no
513	19767.47249999999	no
514	17547.57250000001	no
515	19747.892499999994	no
516	19569.4925	no
517	19127.932500000006	no
518	18018.492499999986	no
519	16836.1525	no
