Iteration	SSE	Accepted
1	30981.512499999983	yes
2	27206.152499999993	yes
3	29383.21250000001	no
4	28130.952499999992	yes
5	26847.33250000002	yes
6	26941.29249999999	yes
7	29084.572500000006	no
8	26964.132499999985	yes
9	26808.212499999987	yes
10	28205.172500000004	no
11	26361.05250000002	yes
12	30187.79250000002	no
13	27551.452500000003	yes
14	26880.092500000006	yes
15	26890.692499999994	yes
16	29655.272499999995	no
17	27835.3125	no
18	27888.37249999999	yes
19	27337.07250000001	yes
20	28363.332500000008	no
21	28375.972499999993	no
22	28102.1325	no
23	26783.63249999999	yes
24	26799.21250000002	yes
25	26345.13250000001	yes
26	28797.292500000003	no
27	29100.772500000003	no
28	29821.112499999996	no
29	26613.152500000004	yes
30	27946.672499999993	no
31	28976.7325	no
32	28024.212499999994	yes
33	29729.012500000015	no
34	26485.692500000005	yes
35	29320.03250000001	no
36	26586.0925	yes
37	28511.19249999999	no
38	28496.8525	no
39	27721.692499999997	no
40	26952.052500000005	no
41	27436.2325	no
42	26997.932500000003	no
43	30695.852500000008	no
44	28907.172500000008	no
45	26221.4925	yes
46	28307.452499999978	no
47	25745.7725	yes
48	28100.412500000002	no
49	26980.452499999992	no
50	26309.452500000014	yes
51	26602.93250000001	no
52	27981.632500000007	yes
53	26122.792500000018	yes
54	26625.892500000005	no
55	30177.432500000014	no
56	28027.552500000005	no
57	27681.772499999992	no
58	29802.47250000001	no
59	27449.492500000004	no
60	29105.7125	no
61	26002.452500000014	yes
62	32181.21250000001	no
63	28796.972499999993	no
64	27286.072499999995	no
65	26640.89250000001	no
66	27177.572499999987	no
67	25705.692499999997	yes
68	18816.572500000002	yes
69	20928.3325	no
70	22621.072499999987	no
71	20971.232499999987	no
72	20572.8125	no
73	23779.052499999998	no
74	18644.692499999997	yes
75	22410.31249999999	no
76	21023.572499999987	no
77	22489.952499999985	no
78	34020.11250000001	no
79	22631.572499999995	no
80	23331.1125	no
81	25050.4125	no
82	20130.93249999999	no
83	22158.572499999984	no
84	25499.192499999997	no
85	24851.972499999996	no
86	19953.532500000005	no
87	22711.972499999996	no
88	22524.192499999986	no
89	21369.192500000005	no
90	22110.132499999985	no
91	18870.9925	no
92	21492.9925	no
93	19706.2725	no
94	22456.13249999998	no
95	20487.552499999983	no
96	23499.412499999988	no
97	20217.092499999995	no
98	23581.772499999995	no
99	21000.712499999987	no
100	22264.932499999988	no
101	21009.952500000007	no
102	21953.092499999984	no
103	25194.41250000002	no
104	25831.312500000015	no
105	26085.0925	no
106	20376.4125	yes
107	22121.652499999993	no
108	22381.132499999996	no
109	24400.272499999977	no
110	21298.032499999994	no
111	22018.6325	no
112	23171.732500000002	no
113	21448.792499999996	no
114	19433.032500000005	yes
115	25580.032500000016	no
116	23542.552499999998	no
117	22927.012499999986	no
118	21653.09249999999	no
119	24425.51249999999	no
120	24522.952500000003	no
121	20163.15250000002	yes
122	23901.972500000007	no
123	24623.29250000001	no
124	26285.71250000001	no
125	25182.692500000012	no
126	25710.092500000006	no
127	23132.292499999996	no
128	22645.772499999995	no
129	23956.5725	no
130	24322.252500000002	no
131	21940.312500000004	no
132	25858.37249999999	no
133	21835.012499999993	yes
134	23728.0925	no
135	24606.112499999996	no
136	19438.472500000007	yes
137	22065.492500000015	no
138	17786.712500000005	yes
139	21155.8525	no
140	18907.272500000003	no
141	22520.512499999997	no
142	19364.312500000022	no
143	21569.43250000001	no
144	19760.792499999992	no
145	20209.392500000016	no
146	21003.072500000002	no
147	19562.332500000008	no
148	20567.172499999997	no
149	19872.212500000005	no
150	21725.93250000001	no
151	22356.172499999986	no
152	21146.492499999997	no
153	17060.532500000016	yes
154	21442.03250000001	no
155	21994.8525	no
156	18621.21250000001	no
157	18197.11250000001	no
158	17638.572500000002	yes
159	17762.472500000007	yes
160	20262.17250000002	no
161	19457.372500000005	no
162	17762.992499999997	yes
163	21661.372499999998	no
164	19684.252500000002	no
165	19671.852500000008	no
166	20814.5125	no
167	19794.992500000015	no
168	21529.492500000008	no
169	19227.79250000001	no
170	18580.3125	no
171	17709.552500000013	yes
172	18512.892499999998	no
173	19037.25250000001	no
174	19428.8525	yes
175	20591.392500000005	no
176	18762.332500000004	yes
177	19898.3725	yes
178	18471.93250000001	yes
179	23473.072500000017	no
180	22943.5925	no
181	17419.15250000001	yes
182	16518.612500000003	yes
183	18926.492499999993	no
184	21730.0925	no
185	18725.992500000015	no
186	20635.332500000008	no
187	20780.53250000001	no
188	17964.372500000005	no
189	19579.492500000008	no
190	15914.552500000009	yes
191	21188.3925	no
192	24251.59250000002	no
193	20782.29250000001	no
194	19425.692500000012	no
195	18117.03250000001	no
196	21622.8125	no
197	20242.0925	no
198	29346.872499999998	no
199	20469.292500000003	no
200	18517.25250000001	no
201	18987.912500000017	no
202	8564.492500000002	yes
203	10935.592500000006	no
204	9841.6925	no
205	12125.612499999996	no
206	9697.952499999998	no
207	8798.592499999999	yes
208	9427.032499999998	no
209	9202.332500000006	yes
210	11064.092500000002	no
211	11070.132499999998	no
212	9983.112500000003	no
213	16128.672499999997	no
214	11275.812500000004	no
215	11165.752500000004	no
216	11839.152499999997	no
217	8311.452500000003	yes
218	11144.612500000003	no
219	6538.012500000005	yes
220	9807.1525	no
221	9707.6325	no
222	8538.492500000004	no
223	7217.212500000002	yes
224	10034.1325	no
225	9903.132500000003	no
226	9243.292499999998	no
227	9082.4725	no
228	9927.052499999998	no
229	10017.492500000004	no
230	10043.1925	no
231	9064.492499999997	no
232	11844.752500000006	no
233	21008.3125	no
234	10429.092499999999	no
235	8346.4925	no
236	7450.4525	no
237	9531.1925	no
238	6759.732499999999	yes
239	19639.092500000002	no
240	10975.4325	no
241	10279.1125	no
242	7800.952500000005	no
243	6959.172499999999	no
244	10335.692500000001	no
245	7407.352500000003	yes
246	6512.1125	yes
247	7557.632500000003	no
248	11034.292500000001	no
249	8802.172500000002	no
250	9245.192499999997	no
251	6474.1525	yes
252	7978.212500000005	no
253	6936.7925	yes
254	10276.632500000003	no
255	9377.8725	no
256	7667.392499999999	no
257	8621.8725	no
258	8854.632499999996	no
259	9447.172499999997	yes
260	7315.3125	yes
261	9459.852500000003	no
262	7589.3125	no
263	10725.112500000003	no
264	11331.9925	no
265	7697.612499999998	no
266	5615.272500000001	yes
267	5540.352499999997	yes
268	6193.812499999999	no
269	6095.332500000001	yes
270	5497.2525000000005	yes
271	4077.2325000000023	yes
