Iteration	SSE	Accepted
1	13131.554100000001	yes
2	14939.190099999996	no
3	15216.908100000004	no
4	15490.9661	yes
5	16828.536100000005	no
6	13049.390099999999	yes
7	15444.350099999992	no
8	14245.958100000003	no
9	12325.3141	yes
10	13699.0281	no
11	19669.8721	no
12	13337.448100000016	no
13	13541.914100000002	no
14	13953.432099999998	no
15	12957.836100000002	yes
16	13021.930099999998	yes
17	14646.488100000004	no
18	15916.6381	no
19	14125.500100000005	yes
20	10724.338099999995	yes
21	11946.088099999995	no
22	14164.0701	no
23	11040.9801	yes
24	11453.696099999992	yes
25	12303.676100000002	no
26	9641.904099999998	yes
27	11127.118100000003	no
28	12608.002100000002	no
29	13654.972100000006	no
30	11040.256099999995	no
31	11781.340099999998	no
32	10944.090100000001	no
33	12032.716099999994	no
34	11827.936099999995	no
35	10023.518099999998	yes
36	10774.674099999997	no
37	9577.952099999995	yes
38	11503.6881	no
39	11824.7821	no
40	12311.196099999997	no
41	10713.0801	no
42	10222.406100000004	no
43	10394.446100000001	no
44	9798.512100000005	yes
45	13902.584100000004	no
46	10640.964099999994	no
47	10604.118099999996	yes
48	10930.512099999996	yes
49	10313.494100000009	yes
50	11161.562099999996	no
51	10815.044099999996	no
52	10448.2241	yes
53	11721.124099999994	no
54	10118.988099999997	yes
55	10651.5861	yes
56	11664.6341	no
57	12017.294100000003	no
58	11186.606099999995	yes
59	10331.68810000001	yes
60	12752.566100000005	no
61	12227.300100000006	yes
62	13704.5101	no
63	15246.1781	no
64	15784.6541	no
65	18461.112100000006	no
66	13839.634099999997	no
67	14895.118099999996	no
68	17232.2521	no
69	20090.2521	no
70	15936.474099999992	no
71	16405.336099999997	no
72	13209.5481	no
73	13456.124100000005	no
74	18806.564099999996	no
75	15501.18609999999	no
76	13729.218100000002	no
77	12478.984100000009	yes
78	17020.544099999996	no
79	16400.582099999992	no
80	15198.766099999992	no
81	16736.952099999995	no
82	13128.140100000006	yes
83	20352.130100000002	no
84	17767.6441	no
85	14980.656099999998	no
86	13066.088100000006	yes
87	20700.746100000008	no
88	16211.154099999998	no
89	22291.16209999998	no
90	13872.743999999992	no
91	21385.404099999992	no
92	18115.960099999997	no
93	17082.472099999995	no
94	13654.16610000001	no
95	15609.320099999995	no
96	15806.922099999992	no
97	20356.862100000006	no
98	15861.114099999999	no
99	22583.550100000004	no
100	14955.333999999999	no
101	21521.666100000002	no
102	18011.568099999997	no
103	14724.716099999992	no
104	17442.570099999986	no
105	16806.954000000005	no
106	15456.1801	no
107	16771.5641	no
108	14137.036100000003	no
109	13716.398099999995	yes
110	16213.496099999997	no
111	14393.393999999997	no
112	18700.634100000014	no
113	16809.548099999996	no
114	14085.422100000007	yes
115	13122.670100000005	yes
116	14594.926099999997	no
117	18904.656099999997	no
118	16607.540100000006	no
119	13191.052100000004	no
120	12518.492099999992	yes
121	15436.4801	no
122	18291.37609999999	no
123	13815.154100000003	no
124	17353.65210000001	no
125	13512.17809999999	no
126	15756.70809999999	no
127	15385.162099999994	no
128	14880.576100000004	no
129	18152.146099999994	no
130	15176.618099999996	no
131	15787.76809999999	no
132	22166.2581	no
133	18104.334100000004	no
134	14305.356099999997	no
135	16377.324099999996	no
136	15835.112099999995	no
137	11468.9141	yes
138	16134.784099999995	no
139	12152.9381	no
140	15140.713999999987	no
141	13124.826099999997	no
142	11403.044099999996	yes
143	10950.146099999998	yes
144	10340.314100000007	yes
145	17466.978099999997	no
146	11546.782100000004	no
147	13048.458099999996	no
148	10073.928100000005	yes
149	15563.426099999997	no
150	10522.680100000009	no
151	13208.334100000005	no
152	8444.724099999994	yes
153	11368.8761	no
154	9356.753999999999	no
155	11770.3941	no
156	11994.966100000001	no
157	8013.854100000003	yes
158	11213.162100000007	no
159	13646.950100000004	no
160	11318.8801	no
161	16552.7461	no
162	12282.734099999998	no
163	9084.966100000005	no
164	13613.408099999995	no
165	11072.378099999996	no
166	11980.394100000003	no
167	9614.484100000003	no
168	9449.478100000006	no
169	10548.366099999996	no
170	9073.368100000007	no
171	12465.372099999997	no
172	10464.876100000001	no
173	9388.3021	no
174	10998.114100000004	no
175	12493.960099999997	no
176	13098.790099999997	no
177	18847.852100000004	no
178	11058.350100000001	no
179	8462.878100000002	no
180	11061.3	no
181	13307.4661	no
182	14871.086099999995	no
183	10047.714100000003	no
184	8463.598100000008	no
185	8250.0221	yes
186	15013.782099999997	no
187	8788.390100000006	no
188	12351.864099999995	no
189	16025.282099999997	no
190	12280.024099999997	no
191	11971.1381	no
192	11142.364100000004	no
193	14722.144099999996	no
194	13374.316099999998	no
195	11159.614100000006	no
196	15280.420100000003	no
197	15034.116099999996	no
198	15235.364099999992	no
199	13881.476099999998	no
200	12413.798100000004	no
201	17381.794099999996	no
202	16895.6721	no
203	18781.064099999996	no
204	13302.8721	no
205	13875.9581	no
206	14133.662100000003	no
207	9705.892100000008	no
208	11951.296100000003	no
209	13496.292099999997	no
210	12249.942100000002	no
211	13268.182099999998	no
212	18401.1341	no
213	16221.8241	no
214	8382.020100000005	no
215	14023.216099999996	no
216	13623.102099999998	no
217	12722.8321	no
218	9613.464100000005	no
219	15314.057999999992	no
220	17284.50209999999	no
221	14813.406099999997	no
222	11214.960099999998	no
223	14844.850099999992	no
224	7770.334100000002	yes
225	17939.5641	no
226	12461.878099999996	no
227	17600.7741	no
228	14873.156099999997	no
229	14366.292099999999	no
230	13784.2781	no
231	13157.200099999993	no
232	15964.028099999994	no
233	16221.894099999998	no
234	13418.3661	no
235	13092.610100000004	no
236	16719.208099999993	no
237	13912.760099999992	no
238	12463.4461	no
239	13964.5281	no
240	13495.2281	no
241	15750.37409999999	no
242	12023.152100000003	no
243	15219.040099999995	no
244	12989.456100000003	no
245	13317.840099999998	no
246	18045.426099999997	no
247	16592.680099999998	no
248	15013.0461	no
249	11617.074100000002	no
250	14063.160099999994	no
251	12851.800100000006	no
252	16869.55409999999	no
253	13478.810099999992	no
254	14943.322099999998	no
255	13338.298099999996	no
256	16085.362099999986	no
257	11351.800099999999	no
258	11171.712100000004	no
259	10983.3221	no
260	11011.578100000004	no
261	13184.138099999995	no
262	10505.072100000009	no
263	16310.6361	no
264	14091.300099999988	no
265	13977.67609999999	no
266	10480.102100000004	no
267	16330.754099999995	no
268	11905.492100000005	no
269	11832.700100000005	no
270	11213.658100000004	no
271	19914.668099999995	no
272	13112.522099999995	no
273	12391.702100000004	no
274	10440.520100000002	no
275	9597.176100000008	no
276	15523.548099999998	no
277	11217.712100000006	no
278	11771.424099999995	no
279	14249.430099999998	no
280	12980.592100000003	no
281	18948.560099999995	no
282	11761.806100000003	no
283	15604.538099999996	no
284	17767.182099999998	no
285	15857.410099999996	no
286	16046.400099999984	no
287	10301.780100000002	no
288	17658.720099999995	no
289	15391.680099999992	no
290	14941.304099999994	no
291	13692.388099999995	no
292	14580.316099999996	no
293	12320.320100000006	no
294	11929.492100000001	no
295	13564.526099999997	no
296	14323.802099999997	no
297	21285.016099999993	no
