Iteration	SSE	Accepted
1	30349.157500000016	no
2	30266.137500000004	yes
3	29768.44500000001	yes
4	29575.33	yes
5	29440.707500000004	yes
6	29169.97000000002	yes
7	29271.96000000003	yes
8	29686.7025	yes
9	28908.25750000001	yes
10	29311.227499999994	no
11	28765.41750000001	yes
12	29065.492499999997	yes
13	29120.42250000001	yes
14	28751.162500000013	yes
15	28606.729999999996	yes
16	28835.420000000006	yes
17	28932.617500000008	yes
18	27932.590000000007	yes
19	28462.995000000003	no
20	27966.4975	yes
21	28774.290000000005	no
22	29210.225	no
23	27983.262500000004	yes
24	28487.0375	no
25	28412.564999999995	yes
26	28985.017499999994	no
27	28702.93250000001	no
28	28946.055000000008	no
29	28681.504999999994	yes
30	28508.409999999996	yes
31	28049.412500000006	yes
32	28775.225000000006	no
33	28624.607500000006	no
34	28952.86999999999	yes
35	28385.862500000003	yes
36	28933.225	no
37	30743.45750000001	no
38	28892.620000000006	no
39	28216.672500000004	yes
40	28534.03250000001	yes
41	28663.280000000002	yes
42	28800.375000000007	yes
43	25632.11	yes
44	25737.977500000008	yes
45	25207.742499999993	yes
46	25250.795	yes
47	25521.829999999998	no
48	25752.195000000007	yes
49	26473.819999999985	yes
50	25115.167499999996	yes
51	26194.852499999994	no
52	25968.7475	no
53	25677.930000000008	yes
54	26774.185000000016	no
55	25939.275000000023	no
56	26188.417499999996	no
57	25424.68749999999	yes
58	25486.039999999994	yes
59	25760.982500000002	no
60	26336.835	no
61	25231.520000000004	yes
62	25154.15000000001	yes
63	25703.447500000006	yes
64	25940.677500000005	no
65	25888.5075	yes
66	26245.914999999994	no
67	25922.295000000024	yes
68	25816.225000000002	yes
69	26703.119999999988	no
70	26111.762499999993	yes
71	26094.425000000003	yes
72	26404.960000000003	no
73	26866.720000000012	yes
74	26983.6475	yes
75	26627.48000000001	yes
76	34851.7325	no
77	26779.64	yes
78	26702.27500000001	yes
79	26319.825000000004	yes
80	27998.442499999997	no
81	26759.7775	yes
82	26679.132500000007	yes
83	25397.962500000016	yes
84	26619.785000000003	yes
85	25616.73000000001	yes
86	26247.28250000001	no
