start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	9895174783.170446	9895239248.75312	0.0
133	142	379783.07921077876	414631.8570837837	0.0
0	0	165475.9215798343	249667.11348296906	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
281	291	0.0	0.0	0.0
129	130	0.0903583419125536	0.0903583419125536	0.0
297	298	0.29568611043490944	0.29568611043490944	0.0
449	450	0.7482656211723617	0.7482656211723617	0.0
0	0	0.0	0.0	0.030353369116486156
0	0	0.0	0.0	0.037939676069173624
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
