time	species	protein	transcript	ribo_density
8	rnapol	0.0	0.0	0.0
9	__protein1_rbs	1.0	0.0	0.0
9	__protein2_rbs	1.0	0.0	0.0
9	__protein3_rbs	1.0	0.0	0.0
9	__ribosome	80.0	0.0	0.0
9	__rnase_site_ext	2.0	0.0	0.0
9	p0	1.0	0.0	0.0
9	protein1	15.0	2.0	3.0
9	protein2	1.0	4.0	3.25
9	protein3	0.0	2.0	0.5
9	r0	2.0	0.0	0.0
9	r2	2.0	0.0	0.0
9	rnapol	0.0	0.0	0.0
10	__protein1_rbs	2.0	0.0	0.0
10	__protein2_rbs	4.0	0.0	0.0
10	__protein3_rbs	4.0	0.0	0.0
10	__ribosome	79.0	0.0	0.0
10	__rnase_site_ext	2.0	0.0	0.0
10	p0	1.0	0.0	0.0
10	protein1	18.0	2.0	2.0
10	protein2	2.0	4.0	3.5
10	protein3	0.0	4.0	0.75
10	r0	2.0	0.0	0.0
10	r2	4.0	0.0	0.0
10	rnapol	0.0	0.0	0.0
11	__protein1_rbs	1.0	0.0	0.0
11	__protein2_rbs	3.0	0.0	0.0
11	__protein3_rbs	3.0	0.0	0.0
11	__ribosome	75.0	0.0	0.0
11	__rnase_site_ext	2.0	0.0	0.0
11	p0	1.0	0.0	0.0
11	protein1	19.0	2.0	2.5
11	protein2	5.0	3.0	4.666667
11	protein3	0.0	4.0	1.5
11	r0	2.0	0.0	0.0
11	r2	4.0	0.0	0.0
11	rnapol	0.0	0.0	0.0
12	__protein1_rbs	1.0	0.0	0.0
12	__protein2_rbs	1.0	0.0	0.0
12	__protein3_rbs	4.0	0.0	0.0
12	__ribosome	73.0	0.0	0.0
12	__rnase_site_ext	1.0	0.0	0.0
12	p0	1.0	0.0	0.0
12	protein1	21.0	1.0	4.0
12	protein2	7.0	3.0	5.0
12	protein3	0.0	4.0	2.0
12	r0	1.0	0.0	0.0
12	r2	4.0	0.0	0.0
12	rnapol	1.0	0.0	0.0
13	__protein1_rbs	2.0	0.0	0.0
13	__protein2_rbs	1.0	0.0	0.0
13	__protein3_rbs	3.0	0.0	0.0
13	__ribosome	74.0	0.0	0.0
13	__rnase_site_ext	2.0	0.0	0.0
13	p0	1.0	0.0	0.0
13	protein1	22.0	2.0	2.0
13	protein2	12.0	2.0	6.0
13	protein3	0.0	4.0	2.5
13	r0	2.0	0.0	0.0
13	r2	4.0	0.0	0.0
13	rnapol	2.0	0.0	0.0
14	__protein1_rbs	2.0	0.0	0.0
14	__protein2_rbs	1.0	0.0	0.0
14	__protein3_rbs	2.0	0.0	0.0
14	__ribosome	76.0	0.0	0.0
14	__rnase_site_ext	4.0	0.0	0.0
14	p0	0.0	0.0	0.0
14	protein1	24.0	3.0	1.0
14	protein2	16.0	2.0	5.0
14	protein3	2.0	4.0	2.75
14	r0	4.0	0.0	0.0
14	r2	4.0	0.0	0.0
14	rnapol	0.0	0.0	0.0
15	__protein1_rbs	2.0	0.0	0.0
15	__protein2_rbs	1.0	0.0	0.0
15	__protein3_rbs	3.0	0.0	0.0
15	__ribosome	71.0	0.0	0.0
15	__rnase_site_ext	3.0	0.0	0.0
15	p0	1.0	0.0	0.0
15	protein1	25.0	4.0	1.5
15	protein2	18.0	2.0	5.0
15	protein3	4.0	4.0	3.25
15	r0	2.0	0.0	0.0
15	r2	4.0	0.0	0.0
15	rnapol	0.0	0.0	0.0
16	__protein1_rbs	3.0	0.0	0.0
16	__protein2_rbs	1.0	0.0	0.0
16	__protein3_rbs	1.0	0.0	0.0
16	__ribosome	68.0	0.0	0.0
16	__rnase_site_ext	4.0	0.0	0.0
16	p0	1.0	0.0	0.0
16	protein1	25.0	4.0	2.0
16	protein2	20.0	2.0	4.5
16	protein3	7.0	4.0	3.75
16	r0	4.0	0.0	0.0
16	r2	4.0	0.0	0.0
16	rnapol	0.0	0.0	0.0
17	__protein1_rbs	2.0	0.0	0.0
17	__protein2_rbs	1.0	0.0	0.0
17	__protein3_rbs	2.0	0.0	0.0
17	__ribosome	69.0	0.0	0.0
17	__rnase_site_ext	4.0	0.0	0.0
17	p0	1.0	0.0	0.0
17	protein1	26.0	4.0	2.5
17	protein2	24.0	3.0	2.333333
17	protein3	10.0	4.0	3.5
17	r0	4.0	0.0	0.0
17	r2	4.0	0.0	0.0
17	rnapol	0.0	0.0	0.0
18	__protein1_rbs	2.0	0.0	0.0
18	__protein2_rbs	3.0	0.0	0.0
18	__protein3_rbs	3.0	0.0	0.0
18	__ribosome	71.0	0.0	0.0
18	__rnase_site_ext	4.0	0.0	0.0
18	p0	1.0	0.0	0.0
18	protein1	31.0	4.0	1.75
18	protein2	25.0	4.0	2.0
18	protein3	12.0	4.0	3.5
18	r0	4.0	0.0	0.0
18	r2	3.0	0.0	0.0
18	rnapol	0.0	0.0	0.0
19	__protein1_rbs	1.0	0.0	0.0
19	__protein2_rbs	1.0	0.0	0.0
19	__protein3_rbs	2.0	0.0	0.0
19	__ribosome	67.0	0.0	0.0
19	__rnase_site_ext	3.0	0.0	0.0
19	p0	1.0	0.0	0.0
19	protein1	34.0	4.0	1.75
19	protein2	27.0	5.0	2.4
19	protein3	15.0	3.0	4.666667
19	r0	3.0	0.0	0.0
19	r2	3.0	0.0	0.0
19	rnapol	0.0	0.0	0.0
20	__protein1_rbs	4.0	0.0	0.0
20	__protein2_rbs	1.0	0.0	0.0
20	__protein3_rbs	1.0	0.0	0.0
20	__ribosome	62.0	0.0	0.0
20	__rnase_site_ext	4.0	0.0	0.0
20	p0	1.0	0.0	0.0
20	protein1	34.0	4.0	2.5
20	protein2	29.0	5.0	3.0
20	protein3	19.0	3.0	4.3333330000000005
20	r0	4.0	0.0	0.0
20	r2	4.0	0.0	0.0
20	rnapol	0.0	0.0	0.0
21	__protein1_rbs	3.0	0.0	0.0
21	__protein2_rbs	4.0	0.0	0.0
21	__protein3_rbs	3.0	0.0	0.0
21	__ribosome	59.0	0.0	0.0
21	__rnase_site_ext	4.0	0.0	0.0
21	p0	1.0	0.0	0.0
21	protein1	36.0	4.0	2.5
21	protein2	30.0	5.0	3.6
21	protein3	22.0	4.0	3.25
21	r0	4.0	0.0	0.0
21	r2	2.0	0.0	0.0
21	rnapol	0.0	0.0	0.0
22	__protein1_rbs	3.0	0.0	0.0
22	__protein2_rbs	2.0	0.0	0.0
22	__protein3_rbs	0.0	0.0	0.0
22	__ribosome	58.0	0.0	0.0
22	__rnase_site_ext	4.0	0.0	0.0
22	p0	1.0	0.0	0.0
22	protein1	39.0	4.0	2.5
22	protein2	33.0	4.0	4.75
22	protein3	25.0	2.0	6.5
22	r0	4.0	0.0	0.0
22	r2	4.0	0.0	0.0
22	rnapol	0.0	0.0	0.0
23	__protein1_rbs	2.0	0.0	0.0
23	__protein2_rbs	2.0	0.0	0.0
23	__protein3_rbs	3.0	0.0	0.0
23	__ribosome	58.0	0.0	0.0
23	__rnase_site_ext	4.0	0.0	0.0
23	p0	1.0	0.0	0.0
23	protein1	44.0	4.0	2.25
23	protein2	36.0	4.0	5.0
23	protein3	27.0	4.0	3.25
23	r0	4.0	0.0	0.0
23	r2	5.0	0.0	0.0
23	rnapol	0.0	0.0	0.0
24	__protein1_rbs	2.0	0.0	0.0
24	__protein2_rbs	4.0	0.0	0.0
24	__protein3_rbs	2.0	0.0	0.0
24	__ribosome	57.0	0.0	0.0
24	__rnase_site_ext	4.0	0.0	0.0
24	p0	0.0	0.0	0.0
24	protein1	46.0	4.0	2.5
24	protein2	40.0	4.0	4.75
24	protein3	30.0	5.0	2.8
24	r0	4.0	0.0	0.0
24	r2	5.0	0.0	0.0
24	rnapol	0.0	0.0	0.0
25	__protein1_rbs	2.0	0.0	0.0
25	__protein2_rbs	4.0	0.0	0.0
25	__protein3_rbs	3.0	0.0	0.0
25	__ribosome	58.0	0.0	0.0
25	__rnase_site_ext	5.0	0.0	0.0
25	p0	1.0	0.0	0.0
25	protein1	49.0	5.0	2.4
25	protein2	46.0	4.0	4.0
25	protein3	34.0	5.0	2.8
25	r0	5.0	0.0	0.0
25	r2	5.0	0.0	0.0
25	rnapol	0.0	0.0	0.0
26	__protein1_rbs	5.0	0.0	0.0
26	__protein2_rbs	1.0	0.0	0.0
26	__protein3_rbs	2.0	0.0	0.0
26	__ribosome	59.0	0.0	0.0
26	__rnase_site_ext	5.0	0.0	0.0
26	p0	0.0	0.0	0.0
26	protein1	50.0	5.0	2.2
26	protein2	50.0	4.0	4.0
26	protein3	38.0	5.0	2.8
26	r0	5.0	0.0	0.0
26	r2	5.0	0.0	0.0
26	rnapol	0.0	0.0	0.0
27	__protein1_rbs	4.0	0.0	0.0
27	__protein2_rbs	2.0	0.0	0.0
27	__protein3_rbs	2.0	0.0	0.0
27	__ribosome	60.0	0.0	0.0
27	__rnase_site_ext	6.0	0.0	0.0
27	p0	1.0	0.0	0.0
27	protein1	55.0	6.0	1.666667
27	protein2	55.0	4.0	3.25
27	protein3	40.0	5.0	3.4
27	r0	5.0	0.0	0.0
27	r2	4.0	0.0	0.0
27	rnapol	2.0	0.0	0.0
28	__protein1_rbs	2.0	0.0	0.0
28	__protein2_rbs	3.0	0.0	0.0
28	__protein3_rbs	2.0	0.0	0.0
28	__ribosome	59.0	0.0	0.0
28	__rnase_site_ext	7.0	0.0	0.0
28	p0	1.0	0.0	0.0
28	protein1	60.0	6.0	1.833333
28	protein2	58.0	4.0	3.0
28	protein3	44.0	4.0	4.5
28	r0	5.0	0.0	0.0
28	r2	4.0	0.0	0.0
28	rnapol	1.0	0.0	0.0
29	__protein1_rbs	1.0	0.0	0.0
29	__protein2_rbs	5.0	0.0	0.0
29	__protein3_rbs	3.0	0.0	0.0
29	__ribosome	54.0	0.0	0.0
29	__rnase_site_ext	5.0	0.0	0.0
29	p0	0.0	0.0	0.0
29	protein1	61.0	7.0	2.571429
29	protein2	61.0	5.0	2.0
29	protein3	46.0	4.0	4.5
29	r0	3.0	0.0	0.0
29	r2	4.0	0.0	0.0
29	rnapol	0.0	0.0	0.0
30	__protein1_rbs	4.0	0.0	0.0
30	__protein2_rbs	3.0	0.0	0.0
30	__protein3_rbs	4.0	0.0	0.0
30	__ribosome	53.0	0.0	0.0
30	__rnase_site_ext	8.0	0.0	0.0
30	p0	1.0	0.0	0.0
30	protein1	63.0	8.0	2.5
30	protein2	64.0	5.0	2.2
30	protein3	50.0	4.0	4.0
30	r0	7.0	0.0	0.0
30	r2	3.0	0.0	0.0
30	rnapol	0.0	0.0	0.0
31	__protein1_rbs	7.0	0.0	0.0
31	__protein2_rbs	6.0	0.0	0.0
31	__protein3_rbs	3.0	0.0	0.0
31	__ribosome	57.0	0.0	0.0
31	__rnase_site_ext	8.0	0.0	0.0
31	p0	1.0	0.0	0.0
31	protein1	67.0	8.0	2.625
31	protein2	68.0	6.0	1.5
31	protein3	54.0	3.0	4.3333330000000005
31	r0	8.0	0.0	0.0
31	r2	3.0	0.0	0.0
31	rnapol	0.0	0.0	0.0
32	__protein1_rbs	4.0	0.0	0.0
32	__protein2_rbs	5.0	0.0	0.0
32	__protein3_rbs	3.0	0.0	0.0
32	__ribosome	58.0	0.0	0.0
32	__rnase_site_ext	7.0	0.0	0.0
32	p0	1.0	0.0	0.0
32	protein1	73.0	8.0	2.5
32	protein2	69.0	7.0	1.857143
32	protein3	60.0	3.0	3.0
32	r0	7.0	0.0	0.0
32	r2	3.0	0.0	0.0
32	rnapol	0.0	0.0	0.0
33	__protein1_rbs	4.0	0.0	0.0
33	__protein2_rbs	3.0	0.0	0.0
33	__protein3_rbs	3.0	0.0	0.0
33	__ribosome	53.0	0.0	0.0
33	__rnase_site_ext	8.0	0.0	0.0
33	p0	1.0	0.0	0.0
33	protein1	79.0	8.0	2.625
33	protein2	71.0	7.0	2.571429
33	protein3	63.0	4.0	2.0
33	r0	6.0	0.0	0.0
33	r2	4.0	0.0	0.0
33	rnapol	0.0	0.0	0.0
34	__protein1_rbs	4.0	0.0	0.0
34	__protein2_rbs	6.0	0.0	0.0
34	__protein3_rbs	4.0	0.0	0.0
34	__ribosome	52.0	0.0	0.0
34	__rnase_site_ext	7.0	0.0	0.0
34	p0	1.0	0.0	0.0
34	protein1	85.0	8.0	2.625
34	protein2	74.0	8.0	2.5
34	protein3	66.0	4.0	1.75
34	r0	6.0	0.0	0.0
34	r2	4.0	0.0	0.0
34	rnapol	0.0	0.0	0.0
35	__protein1_rbs	7.0	0.0	0.0
35	__protein2_rbs	5.0	0.0	0.0
35	__protein3_rbs	3.0	0.0	0.0
35	__ribosome	46.0	0.0	0.0
35	__rnase_site_ext	8.0	0.0	0.0
35	p0	1.0	0.0	0.0
35	protein1	90.0	8.0	2.375
35	protein2	76.0	8.0	3.25
35	protein3	67.0	4.0	2.25
35	r0	8.0	0.0	0.0
35	r2	5.0	0.0	0.0
35	rnapol	0.0	0.0	0.0
36	__protein1_rbs	4.0	0.0	0.0
36	__protein2_rbs	5.0	0.0	0.0
36	__protein3_rbs	5.0	0.0	0.0
36	__ribosome	40.0	0.0	0.0
36	__rnase_site_ext	8.0	0.0	0.0
36	p0	1.0	0.0	0.0
36	protein1	95.0	8.0	2.75
36	protein2	82.0	8.0	3.5
36	protein3	68.0	6.0	1.666667
36	r0	8.0	0.0	0.0
36	r2	6.0	0.0	0.0
36	rnapol	0.0	0.0	0.0
37	__protein1_rbs	4.0	0.0	0.0
37	__protein2_rbs	7.0	0.0	0.0
37	__protein3_rbs	3.0	0.0	0.0
37	__ribosome	46.0	0.0	0.0
37	__rnase_site_ext	6.0	0.0	0.0
37	p0	0.0	0.0	0.0
37	protein1	103.0	7.0	2.571429
37	protein2	87.0	8.0	3.25
37	protein3	71.0	6.0	1.666667
37	r0	6.0	0.0	0.0
37	r2	7.0	0.0	0.0
37	rnapol	0.0	0.0	0.0
38	__protein1_rbs	5.0	0.0	0.0
38	__protein2_rbs	4.0	0.0	0.0
38	__protein3_rbs	4.0	0.0	0.0
38	__ribosome	43.0	0.0	0.0
38	__rnase_site_ext	8.0	0.0	0.0
38	p0	1.0	0.0	0.0
38	protein1	108.0	8.0	2.125
38	protein2	92.0	8.0	3.25
38	protein3	73.0	7.0	2.0
38	r0	7.0	0.0	0.0
38	r2	7.0	0.0	0.0
38	rnapol	0.0	0.0	0.0
39	__protein1_rbs	6.0	0.0	0.0
39	__protein2_rbs	8.0	0.0	0.0
39	__protein3_rbs	6.0	0.0	0.0
39	__ribosome	48.0	0.0	0.0
39	__rnase_site_ext	8.0	0.0	0.0
39	p0	1.0	0.0	0.0
39	protein1	114.0	8.0	2.25
39	protein2	102.0	8.0	2.375
39	protein3	75.0	7.0	2.142857
39	r0	8.0	0.0	0.0
39	r2	7.0	0.0	0.0
39	rnapol	1.0	0.0	0.0
40	__protein1_rbs	5.0	0.0	0.0
40	__protein2_rbs	6.0	0.0	0.0
40	__protein3_rbs	4.0	0.0	0.0
40	__ribosome	48.0	0.0	0.0
40	__rnase_site_ext	8.0	0.0	0.0
40	p0	0.0	0.0	0.0
40	protein1	119.0	7.0	2.714286
40	protein2	110.0	8.0	2.0
40	protein3	78.0	7.0	2.428571
40	r0	8.0	0.0	0.0
40	r2	7.0	0.0	0.0
40	rnapol	0.0	0.0	0.0
41	__protein1_rbs	6.0	0.0	0.0
41	__protein2_rbs	7.0	0.0	0.0
41	__protein3_rbs	6.0	0.0	0.0
41	__ribosome	37.0	0.0	0.0
41	__rnase_site_ext	10.0	0.0	0.0
41	p0	1.0	0.0	0.0
41	protein1	123.0	10.0	2.2
41	protein2	112.0	9.0	2.222222
41	protein3	79.0	7.0	3.0
41	r0	10.0	0.0	0.0
41	r2	7.0	0.0	0.0
41	rnapol	0.0	0.0	0.0
42	__protein1_rbs	7.0	0.0	0.0
42	__protein2_rbs	5.0	0.0	0.0
42	__protein3_rbs	5.0	0.0	0.0
42	__ribosome	35.0	0.0	0.0
42	__rnase_site_ext	9.0	0.0	0.0
42	p0	1.0	0.0	0.0
42	protein1	128.0	10.0	2.4
42	protein2	116.0	9.0	2.444444
42	protein3	84.0	7.0	2.714286
42	r0	9.0	0.0	0.0
42	r2	7.0	0.0	0.0
42	rnapol	0.0	0.0	0.0
43	__protein1_rbs	7.0	0.0	0.0
43	__protein2_rbs	7.0	0.0	0.0
43	__protein3_rbs	3.0	0.0	0.0
43	__ribosome	40.0	0.0	0.0
43	__rnase_site_ext	10.0	0.0	0.0
43	p0	1.0	0.0	0.0
43	protein1	137.0	10.0	2.1
43	protein2	121.0	9.0	2.222222
43	protein3	89.0	6.0	3.166667
43	r0	9.0	0.0	0.0
43	r2	6.0	0.0	0.0
43	rnapol	0.0	0.0	0.0
44	__protein1_rbs	3.0	0.0	0.0
44	__protein2_rbs	6.0	0.0	0.0
44	__protein3_rbs	4.0	0.0	0.0
44	__ribosome	38.0	0.0	0.0
44	__rnase_site_ext	10.0	0.0	0.0
44	p0	1.0	0.0	0.0
44	protein1	144.0	10.0	2.2
44	protein2	126.0	10.0	2.2
44	protein3	93.0	6.0	3.0
44	r0	7.0	0.0	0.0
44	r2	6.0	0.0	0.0
44	rnapol	0.0	0.0	0.0
45	__protein1_rbs	6.0	0.0	0.0
45	__protein2_rbs	9.0	0.0	0.0
45	__protein3_rbs	3.0	0.0	0.0
45	__ribosome	41.0	0.0	0.0
45	__rnase_site_ext	10.0	0.0	0.0
45	p0	1.0	0.0	0.0
45	protein1	151.0	10.0	2.2
45	protein2	131.0	11.0	1.909091
45	protein3	98.0	6.0	2.666667
45	r0	10.0	0.0	0.0
45	r2	6.0	0.0	0.0
45	rnapol	0.0	0.0	0.0
46	__protein1_rbs	7.0	0.0	0.0
46	__protein2_rbs	6.0	0.0	0.0
46	__protein3_rbs	3.0	0.0	0.0
46	__ribosome	33.0	0.0	0.0
46	__rnase_site_ext	10.0	0.0	0.0
46	p0	1.0	0.0	0.0
46	protein1	156.0	10.0	2.3
46	protein2	136.0	10.0	2.6
46	protein3	101.0	6.0	3.0
46	r0	10.0	0.0	0.0
46	r2	6.0	0.0	0.0
46	rnapol	0.0	0.0	0.0
47	__protein1_rbs	8.0	0.0	0.0
47	__protein2_rbs	7.0	0.0	0.0
47	__protein3_rbs	4.0	0.0	0.0
47	__ribosome	39.0	0.0	0.0
47	__rnase_site_ext	9.0	0.0	0.0
47	p0	1.0	0.0	0.0
47	protein1	162.0	9.0	2.333333
47	protein2	142.0	10.0	2.5
47	protein3	107.0	6.0	2.5
47	r0	9.0	0.0	0.0
47	r2	6.0	0.0	0.0
47	rnapol	0.0	0.0	0.0
48	__protein1_rbs	7.0	0.0	0.0
48	__protein2_rbs	5.0	0.0	0.0
48	__protein3_rbs	3.0	0.0	0.0
48	__ribosome	34.0	0.0	0.0
48	__rnase_site_ext	9.0	0.0	0.0
48	p0	0.0	0.0	0.0
48	protein1	171.0	9.0	1.888889
48	protein2	145.0	10.0	3.1
48	protein3	109.0	7.0	2.571429
48	r0	9.0	0.0	0.0
48	r2	8.0	0.0	0.0
48	rnapol	0.0	0.0	0.0
49	__protein1_rbs	7.0	0.0	0.0
49	__protein2_rbs	8.0	0.0	0.0
49	__protein3_rbs	7.0	0.0	0.0
49	__ribosome	38.0	0.0	0.0
49	__rnase_site_ext	10.0	0.0	0.0
49	p0	1.0	0.0	0.0
49	protein1	179.0	10.0	1.5
49	protein2	151.0	10.0	2.9
49	protein3	113.0	8.0	2.25
49	r0	9.0	0.0	0.0
49	r2	9.0	0.0	0.0
49	rnapol	0.0	0.0	0.0
50	__protein1_rbs	6.0	0.0	0.0
50	__protein2_rbs	4.0	0.0	0.0
50	__protein3_rbs	5.0	0.0	0.0
50	__ribosome	36.0	0.0	0.0
50	__rnase_site_ext	9.0	0.0	0.0
50	p0	1.0	0.0	0.0
50	protein1	184.0	10.0	1.7
50	protein2	160.0	10.0	2.6
50	protein3	116.0	9.0	2.333333
50	r0	7.0	0.0	0.0
50	r2	9.0	0.0	0.0
50	rnapol	0.0	0.0	0.0
51	__protein1_rbs	4.0	0.0	0.0
51	__protein2_rbs	8.0	0.0	0.0
51	__protein3_rbs	7.0	0.0	0.0
51	__ribosome	36.0	0.0	0.0
51	__rnase_site_ext	10.0	0.0	0.0
51	p0	1.0	0.0	0.0
51	protein1	187.0	10.0	2.2
51	protein2	166.0	10.0	2.3
51	protein3	121.0	8.0	2.375
51	r0	10.0	0.0	0.0
51	r2	7.0	0.0	0.0
51	rnapol	0.0	0.0	0.0
52	__protein1_rbs	7.0	0.0	0.0
52	__protein2_rbs	7.0	0.0	0.0
52	__protein3_rbs	6.0	0.0	0.0
52	__ribosome	39.0	0.0	0.0
52	__rnase_site_ext	11.0	0.0	0.0
52	p0	1.0	0.0	0.0
52	protein1	191.0	10.0	2.2
52	protein2	172.0	10.0	2.2
52	protein3	125.0	7.0	2.428571
52	r0	10.0	0.0	0.0
52	r2	7.0	0.0	0.0
52	rnapol	1.0	0.0	0.0
53	__protein1_rbs	8.0	0.0	0.0
53	__protein2_rbs	7.0	0.0	0.0
53	__protein3_rbs	4.0	0.0	0.0
53	__ribosome	37.0	0.0	0.0
53	__rnase_site_ext	11.0	0.0	0.0
53	p0	0.0	0.0	0.0
53	protein1	196.0	12.0	1.916667
53	protein2	178.0	10.0	2.2
53	protein3	131.0	7.0	2.571429
53	r0	11.0	0.0	0.0
53	r2	5.0	0.0	0.0
53	rnapol	0.0	0.0	0.0
54	__protein1_rbs	10.0	0.0	0.0
54	__protein2_rbs	6.0	0.0	0.0
54	__protein3_rbs	4.0	0.0	0.0
54	__ribosome	38.0	0.0	0.0
54	__rnase_site_ext	12.0	0.0	0.0
54	p0	1.0	0.0	0.0
54	protein1	203.0	12.0	1.916667
54	protein2	184.0	10.0	2.1
54	protein3	134.0	6.0	3.0
54	r0	11.0	0.0	0.0
54	r2	5.0	0.0	0.0
54	rnapol	0.0	0.0	0.0
55	__protein1_rbs	10.0	0.0	0.0
55	__protein2_rbs	9.0	0.0	0.0
55	__protein3_rbs	4.0	0.0	0.0
55	__ribosome	44.0	0.0	0.0
55	__rnase_site_ext	11.0	0.0	0.0
55	p0	1.0	0.0	0.0
55	protein1	212.0	11.0	1.727273
55	protein2	188.0	10.0	2.2
55	protein3	138.0	5.0	3.0
55	r0	11.0	0.0	0.0
55	r2	5.0	0.0	0.0
55	rnapol	0.0	0.0	0.0
56	__protein1_rbs	7.0	0.0	0.0
56	__protein2_rbs	10.0	0.0	0.0
56	__protein3_rbs	1.0	0.0	0.0
56	__ribosome	41.0	0.0	0.0
56	__rnase_site_ext	11.0	0.0	0.0
56	p0	1.0	0.0	0.0
56	protein1	216.0	11.0	1.909091
56	protein2	191.0	12.0	1.833333
56	protein3	141.0	5.0	3.2
56	r0	10.0	0.0	0.0
56	r2	5.0	0.0	0.0
56	rnapol	0.0	0.0	0.0
57	__protein1_rbs	8.0	0.0	0.0
57	__protein2_rbs	9.0	0.0	0.0
57	__protein3_rbs	3.0	0.0	0.0
57	__ribosome	48.0	0.0	0.0
57	__rnase_site_ext	10.0	0.0	0.0
57	p0	1.0	0.0	0.0
57	protein1	224.0	10.0	1.8
57	protein2	199.0	13.0	1.461538
57	protein3	145.0	6.0	2.5
57	r0	9.0	0.0	0.0
57	r2	6.0	0.0	0.0
57	rnapol	0.0	0.0	0.0
58	__protein1_rbs	6.0	0.0	0.0
58	__protein2_rbs	10.0	0.0	0.0
58	__protein3_rbs	5.0	0.0	0.0
58	__ribosome	47.0	0.0	0.0
58	__rnase_site_ext	10.0	0.0	0.0
58	p0	1.0	0.0	0.0
58	protein1	231.0	10.0	1.8
58	protein2	204.0	13.0	1.7692310000000002
58	protein3	150.0	5.0	2.4
58	r0	10.0	0.0	0.0
58	r2	5.0	0.0	0.0
58	rnapol	0.0	0.0	0.0
59	__protein1_rbs	9.0	0.0	0.0
59	__protein2_rbs	10.0	0.0	0.0
59	__protein3_rbs	4.0	0.0	0.0
59	__ribosome	39.0	0.0	0.0
59	__rnase_site_ext	10.0	0.0	0.0
59	p0	1.0	0.0	0.0
59	protein1	233.0	10.0	1.9
59	protein2	208.0	13.0	2.153846
59	protein3	152.0	5.0	2.8
