Iteration	Sum_of_Squares	Accepted
1	83917.4248888889	yes
2	86685.21600000003	no
3	29867.21599999998	yes
4	109455.61599999998	no
5	38059.575999999994	no
6	71426.86488888887	no
7	74643.56711111112	no
8	79385.57599999999	no
9	21818.62933333333	yes
10	21862.28266666666	no
11	52311.496000000014	no
12	21556.304888888888	yes
13	60503.52711111112	no
14	27794.384888888882	no
15	25486.331555555545	no
16	435771.6248888886	no
17	24979.84266666666	no
18	23466.98933333333	no
19	80276.7848888889	no
20	80556.67822222225	no
21	26575.780444444426	no
22	90266.80711111112	no
23	406297.75377777783	no
24	70313.86044444445	no
25	97339.05600000001	no
26	29969.30488888888	no
27	51750.59822222222	no
28	17186.504888888892	yes
29	101935.41155555559	no
30	25604.016000000014	no
31	65928.85155555554	no
32	95238.52266666669	no
33	103377.14933333333	no
34	80518.57599999997	no
35	54489.31822222221	no
36	24492.922666666673	no
37	14732.851555555557	yes
38	20460.60266666667	no
39	14998.513777777778	yes
40	15660.567111111115	no
41	15280.024888888893	yes
42	13744.051555555556	yes
43	18376.238222222226	no
44	24158.829333333328	no
45	16242.682666666668	no
46	15685.767111111114	no
47	263853.16266666667	no
48	51249.140444444434	no
49	38459.704888888875	no
50	41383.17155555557	no
51	63363.59822222224	no
52	19677.522666666664	no
53	21239.189333333336	no
54	17794.833777777778	no
55	34075.76266666667	no
56	402222.0115555555	no
57	51790.864888888886	no
58	19001.65155555556	no
59	386849.0959999999	no
60	43441.584888888916	no
61	21710.336000000003	no
62	17027.89155555556	no
63	60975.12711111113	no
64	33735.64266666667	no
65	13480.11822222222	yes
66	20866.184888888893	no
67	95132.66933333334	no
68	278533.7315555557	no
69	18156.03822222222	no
70	24576.46933333334	no
71	62199.411555555576	no
72	91734.29599999994	no
73	19496.531555555557	no
74	65649.7182222222	no
75	18176.220444444443	no
76	24148.15377777777	no
77	80019.16266666664	no
78	14816.158222222217	no
79	21584.793777777777	no
80	18182.749333333333	no
81	84935.83377777776	no
82	80418.90933333331	no
83	45437.073777777776	no
84	53116.35822222223	no
85	27056.376000000004	no
86	25898.57155555556	no
87	20982.189333333336	no
88	267325.296	no
89	91817.30933333331	no
90	19352.015999999996	no
91	20254.05155555555	no
92	77571.5404444445	no
93	17689.678222222225	no
94	17301.03377777778	no
95	20953.856	no
96	16610.176000000007	no
97	27835.953777777784	no
98	18425.10933333334	no
99	19328.767111111112	no
100	19463.976000000002	no
101	27505.46044444445	no
102	55859.05155555552	no
103	21338.558222222237	no
