Iteration	Sum_of_Squares	Accepted
1	62428.118222222205	yes
2	65300.54488888888	no
3	36981.251555555566	yes
4	45921.047111111126	no
5	57765.87822222223	no
6	33328.48711111112	yes
7	54613.12711111108	no
8	35434.949333333345	yes
9	37256.74488888889	no
10	39080.718222222225	no
11	52532.34488888888	no
12	41191.06933333335	no
13	40039.367111111096	no
14	37896.93155555555	no
15	66803.28711111115	no
16	73135.7271111111	no
17	36745.98293333335	no
18	36474.21155555555	yes
19	46814.682666666646	no
20	49596.122666666684	no
21	65952.4337777778	no
22	37785.18488888891	no
23	38303.62488888888	no
24	36845.016	yes
25	46408.34933333337	no
26	30708.251555555573	yes
27	36613.72266666668	no
28	43594.376	no
29	34673.79822222221	no
30	41847.838222222235	no
31	86553.47822222224	no
32	29264.344888888896	yes
33	33237.74933333334	no
34	36958.80711111109	no
35	31490.571555555547	no
36	29728.936000000012	yes
37	20139.993777777785	yes
38	36522.29600000001	no
39	21309.193777777786	yes
40	31898.233777777757	no
41	38910.12711111112	no
42	30112.88711111111	no
43	39508.078222222226	no
44	38172.335999999996	no
45	32364.40711111112	no
46	36860.87822222223	no
47	27088.571555555543	no
48	57778.46044444445	no
49	26267.415999999997	no
50	19047.375999999993	yes
51	28446.598222222216	no
52	20184.77155555555	no
53	33676.97599999999	no
54	31495.38933333335	no
55	33068.77599999999	no
56	19568.353777777775	no
57	17815.358222222225	yes
58	27902.376000000007	no
59	26120.060444444433	no
60	26018.611555555555	no
61	17238.2471111111	yes
62	31682.069333333344	no
63	28626.513777777764	no
64	30032.59822222223	no
65	21037.464888888873	no
66	29220.207111111118	no
67	26378.842666666664	no
68	33513.704888888875	no
69	25185.89155555555	no
70	21873.691555555553	no
71	33441.922666666665	no
72	25227.735999999994	no
73	22433.740444444447	no
74	20014.54488888887	no
75	42565.73155555555	no
76	27982.731555555543	no
77	33601.41155555555	no
78	35108.224888888886	no
79	16979.771555555555	yes
80	32199.202666666664	no
81	30646.882666666672	no
82	23063.87377777777	no
83	31080.340444444428	no
84	25044.855999999996	no
85	32186.50933333333	no
86	27830.696000000004	no
87	24480.71377777778	no
88	25633.029333333325	no
89	13835.767111111109	yes
90	22616.30488888888	no
91	32446.962666666663	no
92	19083.287111111113	no
93	23998.380444444447	no
94	27071.709333333343	no
95	26161.380444444432	no
96	32837.14044444444	no
97	26109.43822222222	no
98	19368.59377777777	no
99	30159.131555555556	no
100	17608.127111111116	no
101	38884.456000000006	no
102	24608.024888888885	no
103	42249.211555555565	no
104	36152.87377777778	no
105	24551.278222222245	no
106	15928.180444444442	no
107	27851.47822222221	no
108	21731.73599999999	no
109	38687.909333333344	no
110	41189.451555555555	no
111	23968.34488888889	no
112	29582.309333333338	no
113	21767.051555555554	no
114	19884.58933333333	no
115	20933.687111111125	no
116	31029.393777777783	no
117	14449.242666666665	no
118	29619.100444444437	no
119	24035.975999999988	no
120	32977.48266666666	no
121	30258.16266666667	no
122	42342.002666666674	no
123	29980.51822222222	no
124	33095.14044444448	no
125	34071.68266666667	no
126	27819.63822222222	no
127	25845.442666666662	no
128	14672.460444444445	no
129	43860.10933333336	no
130	38592.909333333366	no
131	24167.558222222215	no
132	21923.936000000005	no
133	26457.015999999992	no
134	21568.58933333334	no
135	32206.96266666667	no
136	36612.104888888905	no
137	44110.54488888889	no
138	52585.913777777765	no
139	29962.189333333325	no
140	24670.318222222224	no
141	21336.04266666666	no
142	20586.838222222206	no
143	24930.953777777773	no
144	32998.22044444445	no
145	28493.193777777764	no
146	23708.03377777777	no
147	39085.74933333334	no
148	18750.167111111106	no
149	28350.642666666674	no
150	18932.935999999994	no
151	49241.74044444447	no
152	29510.731555555554	no
153	27553.43377777778	no
154	22285.584888888887	no
155	23403.749333333337	no
156	29548.038222222214	no
157	21189.131555555545	no
158	27567.220444444425	no
159	38292.553777777764	no
160	21929.553777777775	no
161	25845.389333333344	no
162	28416.14044444444	no
163	24664.135999999984	no
164	22252.90488888889	no
165	38349.5582222222	no
166	33165.13599999999	no
167	32745.224888888904	no
168	28539.442666666662	no
169	32480.87377777779	no
170	26969.79377777778	no
171	29780.14044444445	no
172	24404.531555555557	no
173	22894.60266666665	no
174	27854.087111111123	no
175	21566.522666666664	no
176	23316.598222222223	no
177	37206.54933333334	no
178	33940.722666666676	no
179	27265.616	no
180	27270.904888888876	no
181	29613.63377777778	no
182	26161.887111111104	no
183	21811.167111111106	no
184	56739.30044444442	no
185	41728.171555555564	no
186	24718.45155555555	no
187	35162.28711111113	no
188	25082.46933333334	no
189	24922.451555555548	no
190	28550.35822222222	no
191	18006.784888888888	no
192	29512.531555555553	no
193	26828.353777777775	no
194	31764.460444444456	no
195	31628.39822222222	no
196	31036.944888888884	no
197	23679.562666666676	no
198	28276.362666666675	no
199	32094.976	no
200	25814.393777777765	no
201	29556.407111111108	no
202	24298.153777777763	no
203	18900.92711111111	no
204	20510.580444444437	no
205	17734.33155555556	no
206	31625.487111111102	no
207	42015.473777777785	no
208	26256.776000000005	no
209	28979.575999999997	no
210	25543.331555555556	no
211	33439.74488888889	no
212	21992.642666666674	no
213	40023.16266666666	no
214	24872.78044444444	no
215	29664.451555555566	no
216	33520.429333333326	no
217	27353.500444444442	no
218	21348.207111111107	no
219	31038.562666666672	no
220	18652.055999999997	no
221	39370.68711111111	no
222	13781.91822222222	yes
223	29070.984888888896	no
224	30707.607111111105	no
225	32926.100444444455	no
226	31595.624888888873	no
227	32407.522666666664	no
228	35987.26044444443	no
229	28181.176000000003	no
230	20966.976000000006	no
231	22595.056000000008	no
232	26380.54933333333	no
233	24288.40266666666	no
234	21992.45600000001	no
235	27368.6648888889	no
236	14142.97155555556	yes
237	21613.509333333335	no
238	27103.704888888882	no
239	34596.709333333354	no
240	36330.28711111111	no
241	29610.669333333328	no
242	55735.24711111111	no
243	17283.90044444445	no
244	40502.28266666668	no
245	25572.90488888888	no
246	21065.25155555555	no
247	24859.015999999985	no
248	29273.771555555548	no
249	38603.580444444466	no
250	28484.75822222222	no
251	34929.73155555556	no
252	34763.24266666665	no
253	20950.13155555555	no
254	20168.460444444438	no
255	19990.68266666667	no
256	21603.389333333333	no
257	25469.389333333325	no
258	31433.980444444445	no
259	34161.980444444445	no
260	20136.56711111111	no
261	21441.980444444445	no
262	24673.32711111111	no
263	40653.460444444456	no
264	35361.70044444445	no
265	35072.158222222235	no
266	20472.10044444444	no
267	19427.273777777773	no
268	24885.495999999992	no
269	16773.553777777768	yes
270	14382.047111111106	yes
271	19211.633777777784	yes
272	21419.14933333334	no
273	28031.93155555555	no
274	36088.549333333336	no
275	36834.75377777776	no
276	29543.767111111105	no
277	27988.789333333327	no
278	22383.26044444444	no
279	26597.25155555554	no
280	28566.344888888903	no
281	20416.69600000001	no
282	24622.367111111107	no
283	34273.620444444445	no
284	38718.24711111109	no
285	31631.46044444445	no
286	30380.780444444455	no
287	33125.13600000001	no
288	40911.38488888889	no
289	30172.504888888885	no
290	21104.478222222235	no
291	23418.23822222222	no
292	26552.104888888884	no
293	25217.504888888885	no
294	20023.269333333326	yes
295	20571.336000000003	yes
296	21516.11377777778	yes
297	26691.602666666666	no
298	35386.713777777775	no
299	22111.802666666677	yes
300	21346.331555555553	yes
301	19096.949333333323	yes
302	14667.927111111107	yes
303	37893.03377777777	no
304	20652.060444444443	no
305	37128.99377777779	no
306	27016.35377777778	no
307	38003.140444444456	no
308	30601.420444444433	no
309	31052.180444444442	no
310	30981.264888888887	no
311	27919.109333333327	no
312	29297.064888888875	no
313	31772.38933333332	no
314	23668.962666666663	no
315	23364.993777777763	no
316	23601.109333333352	no
317	34228.33600000001	no
318	29063.278222222238	no
319	33649.84711111111	no
320	32837.11822222224	no
321	28353.48711111109	no
322	37646.331555555545	no
323	25887.34933333332	no
324	26703.167111111114	no
325	22735.94488888889	no
326	25129.456000000002	no
327	30800.980444444434	no
328	54902.23822222221	no
329	29594.17599999999	no
330	34119.58488888889	no
331	29980.549333333343	no
332	26032.731555555576	no
333	25111.180444444435	no
334	36095.98933333332	no
335	35371.4782222222	no
336	22222.015999999992	no
337	28969.05155555555	no
338	20855.802666666663	no
339	21029.802666666663	no
340	22097.02933333333	no
341	42439.851555555564	no
342	27646.944888888902	no
343	22532.05600000001	no
344	23536.487111111113	no
345	25869.780444444445	no
346	31792.958222222227	no
347	28686.611555555563	no
348	27779.23822222221	no
349	23998.23377777777	no
350	28407.71822222223	no
351	50972.34933333334	no
352	23749.669333333317	no
353	47443.09155555554	no
354	20968.224888888883	no
355	22013.32266666666	no
356	33764.322666666674	no
357	18321.904888888894	no
358	30894.638222222224	no
359	22713.096000000012	no
360	42832.23377777778	no
361	29267.58933333331	no
362	31874.918222222208	no
363	24339.198222222225	no
364	31488.553777777783	no
365	29086.598222222223	no
366	37815.94044444444	no
367	37444.36266666669	no
368	32381.931555555573	no
369	29259.167111111106	no
370	18240.011555555557	no
371	32751.295999999995	no
372	33590.95377777777	no
373	32542.22933333333	no
374	16425.651555555563	no
375	25689.67822222223	no
376	23567.96711111111	no
377	30443.135999999995	no
378	38525.322666666674	no
379	28764.331555555553	no
380	27617.420444444433	no
381	31914.353777777782	no
382	36011.193777777764	no
383	21638.673777777785	no
384	35856.45155555556	no
385	45141.91822222222	no
386	27036.269333333334	no
387	18813.656000000003	no
388	22249.682666666657	no
389	29326.749333333326	no
390	29339.127111111087	no
391	21348.25599999998	no
392	33312.13155555554	no
393	27223.90044444445	no
394	28999.68266666666	no
395	32253.291555555563	no
396	24067.007111111114	no
397	20005.784888888888	no
398	22590.122666666655	no
399	39039.98933333334	no
400	28630.86488888889	no
401	21264.740444444444	no
402	17773.45600000001	no
403	36022.56266666666	no
404	29265.42488888889	no
405	29428.469333333345	no
406	27281.2471111111	no
407	23009.913777777776	no
408	26194.527111111114	no
409	22555.81599999999	no
410	25687.633777777763	no
411	20399.522666666675	no
412	19791.936	no
413	28057.753777777776	no
414	26645.5271111111	no
415	18260.513777777778	no
416	34442.41599999998	no
417	22133.91377777777	no
418	23189.66933333333	no
419	33123.6071111111	no
420	28058.736000000008	no
421	31723.896000000008	no
422	29250.589333333337	no
423	27679.216	no
424	43546.13155555556	no
425	17848.935999999994	no
426	30703.78044444444	no
427	23264.104888888887	no
428	26784.81600000001	no
429	30568.971555555574	no
430	33943.42044444445	no
431	30548.376000000004	no
432	37513.6471111111	no
433	26497.162666666656	no
434	34264.27822222223	no
435	26207.78933333332	no
436	28158.62488888889	no
437	24964.047111111104	no
438	33237.37600000002	no
439	44718.48266666667	no
440	36913.30933333332	no
441	15609.100444444442	no
442	15752.376000000004	no
443	27388.38488888889	no
444	25236.415999999997	no
445	29473.24266666667	no
446	17959.36266666668	no
447	34758.04266666667	no
448	18523.256000000012	no
449	33276.060444444454	no
450	29936.456	no
451	26855.020444444435	no
452	19217.864888888882	no
453	33003.500444444435	no
454	26277.233777777787	no
455	25243.20266666667	no
456	23655.10933333332	no
457	28259.709333333332	no
458	26974.131555555556	no
459	30334.72711111111	no
460	19869.518222222225	no
461	39776.40711111114	no
462	43841.16711111112	no
463	31822.064888888886	no
464	32134.700444444432	no
465	18657.30044444445	no
466	14754.131555555554	yes
467	34549.847111111114	no
468	17717.918222222208	yes
469	34917.54488888888	no
470	14123.07822222222	yes
471	26872.86933333333	no
472	23471.61599999999	no
473	26418.927111111097	no
474	27267.580444444447	no
475	32900.56266666667	no
476	34121.709333333325	no
477	30932.807111111106	no
478	38659.52266666665	no
479	29188.198222222218	no
480	36349.438222222205	no
481	18992.42488888889	no
482	37571.10488888889	no
483	20235.096	no
484	31541.491555555564	no
485	29446.51822222223	no
486	20063.056000000004	no
487	26683.12711111112	no
488	30492.615999999987	no
489	22106.887111111115	no
490	28513.162666666667	no
491	30734.63377777779	no
492	33437.13600000002	no
493	26475.76266666667	no
494	26797.651555555545	no
495	26569.700444444443	no
496	35011.52266666667	no
497	36935.78488888889	no
498	33375.38044444444	no
499	50544.54933333334	no
500	30839.81155555556	no
501	24426.962666666666	no
502	25305.51822222223	no
503	23468.575999999994	no
504	24375.40711111111	no
505	34831.74044444446	no
506	35064.607111111094	no
507	35507.44711111111	no
