Iteration	Sum_of_Squares	Accepted
1	149331.3555555555	yes
2	158511.55555555556	no
3	157616.57777777777	no
4	159732.6666666666	no
5	132946.0444444444	yes
6	101819.66666666664	yes
7	117516.1333333333	no
8	90513.68888888884	yes
9	243954.04444444447	no
10	257152.95555555556	no
11	263016.79999999993	no
12	261644.8222222222	no
13	243260.66666666677	no
14	259315.02222222227	no
15	144715.1555555555	no
16	140002.1555555555	no
17	152127.6444444444	no
18	146204.6888888889	no
19	184803.2888888888	no
20	181538.3333333333	no
21	177990.08888888874	no
22	168383.15555555554	no
23	113344.06666666664	no
24	98053.28888888887	no
25	109833.75555555549	no
26	148517.73333333337	no
27	110413.31111111108	no
28	142047.31111111108	no
29	148111.79999999993	no
30	156731.2888888889	no
31	228586.20000000007	no
32	251006.24444444448	no
33	266515.9333333336	no
34	184415.91111111105	no
35	162179.22222222207	no
36	172473.55555555547	no
37	139783.97777777776	no
38	146588.04444444441	no
39	100485.9777777777	no
40	232135.82222222234	no
41	200048.06666666677	no
42	81496.79999999997	yes
43	151213.22222222228	no
44	318798.3777777778	no
45	289429.22222222225	no
46	254614.15555555557	no
47	60441.13333333335	yes
48	67429.99999999997	no
49	324540.68888888875	no
50	413954.8	no
51	132794.79999999993	no
52	258529.08888888897	no
53	139297.24444444443	no
54	141999.5111111111	no
55	152369.24444444448	no
56	143990.6444444444	no
57	146737.46666666665	no
58	321411.4000000001	no
59	118463.22222222219	no
60	134157.39999999994	no
61	156587.97777777773	no
62	131393.82222222217	no
63	135377.7999999999	no
64	225767.5333333333	no
65	226326.79999999996	no
66	272048.71111111104	no
67	53925.79999999999	yes
68	137267.1111111111	no
69	148014.35555555552	no
70	130709.0	no
71	141080.64444444442	no
72	305593.44444444426	no
73	315803.6000000001	no
74	141543.06666666662	no
75	136012.0	no
76	130613.22222222216	no
77	277180.75555555563	no
78	237599.84444444443	no
79	263112.08888888895	no
80	274413.04444444453	no
81	235261.04444444447	no
82	89243.8444444444	no
83	189630.42222222223	no
84	125034.44444444444	no
85	106887.31111111108	no
86	136690.97777777776	no
87	144132.08888888883	no
88	178173.28888888893	no
89	171654.53333333335	no
90	148843.1111111111	no
91	261035.91111111103	no
92	170367.7111111111	no
93	150137.71111111107	no
94	219067.37777777782	no
95	135005.7111111111	no
96	149314.17777777778	no
97	153257.7111111111	no
98	137072.4222222222	no
99	143423.82222222222	no
100	150762.4222222222	no
101	167475.57777777783	no
102	251011.95555555564	no
103	146542.86666666664	no
104	121001.57777777775	no
105	105826.77777777774	no
106	163119.19999999995	no
107	165349.37777777767	no
108	168520.51111111106	no
109	166126.35555555558	no
110	184867.33333333337	no
111	152147.6888888889	no
112	143677.2222222222	no
113	155486.51111111103	no
114	151850.9777777777	no
115	260305.68888888886	no
116	236701.11111111118	no
117	260762.08888888886	no
118	280047.7333333333	no
119	300500.08888888895	no
120	267994.64444444433	no
121	144073.8	no
122	151863.9111111111	no
123	161539.2444444444	no
124	168586.28888888887	no
125	46417.44444444444	yes
126	51799.91111111111	no
127	140945.33333333326	no
128	155217.77777777772	no
129	157472.2666666666	no
130	270274.35555555555	no
131	164984.86666666664	no
132	310414.9777777778	no
133	156958.71111111113	no
134	259049.6666666666	no
135	261862.51111111103	no
136	249461.93333333338	no
137	463472.17777777766	no
138	476373.5111111112	no
139	435488.5111111112	no
140	458447.9555555555	no
141	522159.3555555555	no
142	129227.15555555558	no
143	159252.88888888867	no
144	154357.40000000002	no
145	142549.11111111107	no
146	269154.8666666667	no
147	301175.88888888905	no
148	136550.95555555553	no
149	144752.51111111106	no
150	320247.5777777778	no
151	335692.9555555554	no
152	248262.1111111111	no
153	141732.75555555557	no
154	115664.64444444446	no
155	395125.0888888889	no
156	383937.22222222225	no
157	512694.64444444433	no
158	436390.9777777779	no
159	355817.0222222223	no
160	544275.311111111	no
161	242982.33333333328	no
162	164269.55555555562	no
163	136005.31111111108	no
164	251236.6444444445	no
165	372397.2222222223	no
166	341938.888888889	no
167	395894.53333333327	no
168	317991.7555555555	no
169	144758.99999999994	no
170	170163.68888888884	no
171	167879.4	no
172	197035.59999999995	no
173	360035.93333333335	no
174	327032.82222222205	no
175	216181.51111111103	no
176	195998.75555555537	no
177	151672.8444444444	no
178	77181.17777777782	no
179	159265.62222222215	no
180	545500.3111111111	no
181	154285.99999999997	no
182	157724.71111111113	no
183	133323.5777777777	no
184	155812.48888888894	no
185	155255.3333333333	no
186	146447.95555555556	no
187	155009.53333333335	no
188	162133.0666666666	no
189	155739.5555555555	no
190	152312.86666666676	no
191	274467.48888888885	no
192	293140.93333333335	no
193	283425.3333333332	no
194	205737.75555555552	no
195	275315.57777777786	no
196	160743.15555555554	no
197	133983.28888888887	no
198	148117.26666666666	no
199	149880.51111111106	no
200	200257.86666666646	no
201	205889.68888888875	no
202	154567.0222222222	no
203	149579.9555555556	no
204	120750.35555555555	no
205	127813.7111111112	no
206	213254.15555555568	no
207	229324.79999999978	no
208	242095.1555555555	no
209	216195.4444444445	no
210	277804.6666666668	no
211	349450.1777777779	no
212	875390.5555555559	no
213	773961.2666666664	no
214	757145.8222222221	no
215	798332.0666666667	no
216	699629.4888888899	no
217	360814.11111111136	no
218	146336.08888888895	no
219	180265.53333333333	no
220	224761.42222222223	no
221	174281.71111111116	no
222	153444.53333333335	no
223	166804.95555555564	no
224	131082.20000000004	no
225	296682.20555555535	no
226	470994.2500000001	no
227	470170.75555555586	no
228	276209.26666666655	no
229	130503.66666666669	no
230	155984.60555555555	no
231	82944.0888888889	no
232	157193.19999999998	no
233	306528.4888888886	no
234	294030.0444444445	no
235	165825.42777777775	no
236	234764.91111111114	no
237	242588.3999999999	no
238	240517.2666666668	no
239	230857.73333333363	no
240	232688.22222222225	no
241	269111.9777777782	no
242	312137.7111111112	no
243	258889.1111111113	no
244	359812.91111111117	no
245	399356.7555555558	no
246	201403.42222222223	no
247	192395.62222222215	no
248	257954.24444444463	no
249	266294.4444444446	no
250	297876.93333333364	no
251	291704.44444444485	no
252	284864.7111111113	no
253	262648.66666666674	no
254	296162.84444444475	no
255	277834.57777777774	no
256	199751.7777777778	no
257	199930.44444444444	no
258	218672.22222222225	no
259	75928.02222222227	no
260	158707.8	no
261	163346.66666666672	no
262	171728.06666666677	no
263	166372.04444444444	no
264	157628.17777777783	no
265	164013.95555555556	no
266	151094.80000000008	no
267	182082.9555555556	no
268	162246.37777777785	no
269	561662.5111111113	no
270	498867.53333333344	no
271	517290.1111111109	no
272	207292.08888888895	no
273	144193.4888888889	no
274	188927.4444444445	no
275	225755.3999999999	no
276	234251.1999999999	no
277	239303.0888888888	no
278	198643.2222222221	no
279	190273.95555555556	no
280	145489.0222222222	no
281	173017.18333333344	no
282	162478.06666666677	no
283	157687.17777777786	no
284	177024.88888888885	no
285	233135.0888888888	no
286	218520.33333333326	no
287	308584.40000000055	no
288	350216.35555555613	no
289	366895.31111111207	no
290	380778.333333334	no
291	313569.53333333344	no
292	167396.71111111116	no
293	170186.3333333334	no
294	241264.59999999992	no
295	161009.3388888889	no
296	188284.06666666674	no
297	274951.8055555555	no
298	163211.95555555559	no
299	249614.62222222215	no
300	331440.91111111105	no
301	217328.55555555553	no
302	241074.64444444433	no
303	307500.28888888884	no
304	342618.3555555555	no
305	179406.8666666666	no
306	230879.24444444434	no
307	159425.79999999993	no
308	215880.31111111114	no
309	737497.9777777779	no
310	602101.6222222219	no
311	655703.4888888889	no
312	154405.31111111114	no
313	159732.82222222222	no
314	225021.99999999997	no
315	249771.1333333335	no
316	91577.44444444447	no
317	142365.88888888882	no
318	180211.19999999998	no
319	374214.17777777766	no
320	355372.88888888893	no
321	417346.1333333333	no
322	427881.22222222225	no
323	391447.6222222223	no
324	357909.711111111	no
325	310149.3777777777	no
326	398437.86666666676	no
327	311957.60000000003	no
328	399800.9555555554	no
329	552840.8222222222	no
330	583285.0222222223	no
331	541367.5555555554	no
332	615210.9333333333	no
333	749492.111111111	no
334	696806.7777777779	no
335	438277.5333333333	no
336	469547.66666666674	no
337	373166.4222222221	no
338	395334.7333333333	no
339	164457.97777777782	no
340	143685.64444444448	no
341	234475.7555555557	no
342	174799.0222222221	no
343	182628.82222222225	no
344	157096.8444444444	no
345	161107.9333333333	no
346	370821.55555555556	no
347	356867.2444444444	no
348	164370.0666666667	no
349	152352.37777777785	no
350	199476.08888888886	no
351	178745.7777777777	no
352	240271.4222222221	no
353	321011.84444444434	no
354	341377.3999999999	no
355	373623.97777777765	no
356	397938.68888888886	no
357	593267.8444444445	no
358	616263.4666666667	no
359	648659.7777777778	no
360	605179.8222222225	no
361	601029.3555555556	no
362	316379.22222222213	no
363	335405.0055555555	no
364	334814.75555555534	no
365	292180.7333333332	no
366	280660.28888888896	no
367	162399.48888888903	no
368	162913.86666666664	no
369	149647.13333333333	no
370	210216.111111111	no
371	189583.6666666667	no
372	165738.24444444448	no
373	365360.8	no
374	377276.3777777776	no
375	163215.9777777778	no
376	68027.6888888889	no
377	295385.1111111112	no
378	274729.4666666667	no
379	265786.71111111116	no
380	276881.4222222222	no
381	203044.11111111092	no
382	201547.22222222228	no
383	122447.80000000003	no
384	177002.6444444444	no
385	142582.15555555557	no
386	642990.1555555556	no
387	794267.0666666665	no
388	239871.60000000012	no
389	175231.7111111113	no
390	230854.8666666669	no
391	249506.2666666666	no
392	214194.0666666668	no
393	228866.6444444446	no
394	247079.73333333354	no
395	259472.42222222235	no
396	203841.4444444445	no
397	179610.48888888888	no
398	203218.33333333343	no
399	572184.0444444446	no
400	513979.39999999985	no
401	328421.6222222222	no
402	322527.82222222217	no
403	347146.66666666674	no
404	340715.06666666653	no
405	315617.2666666668	no
406	432153.86666666676	no
407	412189.60000000003	no
408	461552.73333333334	no
409	158298.28888888893	no
410	169562.71111111113	no
411	172464.84444444446	no
412	228393.88888888882	no
413	224541.51111111112	no
414	163100.71111111116	no
415	223567.08888888892	no
416	175943.3777777778	no
417	162166.9777777777	no
418	265018.2444444446	no
419	209494.13333333336	no
420	249342.44999999992	no
421	186216.17777777778	no
422	203018.13333333336	no
423	192212.62222222218	no
424	345603.0444444444	no
425	212124.51111111126	no
426	191053.91111111108	no
427	175626.2222222223	no
428	195050.5111111111	no
429	837187.1777777785	no
430	871553.4444444447	no
431	195576.20000000004	no
432	191841.66666666674	no
433	181870.8888888889	no
434	177494.8222222223	no
435	191418.56111111116	no
436	194226.3777777778	no
437	363133.84444444464	no
438	633741.1777777777	no
439	459705.02222222224	no
440	228098.88888888893	no
441	216716.35555555564	no
442	209652.13333333336	no
443	170362.86666666673	no
444	190490.8666666667	no
445	270803.91111111105	no
446	271601.355555556	no
447	307369.6666666668	no
448	289348.4666666666	no
449	275095.2055555556	no
450	286769.3555555557	no
451	278058.04444444476	no
452	289768.8888888889	no
453	287311.55555555574	no
454	281953.3166666672	no
455	321971.44444444455	no
456	304303.8444444444	no
457	224490.08888888883	no
458	199444.65000000008	no
459	237274.7111111111	no
460	226767.8666666667	no
461	234837.1111111111	no
462	232618.11111111115	no
463	201302.51111111112	no
464	199440.0666666666	no
465	137441.28888888884	no
466	163160.3388888889	no
467	144717.6888888889	no
468	252709.91111111108	no
469	209976.17777777772	no
470	190800.5333333333	no
471	211097.3333333333	no
472	130465.71111111104	no
473	143146.17777777772	no
474	150581.48888888894	no
475	203617.68888888892	no
476	339292.9111111112	no
477	188322.95555555556	no
478	143732.47222222222	no
479	145245.25	no
480	132592.24444444443	no
481	188991.86666666664	no
482	169708.85000000003	no
483	149848.51666666663	no
484	188103.28888888896	no
485	211125.4277777779	no
486	463858.0444444444	no
487	442332.91111111117	no
488	472905.1111111112	no
489	435035.5777777777	no
490	423617.8888888889	no
491	471296.68888888886	no
492	430159.3555555555	no
493	203081.28888888902	no
494	324165.31111111096	no
495	367975.7777777776	no
496	1043373.9111111108	no
497	947779.5777777779	no
498	365364.4222222221	no
499	309550.7111111111	no
500	309038.0222222221	no
501	312196.8055555556	no
502	465462.51111111115	no
503	442873.8888888889	no
504	462713.888888889	no
505	438974.3555555556	no
506	443874.35555555555	no
507	454795.8222222223	no
508	423083.24444444454	no
509	448398.8888888889	no
510	463674.46666666685	no
511	415412.888888889	no
512	416881.4	no
513	387574.3777777777	no
514	282772.4888888888	no
515	223335.0	no
516	230063.6666666667	no
517	213691.1333333333	no
518	303705.5555555556	no
519	406591.57777777774	no
520	323396.9999999998	no
521	314933.37777777785	no
522	195940.8666666667	no
523	186343.4666666667	no
524	327451.6888888888	no
525	319401.62222222215	no
526	309419.1555555554	no
527	344767.47222222213	no
528	169906.60000000006	no
529	198536.42222222226	no
530	173706.13888888896	no
531	200446.29444444444	no
532	207339.16111111105	no
533	127521.15555555554	no
534	184547.02222222227	no
535	428759.9333333334	no
536	167189.4888888889	no
537	196888.7777777778	no
538	201616.4222222222	no
539	238658.66666666683	no
540	432249.55555555556	no
541	429662.26666666666	no
542	350898.39999999985	no
543	332761.93333333347	no
544	332086.57777777774	no
545	369076.1777777778	no
546	411004.95555555547	no
547	405422.22222222236	no
548	438097.3111111111	no
549	467287.26666666666	no
550	454845.4222222221	no
551	408759.8888888887	no
552	413410.6	no
553	422914.66666666674	no
554	413924.2444444445	no
555	427374.13333333336	no
556	442337.2666666668	no
557	682054.6500000001	no
558	471834.64444444445	no
559	481663.00000000006	no
560	767797.6222222227	no
561	857303.9333333336	no
562	869632.1777777778	no
563	810811.9333333331	no
564	580277.961111111	no
565	584539.0444444445	no
566	569655.8222222226	no
567	388145.22222222213	no
568	359041.6666666668	no
569	386323.1999999998	no
570	362362.0222222221	no
571	361828.1333333333	no
572	288832.4222222222	no
573	302182.19999999995	no
574	311621.155555556	no
575	348604.35555555555	no
576	323827.9555555555	no
577	348350.80000000005	no
578	338947.11666666676	no
579	251339.24444444434	no
580	303337.20000000007	no
581	386501.02777777775	no
582	359764.1111111109	no
583	314918.11111111095	no
584	332366.26666666666	no
585	652118.577777778	no
586	676530.177777778	no
587	661571.111111111	no
588	668793.1111111109	no
589	401946.82222222205	no
590	399615.7111111111	no
591	411961.82222222205	no
592	387857.8888888891	no
593	363462.0222222222	no
594	331831.55555555585	no
595	1121497.4444444447	no
596	1122187.133333333	no
597	1208275.311111111	no
598	1023467.4222222222	no
599	947887.7555555557	no
600	294188.77777777787	no
601	274945.6222222225	no
602	297010.5111111112	no
603	237911.64444444436	no
604	200865.0	no
605	189221.84444444423	no
606	214140.55555555553	no
607	184252.59999999992	no
608	220900.9999999999	no
609	280372.3333333333	no
610	194401.31111111116	no
611	173201.40000000005	no
612	203068.0444444445	no
613	219714.00000000006	no
614	204729.31111111116	no
615	206634.39999999997	no
616	207832.7388888889	no
617	205275.9333333334	no
618	247335.95555555556	no
619	242226.59999999986	no
620	353502.0222222223	no
621	389189.7111111109	no
622	322407.62222222215	no
623	277832.4222222222	no
624	295494.1555555555	no
625	235151.84444444443	no
626	188248.6666666667	no
627	833047.1333333339	no
628	788485.5111111111	no
629	909302.8888888888	no
630	205239.9388888889	no
631	287786.95555555564	no
632	436706.31111111114	no
633	432462.711111111	no
634	576699.8222222222	no
635	581485.5777777777	no
636	627710.1333333331	no
637	666202.0444444441	no
638	663813.0222222221	no
639	627956.9333333331	no
640	431306.1111111111	no
641	283722.0666666667	no
642	733739.5833333334	no
643	236066.8	no
644	230812.42222222223	no
645	288393.0222222222	no
646	255399.08888888877	no
647	285351.04444444453	no
648	242926.13333333313	no
649	214834.68888888895	no
650	327689.5333333335	no
651	320673.4222222223	no
652	342074.6500000001	no
653	1126090.1333333333	no
654	958972.1555555556	no
655	952007.5111111118	no
656	1002394.644444445	no
657	346095.8666666668	no
658	336583.9388888891	no
659	414466.60555555543	no
660	376838.0500000001	no
661	427595.04444444407	no
662	419644.6944444444	no
663	352166.84444444464	no
664	369708.77777777787	no
665	285746.58333333326	no
666	365135.77777777775	no
667	324633.8944444444	no
668	385282.3388888891	no
669	355885.2000000001	no
670	343307.8833333333	no
671	409754.42777777783	no
672	398593.07222222246	no
673	364856.68888888863	no
674	402809.4444444451	no
675	404939.65000000026	no
676	326081.9388888888	no
677	316820.48333333345	no
678	305802.3166666665	no
679	458720.06666666665	no
680	499970.8888888889	no
681	349275.311111111	no
682	1186123.1333333333	no
683	650933.8222222223	no
684	1120618.222222223	no
685	1028635.9111111114	no
686	366543.1166666666	no
687	498381.11111111107	no
688	406492.3777777777	no
689	659774.2444444445	no
690	707481.3333333333	no
691	668088.6000000001	no
692	530427.3111111113	no
693	639780.9333333331	no
694	636233.4888888885	no
695	642686.7777777775	no
696	672033.1777777779	no
697	1051501.4000000001	no
698	1043919.8666666666	no
699	943985.3333333343	no
700	337903.42222222214	no
701	1030345.9555555559	no
702	440793.98333333357	no
703	999082.6666666666	no
704	1061159.6222222229	no
705	994403.8000000003	no
706	954642.688888889	no
707	1013400.3555555558	no
708	967375.3555555558	no
