start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	326385313.6287755	326476580.0046228	0.0
0	0	1669642.901343136	1724776.3839721358	0.0
0	0	113981.82411706228	82007.24810607484	0.0
14	24	0.0	0.0	0.0
133	143	0.0	0.0	0.0
0	0	0.0	0.0	0.0
144	145	0.5284620915498108	0.5284620915498108	0.0
315	316	0.9302745553061289	0.9302745553061289	0.0
449	450	0.7739020374091211	0.7739020374091211	0.0
0	0	0.0	0.0	0.017641904707363147
0	0	0.0	0.0	0.034174270327560145
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
