start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	7810930459.461797	7810880696.273734	0.0
0	0	409966.56224861374	228928.00899477795	0.0
0	0	371226.98820036766	325864.21113190975	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
292	302	0.0	0.0	0.0
135	136	0.1339472158453433	0.1339472158453433	0.0
311	312	0.5512999277256171	0.5512999277256171	0.0
449	450	0.8079340619736572	0.8079340619736572	0.0
0	0	0.0	0.0	1.0958041699179494e-23
0	0	0.0	0.0	3.9690337076149523e-23
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
