Iteration	Sum_of_Squares	Accepted
1	188588.60000000003	yes
2	188955.0	no
3	259600.2	no
4	222910.80000000005	no
5	189871.19999999998	no
6	215492.20000000007	no
7	192013.39999999997	no
8	258795.7999999999	no
9	199916.8	no
10	116186.79999999999	yes
11	284869.39999999997	no
12	301204.00000000006	no
13	253460.80000000002	no
14	204531.00000000006	no
15	350412.20000000007	no
16	197305.59999999998	no
17	268123.00000000006	no
18	188683.80000000002	no
19	152703.2	no
20	131333.4	no
21	111514.80000000002	yes
22	89970.20000000001	yes
23	99917.4	no
24	162645.8	no
25	235938.20000000007	no
26	237029.39999999994	no
27	116489.8	no
28	201449.20000000004	no
29	155418.19999999998	no
30	167989.39999999997	no
31	243909.40000000005	no
32	221367.40000000005	no
33	155018.2	no
34	185183.2	no
35	292939.4000000001	no
36	304722.8	no
37	282159.19999999995	no
38	308860.80000000005	no
39	326799.60000000003	no
40	302310.80000000005	no
41	274064.6000000001	no
42	380810.4000000001	no
43	409210.4000000001	no
44	353448.19999999995	no
45	341888.0	no
46	397073.6	no
47	457522.4	no
48	373408.0000000001	no
49	336279.19999999995	no
50	424499.4	no
51	397453.80000000005	no
52	386866.8	no
53	347813.5999999999	no
54	394196.19999999995	no
55	350843.2	no
56	195140.2	no
57	218932.19999999998	no
58	172171.4	no
59	187274.8	no
60	274311.60000000003	no
61	417771.8	no
62	378870.8	no
63	476009.0	no
64	389162.20000000007	no
65	402367.39999999997	no
66	320824.2	no
67	394904.4	no
68	178086.0	no
69	186157.19999999998	no
70	127200.40000000001	no
71	290826.00000000006	no
72	122416.00000000003	no
73	222264.2	no
74	94559.4	no
75	183262.59999999998	no
76	138629.40000000002	no
77	109710.6	no
78	505240.0	no
79	251923.39999999997	no
80	324793.6000000001	no
81	197720.99999999997	no
82	172015.40000000002	no
83	237244.0	no
84	176288.2	no
85	208405.99999999997	no
86	228981.40000000002	no
87	232941.59999999998	no
88	175409.19999999998	no
89	222648.79999999996	no
90	99094.79999999999	no
91	78720.0	yes
92	128405.79999999996	no
93	119963.80000000002	no
94	114926.60000000002	no
95	105677.99999999999	no
96	148409.59999999998	no
97	151421.4	no
98	109347.99999999999	no
99	150685.6	no
100	181233.2	no
101	205420.80000000002	no
102	148484.6	no
103	164113.2	no
104	215432.0	no
105	131780.8	no
106	253634.99999999994	no
107	328298.19999999995	no
108	326968.79999999993	no
109	315256.60000000003	no
110	261578.40000000005	no
111	144373.6	no
112	148312.19999999998	no
113	153964.6	no
114	128889.00000000001	no
115	137785.80000000002	no
116	184353.2	no
117	135928.40000000002	no
118	122768.60000000002	no
119	131661.19999999998	no
120	132540.40000000002	no
121	107674.6	no
122	275336.80000000005	no
123	245828.19999999998	no
124	104007.2	no
125	123552.0	no
126	89508.00000000001	no
127	175894.4	no
128	257785.60000000003	no
129	291171.8	no
130	325672.0	no
131	349508.22	no
132	132235.8	no
133	105222.20000000001	no
134	125582.39999999997	no
135	80565.80000000002	no
136	222605.80000000005	no
137	215598.2	no
138	164982.80000000002	no
139	164715.19999999998	no
140	173488.4	no
141	109005.59999999999	no
142	133701.8	no
143	166687.59999999998	no
144	150093.8	no
145	172121.59999999998	no
146	113161.0	no
147	101269.0	no
148	95227.8	no
149	97762.2	no
150	130874.00000000004	no
151	118862.00000000001	no
152	272051.4	no
153	107201.4	no
154	82716.0	no
155	86591.0	no
156	112849.2	no
157	110869.59999999999	no
158	141697.8	no
159	124917.0	no
160	245343.60000000003	no
161	476253.80000000005	no
162	434908.8	no
163	469991.4000000001	no
164	510723.7999999999	no
165	476537.8	no
166	430739.80000000005	no
167	195023.8	no
168	202235.4	no
169	144625.8	no
170	128143.79999999997	no
171	167309.19999999998	no
172	108733.80000000002	no
173	188202.19999999998	no
174	224430.59999999998	no
175	277771.0	no
176	354074.6	no
177	383847.20000000007	no
178	300869.6	no
179	344623.0	no
180	295321.80000000005	no
181	302400.2	no
182	314822.2	no
183	307132.0	no
184	292799.20000000007	no
185	140469.39999999997	no
186	210913.4	no
187	247252.0	no
188	200790.8000000001	no
189	239516.19999999995	no
190	96208.20000000001	no
191	247335.1	no
192	145345.0	no
193	194041.6	no
194	187042.00000000003	no
195	143102.2	no
196	139084.8	no
197	116752.41999999995	no
198	153294.59999999998	no
199	189211.4	no
200	252787.8	no
201	186354.8	no
202	164916.80000000002	no
203	219648.99999999997	no
204	114705.00000000003	no
205	252689.0	no
206	276443.4	no
207	75222.40000000001	yes
208	283061.8	no
209	116327.19999999998	no
210	117011.4	no
211	96197.2	no
212	311634.0	no
213	255646.2	no
214	339929.4	no
215	215129.20000000004	no
216	417750.0	no
217	324435.4	no
218	116260.80000000002	no
219	85540.20000000001	no
220	130582.6	no
221	259447.4000000001	no
222	276561.20000000007	no
223	257638.0	no
224	310225.19999999995	no
225	316473.6	no
226	386869.8000000001	no
227	245544.19999999998	no
228	217101.8	no
229	344613.80000000005	no
230	327131.0	no
231	359490.19999999995	no
232	187341.4	no
233	153681.2	no
234	82867.59999999999	no
235	272239.39999999997	no
236	77047.59999999999	no
237	90295.40000000001	no
238	92183.59999999999	no
239	141488.99999999997	no
240	139777.4	no
241	172521.80000000002	no
242	111867.0	no
243	266411.20000000007	no
244	249521.6	no
245	252881.40000000005	no
246	238428.79999999996	no
247	157109.8	no
248	221353.19999999998	no
249	252731.79999999996	no
250	176200.2	no
251	253438.0	no
252	119504.6	no
253	90491.59999999999	no
254	93573.59999999999	no
255	143876.99999999997	no
256	96373.79999999999	no
257	103445.59999999999	no
258	174991.2	no
259	265983.2	no
260	317686.3999999999	no
261	209727.0	no
262	93646.20000000001	no
263	125941.4	no
264	110555.00000000001	no
265	153168.6	no
266	137405.8	no
267	157056.4	no
268	183062.20000000004	no
269	167365.2	no
270	198477.4	no
271	196430.2	no
272	182007.19999999998	no
273	197562.4	no
274	246984.4	no
275	224474.0	no
276	230187.2	no
277	190538.0	no
