Iteration	Sum_of_Squares	Accepted
1	54548.23750000002	yes
2	165432.63749999998	no
3	68828.93749999997	no
4	63568.6375	no
5	664690.7375000002	no
6	665828.5374999999	no
7	553088.4375	no
8	635462.0374999997	no
9	487218.8375000001	no
10	544098.2374999998	no
11	575194.1374999998	no
12	718770.0374999999	no
13	742895.1375000002	no
14	47313.2375	yes
15	62648.937499999985	no
16	69792.43749999997	no
17	31045.237499999985	yes
18	56998.437499999985	no
19	94060.43750000001	no
20	120033.93749999999	no
21	32279.53750000001	no
22	108463.3375	no
23	155116.13750000004	no
24	169185.1375	no
25	189286.83749999997	no
26	164192.63749999998	no
27	221845.4375	no
28	81732.43749999999	no
29	42943.23749999999	no
30	71391.13750000001	no
31	84619.1375	no
32	79371.83750000001	no
33	43706.7375	no
34	21742.037500000002	yes
35	35364.7375	no
36	24269.3375	no
37	68182.53749999998	no
38	44999.7375	no
39	27667.837499999998	no
40	69412.53749999999	no
41	57475.33750000001	no
42	101682.13749999998	no
43	44087.237499999996	no
44	77890.9375	no
45	21684.237499999996	yes
46	303472.4375000001	no
47	196975.13750000007	no
48	188964.7375	no
49	240604.93750000003	no
50	253973.9375	no
51	205132.93749999994	no
52	26322.737499999996	no
53	35083.8375	no
54	22562.2375	no
55	22877.837500000005	no
56	43771.1375	no
57	51393.16499999999	no
58	68609.8375	no
59	39963.8375	no
60	43242.4375	no
61	85290.4375	no
62	49025.53750000001	no
63	59961.5375	no
64	56971.0375	no
65	49032.4375	no
66	43763.137500000004	no
67	35950.8375	no
68	62713.7375	no
69	40235.43749999999	no
70	42872.0375	no
71	61173.637500000004	no
72	54501.6375	no
73	78334.73749999996	no
74	69067.83750000001	no
75	64534.73750000002	no
76	56467.837499999994	no
77	40939.53750000001	no
78	56714.7375	no
79	96238.5375	no
80	68083.23750000002	no
81	30336.637500000004	no
82	86419.13749999998	no
83	49369.33749999999	no
84	53205.2375	no
85	68807.63749999995	no
86	58283.93750000001	no
87	33424.63749999999	no
88	59485.787500000006	no
89	273553.1374999999	no
90	1034803.9375	no
91	1035004.7375000003	no
92	778302.2375000006	no
93	734175.8375	no
94	723858.8375000001	no
95	91023.33750000001	no
96	19795.2375	yes
97	43368.93750000001	no
98	27039.437500000004	no
99	82358.8375	no
100	96889.23750000002	no
101	93153.0375	no
102	91451.0375	no
103	89914.43750000003	no
104	87525.33749999998	no
105	76779.8375	no
106	69034.53749999999	no
107	87911.03749999999	no
108	86255.23749999999	no
109	24898.3375	no
110	68575.43749999999	no
111	40089.5375	no
112	58354.73749999999	no
113	102415.93750000006	no
114	156870.03749999998	no
115	138519.2375	no
116	31053.537500000002	no
117	38265.33750000001	no
118	36155.43749999999	no
119	50883.83750000001	no
120	803085.8375	no
121	40469.437500000015	no
122	63641.73749999999	no
123	59355.9375	no
124	39948.83750000001	no
125	30004.037500000006	no
126	43986.93750000001	no
127	39662.037500000006	no
128	31432.93750000001	no
129	45557.73749999998	no
130	87259.6375	no
131	56236.4375	no
132	43426.73749999999	no
133	109885.9375	no
134	558373.1374999997	no
135	49207.73750000001	no
136	173798.13749999998	no
137	58911.037500000006	no
138	56989.6375	no
139	89065.6375	no
140	60250.93750000001	no
141	46226.4375	no
142	48168.33749999999	no
143	69576.63750000001	no
144	59766.937499999985	no
145	36350.7375	no
146	160853.0375000001	no
147	90003.23750000003	no
148	41187.23749999999	no
149	651989.7374999999	no
150	818332.0375000004	no
151	794964.2375000002	no
152	39855.537499999984	no
153	62035.33750000002	no
154	59999.43749999999	no
155	56163.23750000001	no
156	20651.8375	no
157	17806.4375	yes
158	35532.7375	no
159	26623.137499999997	no
160	35647.737499999996	no
161	40689.6375	no
162	43922.9375	no
163	27844.037500000002	no
164	26296.337499999994	no
165	63297.73750000002	no
166	49797.4375	no
167	129680.0375	no
168	247533.2374999999	no
169	62211.337499999994	no
170	203879.7375	no
171	163856.13750000004	no
172	262666.33749999997	no
173	185535.23750000005	no
174	241462.73750000005	no
175	244610.23750000002	no
176	162758.6375	no
177	77634.8375	no
178	40797.637500000004	no
179	91766.4375	no
180	71037.83750000001	no
181	74135.43750000001	no
182	518884.6375000002	no
183	830081.1375	no
184	762666.1375000002	no
185	548759.5375	no
186	528910.9374999999	no
187	75806.6375	no
188	177229.23749999993	no
189	226978.73750000008	no
190	1151226.3375	no
191	724953.4375000001	no
192	255451.0375	no
193	1090251.1374999995	no
194	989050.4374999999	no
195	1067487.4374999993	no
196	984246.7375000002	no
197	1048936.4374999998	no
198	874803.2374999995	no
199	1281135.8375	no
200	802468.6375	no
201	1154394.5374999994	no
202	900631.5375000001	no
203	166396.0375	no
204	229688.83750000002	no
205	240917.5375000001	no
206	222681.83749999997	no
207	205572.43750000003	no
208	227758.7375	no
209	207395.83750000002	no
210	72098.2375	no
211	71954.1375	no
212	59463.637500000004	no
213	50470.13750000001	no
214	81954.33750000001	no
215	79373.6375	no
216	27753.137500000004	no
217	138486.33750000002	no
218	62844.23750000002	no
219	1015610.4375	no
220	572174.2374999998	no
221	768991.3375	no
222	610559.7374999999	no
223	97012.43750000003	no
224	92748.3375	no
225	61750.3375	no
226	38259.83749999998	no
227	33135.83750000001	no
228	64542.43749999999	no
229	77353.9375	no
230	50275.83750000001	no
231	63421.037500000006	no
232	76124.23749999999	no
233	49280.53749999999	no
234	57136.2375	no
235	34019.237499999996	no
236	30222.6375	no
237	50137.337499999994	no
238	20712.437500000004	no
239	29653.437500000004	no
240	41704.237499999996	no
241	38804.9375	no
242	173106.73749999996	no
243	151225.43749999994	no
244	174812.03749999998	no
245	166305.5375	no
246	125955.93750000003	no
247	38246.33750000001	no
248	56866.337499999994	no
249	182801.1375	no
250	181679.73750000002	no
251	187703.0375	no
252	148186.83750000002	no
253	167052.7375	no
254	260368.83750000002	no
255	177669.5375	no
256	225056.0375	no
257	247442.93750000003	no
258	300465.23750000005	no
259	293371.3375000001	no
260	239855.7375	no
261	190430.1375	no
262	186479.8375	no
263	802539.2375	no
264	350575.73750000005	no
265	313159.2375000001	no
266	324815.8375000001	no
267	290904.03750000003	no
268	275942.13750000007	no
269	319608.63750000007	no
270	255211.4375	no
271	89371.23749999999	no
272	90714.43749999999	no
273	106457.76500000001	no
274	161869.73749999996	no
275	226622.63749999992	no
276	200275.93749999994	no
277	152583.18750000003	no
278	239626.73750000002	no
279	234760.6375000001	no
280	170585.2375	no
281	208023.43750000003	no
282	61472.2375	no
283	283406.23750000005	no
284	1048689.0374999999	no
285	1161708.0374999999	no
286	974311.3375000001	no
287	920951.6375000004	no
288	853204.8374999997	no
289	488513.43750000006	no
290	527905.6375000001	no
291	523884.2374999998	no
292	565461.9375000002	no
293	47104.03750000001	no
294	35507.1375	no
295	78947.2375	no
296	74571.43749999996	no
297	47249.3375	no
298	57825.13749999999	no
299	24384.7375	no
300	24021.437499999996	no
301	19856.737500000003	no
302	88332.5375	no
303	764537.3375000003	no
304	656883.7374999999	no
305	252174.23750000008	no
306	265830.63749999995	no
307	31925.2375	no
308	26553.337499999998	no
309	26498.037500000006	no
310	58989.4375	no
311	60573.9375	no
312	62944.23749999999	no
313	54211.5375	no
314	59382.13749999997	no
315	107240.73749999999	no
316	628425.1375	no
317	533003.5375	no
318	87648.23749999999	no
319	569646.9374999999	no
320	98008.93750000003	no
321	121567.73749999999	no
322	21416.6375	no
323	107144.0375	no
324	776213.9375000002	no
325	101758.93749999997	no
326	106773.53749999998	no
327	48781.43749999998	no
328	38457.637500000004	no
329	50948.937500000044	no
330	83144.73749999997	no
331	90850.53749999998	no
332	65434.1375	no
333	790432.8374999999	no
334	821480.7374999999	no
335	609107.0374999999	no
336	722456.6374999997	no
337	279454.53750000003	no
338	185350.33749999997	no
339	774435.1375	no
340	518744.3375	no
341	575485.2374999999	no
342	642628.3374999999	no
343	739660.6374999998	no
