Iteration	SSE	Accepted
1	11414.655000000002	yes
2	12845.1875	no
3	12031.532500000001	no
4	12685.924999999996	no
5	11050.802499999998	yes
6	12503.002500000002	no
7	10643.789999999997	yes
8	11346.964999999998	yes
9	14373.1875	no
10	12416.282500000001	no
11	12337.832500000004	no
12	13817.802499999998	no
13	12573.309999999996	no
14	8669.96	yes
15	12308.5975	no
16	11683.129999999997	no
17	13372.602499999997	no
18	10765.957499999997	no
19	12179.17	no
20	10335.6375	no
21	14361.642500000002	no
22	14256.702499999998	no
23	13093.344999999998	no
24	13484.7075	no
25	9730.167499999998	no
26	11426.400000000001	no
27	10968.157500000003	no
28	12300.885000000002	no
29	11449.154999999995	no
30	9413.3	yes
31	9270.545	yes
32	12173.809999999998	no
33	9858.359999999997	no
34	10365.775000000003	no
35	13744.217500000002	no
36	13689.384999999995	no
37	14011.697500000004	no
38	13587.334999999997	no
39	9827.910000000003	yes
40	12892.075	no
41	10642.0275	no
42	14351.2825	no
43	11173.3975	no
44	10347.227499999997	no
45	12581.957499999999	no
46	10087.8275	yes
47	12342.192499999997	no
48	11698.195000000003	no
49	12306.505000000001	no
50	12415.994999999999	no
51	12834.807499999999	no
52	14263.875000000002	no
53	13432.715	no
54	9390.289999999999	yes
55	10331.177499999998	no
56	9152.335	yes
57	8264.645	yes
58	6954.6325	yes
59	6173.08	yes
60	5080.105	yes
61	7888.459999999999	no
62	6089.747500000001	no
63	7014.2074999999995	no
64	5751.02	no
65	4896.014999999999	yes
66	6917.004999999998	no
67	5065.632500000001	no
68	5071.610000000001	no
69	6778.959999999997	no
70	5532.635000000001	no
71	5786.677500000001	no
72	5822.805	no
73	7376.102499999999	no
74	6149.317500000001	no
75	3791.2324999999996	yes
76	7970.852500000001	no
77	3896.429999999999	yes
78	4556.414999999999	yes
79	5611.9349999999995	no
80	6082.834999999999	no
81	2666.5025	yes
82	2660.43	yes
83	2951.0074999999997	yes
84	2228.58	yes
85	2164.1025	yes
86	2503.8224999999998	yes
87	2177.5074999999997	yes
88	3053.8649999999993	no
89	1793.7775000000006	yes
90	3314.605	no
91	2261.775	no
92	2227.0550000000003	no
93	3231.4225	no
94	1725.085	yes
95	2254.735	no
96	3443.2325	no
97	2414.999999999999	no
98	2682.34	no
99	1828.0574999999994	no
100	2800.9175000000005	no
101	2120.74	no
102	2157.9225	yes
103	1898.205	yes
104	1979.4500000000003	yes
105	2098.335	yes
106	1891.9174999999993	yes
107	2168.6175000000003	yes
108	2092.2775000000006	yes
109	1908.7600000000007	yes
110	1996.7249999999995	yes
111	2040.8274999999996	no
112	1792.3175000000006	yes
113	2239.9400000000023	yes
114	2075.385	yes
115	1989.8524999999988	yes
116	2124.49	no
117	2453.577499999999	no
118	1864.3400000000004	yes
119	3726.0074999999997	no
120	1741.2125000000005	yes
121	1940.2424999999998	yes
122	1576.4424999999997	yes
123	1697.3325000000002	yes
124	1733.5749999999998	yes
125	2281.6974999999998	no
126	2947.1075	no
127	2226.6024999999995	yes
128	3546.5724999999998	no
129	2217.24	yes
130	2452.852499999999	no
131	1810.0600000000009	yes
132	2351.8150000000005	no
133	2579.6275000000005	no
134	2114.659999999999	no
135	2466.462499999999	no
136	2678.1650000000004	no
137	3754.1049999999996	no
138	3136.0424999999996	yes
139	1985.2224999999999	yes
140	1825.0450000000005	yes
141	2278.4074999999984	no
142	2073.3775	yes
143	1817.7	yes
144	2104.94	yes
145	1724.6174999999998	yes
146	1621.245	yes
147	2014.2824999999996	yes
148	1574.3249999999998	yes
149	1985.0200000000002	no
150	2294.635	no
151	1770.4199999999996	yes
152	1910.9999999999995	no
153	1640.925	yes
154	2053.0275	no
155	7617.0525000000025	no
156	2301.1025	no
157	2098.6350000000007	no
158	2381.2200000000003	no
159	1783.4350000000002	yes
160	2180.079999999999	yes
161	2456.9525000000003	yes
162	1960.2225000000003	yes
163	1885.0400000000009	yes
164	2140.3975	yes
165	1698.6924999999999	yes
166	1863.3625000000002	yes
167	1833.015	yes
168	1889.9200000000005	yes
169	1912.5800000000002	yes
170	1740.3575	yes
171	2444.977500000001	yes
172	3468.075000000001	no
173	2686.664999999999	no
174	3600.7550000000015	no
175	2422.0174999999986	yes
176	2425.1200000000003	yes
177	2919.3375000000015	no
178	2790.2675000000004	yes
179	2650.3399999999974	yes
180	1990.0725	yes
181	2433.215	no
182	2553.3324999999995	yes
183	2009.4924999999998	yes
184	2069.0349999999994	yes
185	2121.207500000001	yes
186	1741.8550000000014	yes
187	2563.3774999999987	yes
188	2091.6524999999997	yes
189	1938.6425000000008	yes
190	1761.3325	yes
191	1432.3050000000003	yes
192	2760.3149999999987	no
193	2560.4625000000015	no
194	2610.6449999999995	no
195	1739.5674999999983	yes
196	1990.580000000002	yes
197	1315.5949999999991	yes
198	1736.6249999999993	no
199	1881.3850000000007	no
200	1406.3774999999998	yes
201	1453.0999999999992	yes
202	1369.3274999999994	yes
203	1541.0099999999993	yes
204	2269.2625	yes
205	1750.825	yes
206	2284.6650000000004	no
207	2097.7825	yes
208	1915.3574999999998	yes
209	1899.9499999999994	yes
210	3610.492499999998	no
211	2173.6999999999994	no
212	1899.6724999999997	yes
213	1938.097499999999	yes
214	2432.782500000001	no
215	1560.1399999999996	yes
216	2229.81	no
217	2295.565	no
218	2184.8475	no
219	1986.3549999999996	yes
220	2167.6625	yes
221	1838.8425	yes
222	2334.06	no
223	1591.7149999999997	yes
224	1794.8750000000007	yes
225	2059.9725	no
226	1640.8975	yes
227	1672.7275	yes
228	2404.2575	no
229	2477.83	no
230	2382.4325	no
231	4454.039999999999	no
232	2595.100000000002	no
233	1981.0524999999998	yes
234	1769.7424999999996	yes
235	3537.1949999999993	no
236	2575.3125	no
237	1687.8874999999996	yes
238	2129.722499999999	no
239	1858.3099999999981	no
240	2100.4725000000003	no
241	2048.0550000000003	no
242	2187.95	no
243	1600.032499999999	yes
244	2058.7600000000007	no
245	2114.25	no
246	2084.0999999999995	no
247	2694.025	no
248	3759.5850000000005	no
249	1679.0175	yes
250	2017.2224999999999	yes
251	2137.5449999999996	yes
252	2143.6050000000014	yes
253	2636.792500000001	no
254	2436.6950000000006	no
255	2117.1475000000005	yes
256	2110.9024999999997	yes
257	3342.264999999999	no
258	1945.2099999999994	yes
259	2165.07	no
260	1922.0525000000007	yes
261	1821.5650000000005	yes
262	2666.7249999999995	no
263	2119.5249999999996	no
264	2121.462500000001	yes
265	1915.4950000000003	yes
266	3051.3075	no
267	2913.5249999999987	no
268	3355.0750000000025	no
269	2728.7675	no
270	2614.5500000000006	no
271	2279.862499999999	no
272	3840.322500000002	no
273	2748.1525	no
274	2013.085	yes
275	2589.034999999999	yes
276	3907.2100000000005	no
277	1840.8374999999996	yes
278	1775.8949999999995	yes
279	1723.0799999999997	yes
280	2032.2200000000005	yes
281	2085.9649999999997	yes
282	2454.612500000002	no
283	2794.54	no
284	1833.6250000000007	yes
285	2415.482499999998	yes
286	1989.5949999999991	yes
287	1841.82	yes
288	2011.2849999999994	yes
289	1733.9375	yes
290	2615.755	no
291	1341.31	yes
292	1500.9175000000002	yes
293	1480.1974999999998	yes
294	1966.7524999999998	no
295	3245.4124999999995	no
296	1546.8049999999994	no
297	1799.9099999999994	no
298	1781.5449999999996	yes
299	1525.9875000000004	yes
300	1769.3399999999992	yes
301	1921.0949999999998	yes
302	1463.514999999999	yes
303	1506.7299999999996	yes
304	1745.2875000000001	no
305	1509.3475000000003	yes
306	1584.7425000000003	no
307	1774.847499999998	yes
308	1677.0175000000004	yes
309	2323.1224999999995	no
310	1583.715	yes
311	1577.5950000000014	yes
312	1750.8425	no
313	1755.065000000001	no
314	1765.1799999999998	yes
315	1461.5924999999993	yes
316	1569.3849999999993	yes
317	2094.8599999999997	no
318	1591.6750000000002	yes
319	1615.7325	yes
320	1781.7299999999996	no
321	1969.0450000000012	no
322	1877.5825000000004	yes
323	1629.8200000000002	yes
324	1697.435	yes
325	1720.2274999999995	yes
326	2087.1200000000003	yes
327	1925.4625	yes
328	1736.9224999999994	yes
329	1599.075	yes
330	1755.6924999999997	yes
331	1668.66	yes
332	1704.9875000000002	yes
333	1635.1700000000005	yes
334	1844.2625000000003	yes
335	2199.175	yes
336	1947.7575000000004	yes
337	1987.562499999999	yes
338	1793.667500000001	yes
339	2242.2525	no
340	1806.1499999999999	yes
341	1773.2875000000013	yes
342	2098.055000000001	yes
343	2424.2375000000015	no
344	2275.4825	yes
345	3175.4200000000014	no
346	2347.9275	yes
347	1684.92	yes
348	2091.9524999999994	yes
349	2258.2375000000006	yes
350	2231.132500000001	yes
351	2351.190000000001	yes
352	2764.902500000001	no
353	2765.095	yes
354	3051.334999999999	no
355	2906.07	yes
356	3915.9824999999996	no
357	1774.9700000000005	yes
358	2021.834999999999	yes
359	1930.0050000000008	yes
360	2153.5275000000015	yes
361	1943.1575000000003	yes
362	1974.9424999999997	yes
363	1663.4600000000007	yes
364	1679.0400000000006	yes
365	1619.5849999999982	yes
366	1605.4525000000006	yes
367	1693.3225	yes
368	1587.2100000000003	yes
369	1985.47	yes
370	1873.4	yes
371	2126.9025000000006	yes
372	1722.9050000000002	yes
373	1947.6525000000008	no
374	1893.8224999999993	yes
375	2392.17	yes
376	1647.0325000000003	yes
377	1427.6449999999993	yes
378	1819.8274999999999	yes
379	1641.0524999999998	yes
380	1896.7949999999998	yes
381	1688.162499999999	yes
382	1716.1174999999998	yes
383	2225.6875	no
384	1938.7325	yes
385	1831.9599999999996	yes
386	1972.0050000000003	yes
387	1647.5225000000005	yes
388	1915.1949999999997	yes
389	1509.3125	yes
390	1553.5074999999997	yes
391	1761.1724999999997	yes
392	1543.595	yes
393	2081.8549999999996	no
394	1936.4324999999994	yes
395	2161.5000000000005	yes
396	2015.5350000000003	yes
397	1882.6049999999996	yes
398	2384.965	no
399	1713.4424999999997	yes
400	2458.1324999999997	yes
401	1580.4449999999993	yes
402	1863.3975	yes
403	1588.7075000000004	yes
404	1887.4675000000007	yes
405	2187.15	no
406	1561.135	yes
407	1604.1624999999992	yes
408	1646.0949999999996	yes
409	1665.2100000000003	yes
410	1757.8824999999988	yes
411	1591.5500000000006	yes
412	1697.4374999999995	yes
413	1868.3149999999994	yes
414	1870.5000000000007	yes
415	1804.6675000000002	yes
416	1748.1124999999997	yes
417	1931.3749999999993	yes
418	2317.7175000000016	yes
419	2981.965000000001	no
420	2502.477500000001	yes
421	2359.1124999999997	yes
422	3941.4700000000007	no
423	2616.762500000001	yes
424	2427.7175000000007	yes
425	3041.322500000001	no
426	8466.82	no
427	2707.4100000000003	yes
428	3312.762499999998	no
429	2859.0299999999997	yes
