start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	3979796341.8281584	3979827976.163257	0.0
0	0	662522.5727046404	677266.4530428383	0.0
0	0	861145.2490398502	774046.9040746789	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
148	149	0.09747873180539979	0.09747873180539979	0.0
295	296	0.6718225480868389	0.6718225480868389	0.0
449	450	0.26631646677640564	0.26631646677640564	0.0
0	0	0.0	0.0	5.378850222743299e-10
0	0	0.0	0.0	1.9284109559045396e-09
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
