Iteration	SSE	Accepted
1	15060.444999999998	yes
2	17160.125000000004	no
3	19262.005	no
4	16750.165	no
5	18449.805000000004	no
6	25788.245	no
7	15709.105000000003	yes
8	15178.484999999995	yes
9	13658.304999999997	yes
10	14824.505000000001	no
11	14358.545	yes
12	17277.305000000004	no
13	15095.884999999995	no
14	14902.985	no
15	13918.905000000004	yes
16	19015.024999999998	no
17	16782.265000000003	no
18	14237.945000000003	no
19	14244.224999999999	yes
20	13040.204999999998	yes
21	17885.905000000002	no
22	17594.665000000005	no
23	21267.685000000005	no
24	16535.085	no
25	18648.684999999998	no
26	15875.025000000003	no
27	17505.204999999998	no
28	16273.065000000002	no
29	15204.404999999999	no
30	16072.585000000006	no
31	16617.405000000002	no
32	15027.184999999998	no
33	16954.445	no
34	14825.345000000007	no
35	17015.605	no
36	15221.045	no
37	20534.905	no
38	15734.805000000004	no
39	15735.005	no
40	18589.344999999998	no
41	14435.404999999999	no
42	20002.625000000007	no
43	17353.204999999994	no
44	16078.164999999994	no
45	15904.744999999999	no
46	19087.165000000005	no
47	18114.085	no
48	17515.605000000003	no
49	20053.425000000003	no
50	17130.125000000004	no
51	14622.345000000001	no
52	13974.364999999998	no
53	14912.865000000002	no
54	16062.804999999997	no
55	14628.585000000001	no
56	17014.805	no
57	16751.545	no
58	17778.565	no
59	12660.585000000003	yes
60	16027.664999999994	no
61	15509.805000000004	no
62	17245.365	no
63	11904.404999999999	yes
64	12180.324999999999	yes
65	13927.105000000007	yes
66	12230.425000000003	yes
67	12549.185	no
68	12497.084999999992	no
69	17961.125	no
70	12308.105	yes
71	13771.984999999991	no
72	11918.025000000003	yes
73	12192.844999999996	yes
74	12023.965	yes
75	12130.205	yes
76	13665.254999999997	no
77	12145.684999999998	yes
78	12604.485	yes
79	12473.044999999998	yes
80	13204.644999999999	no
81	12692.965	no
82	12125.665	yes
83	11956.125	yes
84	12401.124999999998	yes
85	13226.705000000002	no
86	18221.824999999997	no
87	12263.925	yes
88	13631.465000000004	no
89	12452.725	yes
90	12083.025	yes
91	12904.665000000005	yes
92	12274.665	yes
93	12181.204999999996	yes
94	12007.325	yes
95	12120.245	no
96	12664.264999999992	no
97	12451.025	yes
98	13715.265000000001	no
99	12626.065	no
100	12340.465	yes
101	12185.185000000003	yes
102	12328.585000000003	yes
103	12537.204999999998	yes
104	13274.265000000003	no
105	12534.505000000001	yes
106	12780.505000000001	no
107	12628.785000000003	yes
108	12989.365000000003	yes
109	12230.405	yes
110	12195.725000000002	yes
111	12352.344999999998	yes
112	11945.645000000004	yes
113	12532.465000000004	no
114	12469.164999999997	yes
115	12227.725	yes
116	12988.165	no
117	12405.805000000004	yes
118	12730.805	yes
119	12193.664999999997	yes
120	12003.055	yes
121	12104.785000000003	no
122	12923.064999999991	no
123	12331.485	no
124	12396.465000000004	no
125	12336.205000000002	no
126	12740.224999999999	yes
127	12159.345000000001	yes
128	12173.665000000005	yes
129	12652.785000000005	no
130	12091.765000000001	yes
131	12558.725000000004	yes
132	11560.825	yes
133	10942.705000000004	yes
134	10870.245000000003	yes
135	10560.485	yes
136	11377.525	no
137	11575.725	no
138	11566.265000000003	no
139	10502.344999999996	yes
140	12507.945000000007	no
141	10826.964999999997	yes
142	10978.145	yes
143	11525.504999999997	no
144	10912.125	yes
145	10975.605000000003	yes
146	12162.444999999996	yes
147	12281.625000000004	yes
148	11666.185	yes
149	11401.085000000001	yes
150	11936.145	yes
151	10546.514999999996	yes
152	11361.285000000005	no
153	10941.925	no
154	19473.564999999995	no
155	10780.224999999997	no
156	11532.164999999997	no
157	11041.765000000003	no
158	11691.184999999998	no
159	11424.244999999999	no
160	11683.204999999998	no
161	11661.944999999998	no
162	11822.245000000003	no
163	15508.925000000003	no
164	11802.665	no
165	11120.105000000003	no
166	11011.964999999998	no
167	11083.745	no
168	11447.404999999999	yes
169	11678.644999999999	no
170	11281.645000000002	yes
171	10812.825	yes
172	11775.604999999998	no
173	11337.604999999998	no
174	12105.805000000008	no
175	11177.724999999999	no
176	12154.044999999998	yes
177	10044.165	yes
178	10596.005000000003	no
179	12200.634999999995	no
180	12041.445	no
181	12265.225000000004	no
182	11459.195	no
183	11342.225000000002	no
184	11581.425	no
185	11871.065	no
186	12006.504999999997	no
187	11895.595000000001	no
188	10894.175000000003	no
189	11116.105000000003	no
190	11081.404999999999	no
191	11075.125	no
192	11810.364999999998	no
193	11424.765	no
194	11479.125	no
195	11911.984999999999	no
196	11639.224999999999	no
197	11797.605	no
198	10638.105000000001	no
199	11124.985	no
200	10030.605	yes
201	10943.384999999998	no
202	11669.625000000004	no
203	11703.765000000005	no
204	11926.754999999997	no
205	11295.605	no
206	10904.865000000002	no
207	11470.925	no
208	10990.905000000002	no
209	11189.564999999999	no
210	11651.425	no
211	11795.214999999997	no
212	11559.704999999998	no
213	11155.525000000001	no
214	11842.485	no
215	11706.805	no
216	11248.004999999997	no
217	11734.325000000004	no
218	11363.144999999997	no
219	12350.725	no
220	10996.484999999997	no
221	10469.224999999997	yes
222	11972.185000000003	no
223	12375.685000000009	no
224	11451.644999999997	yes
225	12710.205	no
226	11392.125000000004	yes
227	11689.604999999998	no
228	11562.904999999997	yes
229	12141.585	yes
230	11738.625	yes
231	11511.845000000001	yes
232	11794.244999999999	yes
233	11927.844999999998	yes
