Iteration	Sum_of_Squares	Accepted
1	20114.986666666668	yes
2	26206.417777777777	no
3	27468.542222222226	no
4	33300.72888888889	no
5	54941.71111111112	no
6	32595.45333333334	no
7	40025.675555555565	no
8	31176.34666666668	no
9	34433.79111111111	no
10	34731.80444444444	no
11	17337.120000000003	yes
12	27534.16	no
13	33750.74222222222	no
14	35947.88444444445	no
15	21500.666666666675	no
16	32285.168888888897	no
17	23345.671111111114	no
18	37131.85777777778	no
19	27858.41777777778	no
20	34453.76	no
21	18756.013333333343	no
22	30643.88888888889	no
23	24489.226666666676	no
24	30080.22666666667	no
25	35133.222222222226	no
26	41653.56444444444	no
27	27270.01777777778	no
28	28588.640000000007	no
29	22199.44	no
30	25198.20444444444	no
31	37007.50222222223	no
32	19897.764444444452	no
33	39351.94666666668	no
34	26057.226666666676	no
35	22658.564444444448	no
36	51040.479999999974	no
37	17547.93777777778	yes
38	33042.3288888889	no
39	28913.991111111114	no
40	24929.408888888895	no
41	37555.61777777777	no
42	30418.386666666673	no
43	27842.257777777777	no
44	25284.275555555567	no
45	29074.288888888896	no
46	27309.81777777778	no
47	25002.41777777778	no
48	32715.853333333336	no
49	26173.497777777768	no
50	31221.86222222223	no
51	57828.106666666674	no
52	19296.222222222223	no
53	30340.67555555555	no
54	20994.86222222222	no
55	26716.680000000004	no
56	43653.88444444445	no
57	39082.8488888889	no
58	36360.34222222221	no
59	24897.937777777785	no
60	61587.422222222216	no
61	31211.68	no
62	37096.30666666667	no
63	44129.00888888889	no
64	23105.760000000002	no
65	34939.32888888889	no
66	38820.99111111112	no
67	27313.42666666667	no
68	16781.617777777778	yes
69	37773.96	no
70	33382.58666666667	no
71	23096.964444444446	no
72	38621.71555555555	no
73	26138.920000000002	no
74	32102.915555555555	no
75	36100.58222222223	no
76	41592.88444444445	no
77	18884.631111111117	no
78	28783.50222222223	no
79	21652.342222222233	no
80	24095.204444444447	no
81	27999.328888888886	no
82	21293.733333333334	no
83	20628.004444444443	no
84	30379.533333333336	no
85	24178.480000000007	no
86	27332.960000000006	no
87	20772.62666666667	no
88	30733.50222222224	no
89	19578.857777777783	no
90	25014.346666666675	no
91	29213.555555555555	no
92	26527.671111111114	no
93	37281.0088888889	no
94	23872.195555555558	no
95	41363.217777777776	no
96	21391.848888888893	no
97	23618.0088888889	no
98	28457.63111111111	no
99	23336.457777777778	no
100	33970.04000000001	no
101	28673.58666666667	no
102	40838.45777777777	no
103	34548.90222222222	no
104	28339.128888888892	no
105	33454.44888888889	no
106	36335.42222222222	no
107	28821.640000000003	no
