Iteration	Sum_of_Squares	Accepted
1	144558.3244444445	yes
2	118391.0133333333	yes
3	136844.08444444442	no
4	118310.75999999998	yes
5	129935.06222222224	no
6	104684.37777777782	yes
7	126544.68444444446	no
8	140867.70222222223	no
9	116234.18222222224	no
10	145595.0044444445	no
11	146818.34222222224	no
12	114834.73333333337	no
13	103678.61333333336	yes
14	96805.72888888886	yes
15	95477.63555555555	yes
16	95601.12888888891	yes
17	92896.10222222222	yes
18	110940.11555555563	no
19	97501.81333333334	no
20	105521.1511111111	no
21	110511.48888888897	no
22	92823.17333333334	yes
23	90128.9955555556	yes
24	89213.59999999998	yes
25	127962.86222222226	no
26	88863.00000000003	yes
27	102049.47555555552	no
28	105761.66666666667	no
29	90260.92888888891	no
30	76647.52444444443	yes
31	91180.82666666666	no
32	98402.27555555558	no
33	49374.866666666654	yes
34	65744.0266666667	no
35	75266.89333333337	no
36	63463.897777777755	no
37	47608.82222222222	yes
38	56508.719999999994	no
39	41213.68888888891	yes
40	62969.3511111111	no
41	49875.44888888887	no
42	53754.14222222223	no
43	45843.40888888888	no
44	61910.95999999998	no
45	52014.960000000014	no
46	65006.706666666665	no
47	63018.02666666666	no
48	40331.42666666668	yes
49	46738.200000000004	no
50	33646.24444444445	yes
51	27899.60888888889	yes
52	41794.831111111096	no
53	42653.38222222222	no
54	35553.24444444444	no
55	30780.648888888893	no
56	30596.057777777776	no
57	35457.27555555553	no
58	34020.9377777778	no
59	57348.99555555555	no
60	45686.27111111113	no
61	39569.35111111112	no
62	33575.408888888895	no
63	40583.7288888889	no
64	34821.96888888889	no
65	41039.54666666665	no
66	42049.12000000001	no
67	37293.75555555555	no
68	32952.34222222223	no
69	37986.231111111105	no
70	30478.6711111111	yes
71	38459.906666666655	no
72	51984.98666666665	no
73	48531.6222222222	no
74	39538.90666666666	no
75	30291.604444444427	yes
76	43906.12888888888	no
77	33353.41333333333	no
78	31372.328888888882	yes
79	40753.19111111111	no
80	34901.43111111112	no
81	39689.57333333333	no
82	38008.573333333334	no
83	27995.351111111115	yes
84	38488.02222222221	no
85	31768.160000000007	no
86	34854.573333333334	no
87	49870.60444444444	no
88	29902.29777777777	no
89	32573.737777777773	no
90	39063.426666666666	no
91	29417.768888888895	no
92	36266.89777777778	no
93	30979.879999999986	no
94	40619.68444444444	no
95	38792.657777777786	no
96	38295.45333333334	no
97	46944.00444444445	no
98	36657.62666666666	no
99	35894.64	no
100	33919.26222222222	no
101	46125.27555555554	no
102	41953.01777777777	no
103	33385.337777777764	no
104	33174.564444444455	yes
105	48476.422222222216	no
106	35930.702222222215	no
107	36749.6488888889	no
108	30355.444444444438	yes
109	42509.697777777765	no
110	36118.24000000002	no
111	39722.82666666666	no
112	36235.57333333332	no
113	35865.97777777778	no
114	30749.59555555555	yes
115	37964.36444444445	no
116	40606.1911111111	no
117	31949.697777777757	yes
118	33335.471111111125	yes
119	36945.755555555574	no
120	36490.95999999999	no
121	37697.457777777774	no
122	29705.222222222208	yes
123	32136.502222222218	no
124	33036.78666666667	no
125	37846.9288888889	no
126	39704.82222222221	no
127	31783.297777777774	yes
128	31921.155555555542	yes
129	37381.49333333332	no
130	36495.93333333333	no
131	47493.04888888885	no
132	39231.16	no
133	34555.671111111114	no
134	43712.168888888875	no
135	41590.67555555557	no
136	36940.25333333331	no
137	32644.342222222236	no
138	37547.52888888889	no
139	28579.88888888889	yes
140	32821.431111111095	no
141	35987.00444444445	no
142	31657.871111111115	no
143	32553.951111111102	no
144	38040.235555555555	no
145	35361.560000000005	no
146	35997.248888888884	no
147	41691.862222222226	no
148	40051.22666666666	no
149	36754.08	no
150	41787.23555555557	no
151	27468.61777777777	yes
152	37577.6222222222	no
