Iteration	Sum_of_Squares	Accepted
1	77535.56266666668	yes
2	69022.19377777778	yes
3	64423.02933333337	yes
4	85808.71377777771	no
5	75768.37155555552	no
6	97839.95822222224	no
7	72579.4693333333	no
8	66679.83822222217	no
9	78367.57155555554	no
10	59133.70488888889	yes
11	74478.00266666664	no
12	53911.41600000001	yes
13	50323.44711111112	yes
14	81249.22933333335	no
15	123246.66488888884	no
16	64038.384888888904	no
17	56952.767111111105	no
18	63147.90488888889	no
19	55295.87377777777	no
20	100191.69599999995	no
21	68866.34933333333	no
22	46941.67377777775	yes
23	102854.66933333331	no
24	63182.02933333335	no
25	57844.30933333335	no
26	62357.37599999998	no
27	88792.64266666668	no
28	79918.26933333333	no
29	86005.53155555553	no
30	76887.26933333333	no
31	77159.2382222222	no
32	74081.11822222224	no
33	61515.60266666667	no
34	82759.19822222224	no
35	74791.43822222219	no
36	71026.08711111109	no
37	62151.69155555555	no
38	73442.8382222222	no
39	69046.30933333337	no
40	56118.83377777779	no
41	69950.82933333333	no
42	44686.456000000006	yes
43	77445.80266666664	no
44	95389.90488888888	no
45	64884.331555555545	no
46	60718.65600000001	no
47	85592.59822222222	no
48	67287.76711111108	no
49	85582.1404444444	no
50	100333.50933333332	no
51	42633.14933333333	yes
52	55383.8826666667	no
53	34198.23377777777	yes
54	39420.767111111105	no
55	58772.48266666666	no
56	41168.864888888886	no
57	35165.176	yes
58	39615.17600000003	no
59	43579.71822222223	no
60	40080.416	no
61	53776.72711111112	no
62	39784.18044444444	no
63	34826.46933333333	yes
64	29051.48266666666	yes
65	20899.60266666666	yes
66	37063.64266666669	no
67	39711.811555555556	no
68	33515.76266666667	no
69	39680.76266666667	no
70	31982.94933333333	no
71	47972.82933333333	no
72	81828.91822222222	no
73	36191.89600000001	no
74	38267.66933333335	no
75	46286.61600000003	no
76	41967.72266666666	no
77	30268.767111111112	no
78	46912.442666666655	no
79	36625.10933333333	no
80	43368.04266666665	no
81	24180.122666666663	no
82	34169.62488888889	no
83	53008.41600000002	no
84	69192.64266666665	no
85	46245.55822222221	no
86	34704.011555555546	no
87	42438.87377777777	no
88	39092.06933333333	no
89	42565.84266666665	no
90	42885.58488888889	no
91	32546.03822222221	no
92	47816.673777777774	no
93	35839.96266666666	no
94	29392.700444444432	no
95	40652.44266666667	no
96	37885.79377777778	no
97	43228.09155555555	no
98	20073.68711111111	yes
99	40240.85155555555	no
100	33721.13155555555	no
101	34229.82933333332	no
102	47696.153777777785	no
103	69067.03822222218	no
104	28725.295999999995	no
105	38460.696	no
106	31692.54488888888	no
107	32524.376	no
108	52886.429333333326	no
109	56684.83822222222	no
110	34539.18488888889	no
111	53265.68266666668	no
112	27535.767111111112	no
113	38169.57599999998	no
114	47103.340444444475	no
115	49156.35377777778	no
116	53336.269333333315	no
117	33359.082666666654	no
118	35801.01599999999	no
119	29663.34044444445	no
120	30578.184888888885	no
121	69929.14933333336	no
122	39277.14488888889	no
123	40756.89155555555	no
124	29920.438222222212	no
125	33019.15377777778	no
126	47701.99377777778	no
127	48483.31377777779	no
128	48148.11822222223	no
129	40231.76266666669	no
130	42533.05155555555	no
131	22491.60266666666	no
132	36547.442666666684	no
133	30590.5448888889	no
134	37409.38488888889	no
135	29676.762666666662	no
136	51216.50044444444	no
137	32631.30488888888	no
138	54030.20266666669	no
139	38095.39822222221	no
140	41024.06044444443	no
141	44956.069333333326	no
142	31817.780444444445	no
143	29047.687111111118	no
144	40220.19377777778	no
145	41991.65155555557	no
146	49998.53600000001	no
147	43021.84266666666	no
148	39881.215999999986	no
149	46416.64711111113	no
150	46226.87377777778	no
151	42734.60266666669	no
152	50140.27822222223	no
153	39335.487111111106	no
154	34976.4071111111	no
155	40198.887111111115	no
156	47393.51377777776	no
157	44005.56266666667	no
158	44626.23377777781	no
159	42091.52711111113	no
160	56619.118222222205	no
161	34494.83377777777	no
162	42582.429333333326	no
163	26934.442666666662	no
164	40074.96711111112	no
165	38957.74933333334	no
166	30933.607111111098	no
167	49439.93155555558	no
168	49923.98044444443	no
169	35918.629333333316	no
170	38724.62933333334	no
