start	stop	current_strength	previous_strength	value
26	121	0.0	0.0	0.0
159	280	0.0	0.0	0.0
319	449	0.0	0.0	0.0
1	10	15449555152.240005	15449350686.016872	0.0
0	0	1574775.8248177757	1430362.7828110587	0.0
292	301	1136437.399667889	1137139.189135227	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
0	0	0.0	0.0	0.0
138	139	0.06264231195431769	0.06264231195431769	0.0
287	288	0.7012414911790732	0.7012414911790732	0.0
449	450	0.7572702358938578	0.7572702358938578	0.0
0	0	0.0	0.0	47.74633486322213
0	0	0.0	0.0	73.88084933811568
11	25	0.0	0.0	0.0
122	132	0.0	0.0	0.0
133	143	0.0	0.0	0.0
144	159	0.0	0.0	0.0
281	291	0.0	0.0	0.0
292	302	0.0	0.0	0.0
303	318	0.0	0.0	0.0
