Iteration	SSE	Accepted
1	19276.882500000003	yes
2	19672.5725	no
3	17705.834999999995	yes
4	21145.125000000004	no
5	9671.1875	yes
6	9235.762499999997	yes
7	11150.060000000005	no
8	9435.325	yes
9	10258.370000000003	no
10	9383.2	yes
11	9041.0125	yes
12	10318.5775	no
13	9642.449999999997	no
14	8675.682500000003	yes
15	11455.210000000003	no
16	8614.894999999999	yes
17	8758.2275	yes
18	8885.447499999998	yes
19	8889.982499999998	yes
20	8719.17	yes
21	8952.119999999999	yes
22	8810.7475	yes
23	9208.2975	no
24	9019.744999999999	no
25	9104.4575	yes
26	9711.855000000001	yes
27	9480.3975	yes
28	8708.222499999998	yes
29	8916.564999999999	no
30	8895.034999999996	yes
31	9190.625	yes
32	9212.1375	yes
33	9472.34	yes
34	9281.36	yes
35	10484.742499999997	no
36	9366.317500000001	no
37	9508.930000000002	yes
38	8906.970000000005	yes
39	8936.742500000004	yes
40	8782.515	yes
41	8685.042500000001	yes
42	9029.717499999999	no
43	8766.705	no
44	9618.434999999998	no
45	8987.0375	yes
46	8865.774999999998	yes
47	12589.482499999995	no
48	8755.6025	yes
49	9393.027499999997	no
50	8675.409999999996	yes
51	8842.187499999996	yes
52	8904.8	yes
53	8987.190000000002	yes
54	9143.77	yes
55	9346.095000000003	yes
56	8888.769999999999	yes
57	9058.3075	yes
58	9818.1475	yes
59	9231.779999999999	yes
60	9721.9175	no
61	9747.994999999999	yes
62	10272.789999999997	no
63	8799.640000000001	yes
64	9574.7025	no
65	9676.755000000001	no
66	8798.017499999998	yes
67	8824.382499999996	yes
68	9205.460000000001	no
69	8928.417499999998	yes
70	8778.890000000003	yes
71	8610.004999999996	yes
72	8769.01	yes
73	8758.342499999999	yes
74	8941.342499999999	no
75	8874.250000000004	yes
76	9056.745000000003	yes
77	9094.862499999996	yes
78	8663.36	yes
79	8978.052499999998	no
80	8897.974999999999	yes
81	8722.6875	yes
82	8642.4275	yes
83	7837.417499999998	yes
84	8527.695	no
85	8697.102500000003	no
86	8283.349999999999	yes
87	7937.940000000002	yes
88	7507.442499999998	yes
89	8207.627499999999	yes
90	7920.122500000002	yes
91	7483.002500000003	yes
92	7545.722500000002	yes
93	7142.412499999995	yes
94	9156.1725	no
95	7009.8724999999995	yes
96	7613.017499999998	no
97	7215.285	no
98	7071.209999999997	yes
99	7008.495000000001	yes
100	7504.9299999999985	yes
101	7802.097500000002	yes
102	7919.385000000004	no
103	7238.337499999998	yes
104	7262.002499999998	yes
105	6608.6849999999995	yes
106	7173.8524999999945	yes
107	7449.349999999995	no
108	7306.784999999999	yes
109	6743.817499999997	yes
110	6680.054999999999	yes
111	7145.697499999998	no
112	6331.832499999998	yes
113	6259.122499999999	yes
114	6469.76	no
115	6628.7824999999975	yes
116	6976.399999999998	yes
117	6884.21	yes
118	7613.5875000000015	no
119	7195.595	yes
120	8791.642499999998	yes
121	9013.8125	no
122	9265.1025	no
123	9127.029999999999	yes
124	8909.685	yes
125	8843.232499999998	yes
126	8818.615000000003	yes
127	8797.907500000001	yes
128	9621.272500000003	no
129	8921.45	yes
130	8901.649999999998	yes
131	9123.225	yes
132	8740.752499999999	yes
133	9555.937499999998	yes
134	9497.1375	yes
135	9351.420000000002	yes
136	9086.552499999998	yes
137	9485.157500000001	no
138	9034.560000000001	yes
139	8825.949999999999	yes
140	8892.835	yes
141	9314.6125	yes
142	9034.142499999994	yes
143	8919.662499999999	yes
144	8760.890000000001	yes
145	8705.852499999999	yes
146	8871.4675	no
147	8799.765	yes
148	9191.584999999997	no
149	9181.492500000002	no
150	9337.550000000003	no
151	8779.842500000006	yes
152	11386.514999999998	no
153	9081.827499999998	yes
154	8957.314999999999	yes
155	13878.075	no
156	10840.170000000004	no
157	9413.8075	yes
158	9490.047500000002	yes
159	9168.022500000001	yes
160	8635.18	yes
161	8971.789999999999	no
162	8815.6175	yes
163	8947.0825	yes
164	9672.022500000003	yes
165	9499.230000000001	yes
166	9359.987500000001	yes
167	8700.532500000001	yes
168	9157.6175	no
169	8995.507499999998	yes
170	9776.599999999999	no
171	9048.747500000001	yes
172	9136.885000000002	no
173	9544.970000000003	no
174	9027.609999999999	yes
175	9921.54	no
176	8910.1675	yes
177	8979.267500000002	yes
178	9412.490000000002	no
179	8758.977499999997	yes
180	9531.104999999998	no
181	9036.439999999999	yes
182	8842.697499999998	yes
183	8883.715	yes
184	8931.452500000003	yes
185	8886.6325	yes
186	8786.6575	yes
187	8638.027499999998	yes
188	9489.152499999998	no
189	8791.66	yes
190	9739.079999999998	no
191	8874.117499999998	yes
192	9184.7775	yes
193	9001.542500000001	yes
194	8822.3675	yes
195	9271.945	no
196	8855.405	no
197	9242.657500000001	yes
198	9471.517499999998	yes
199	9468.714999999998	yes
200	10892.205000000002	no
201	9124.874999999998	yes
202	9078.009999999998	yes
203	8761.515000000003	yes
204	8779.024999999998	yes
205	8647.37	yes
206	8656.222499999998	yes
207	9313.562499999998	no
208	9219.9375	yes
209	8795.85	yes
210	8864.117499999997	yes
211	9057.4775	yes
212	8942.447499999998	yes
213	8857.162500000002	yes
214	8764.954999999996	yes
215	9514.329999999996	no
216	8813.22	yes
217	9287.800000000001	yes
218	8913.7225	yes
219	8765.9375	yes
220	8990.052500000002	yes
221	8850.2625	yes
222	8852.695000000003	yes
223	8660.292500000001	yes
224	9067.8275	no
225	8755.869999999999	yes
226	8847.265000000001	yes
227	8838.34	yes
228	8869.662499999999	yes
229	9140.477499999995	yes
230	8718.099999999995	yes
231	8811.164999999997	yes
232	11103.93	no
233	9586.875	no
234	9695.74	no
235	9171.177500000002	yes
236	9060.375	yes
237	9286.545000000002	yes
238	9508.014999999996	no
239	10344.304999999998	no
240	9487.667499999996	yes
241	10466.609999999993	no
242	8871.412500000002	yes
243	9425.157500000001	no
244	9453.572499999997	no
245	9296.799999999997	yes
246	9966.060000000001	yes
247	9430.5475	yes
248	9134.702500000001	yes
249	9055.939999999999	yes
250	9400.307499999999	no
251	9416.807500000003	no
252	8867.442500000005	yes
253	10439.005	no
254	9144.280000000002	yes
255	8836.519999999999	yes
256	8799.270000000002	yes
257	8583.6325	yes
258	9122.324999999999	no
259	8799.345	yes
260	8923.565000000002	yes
261	8864.359999999997	yes
262	9139.974999999997	yes
263	10253.332499999999	no
